name,datatype,AIC,AICc,BIC
EMGT00050000004214.Drosophila.001,AA,JTT+F+G4,JTT+F+G4,JTT+G4
EMGT00050000004214.Drosophila.001,AA,JTT+F+G4,JTT+F+G4,JTT+G4
EMGT00050000004214.Drosophila.001,AA,DCMut+F+G4,DCMut+F+G4,JTT+G4
EMGT00050000004214.Drosophila.001,AA,JTT+F+G4,JTT+F+G4,JTT+G4
EMGT00050000004214.Drosophila.001,AA,DCMut+F+G4,DCMut+F+G4,JTT+G4
EMGT00050000004214.Drosophila.001,AA,JTT+F+G4,JTT+F+G4,JTT+G4
EMGT00050000004214.Drosophila.001,AA,JTT+F+G4,JTT+F+G4,JTT+G4
EMGT00050000004214.Drosophila.001,AA,JTT+F+G4,JTT+F+G4,JTT+G4
EMGT00050000004214.Drosophila.001,AA,JTT+F+G4,JTT+F+G4,JTT+G4
EMGT00050000004214.Drosophila.001,AA,JTT+F+G4,JTT+F+G4,JTT+G4
EMGT00050000004214.Drosophila.001,AA,JTT+F+G4,JTT+F+G4,JTT+G4
EMGT00050000004214.Drosophila.001,AA,JTTDCMut+F+G4,JTTDCMut+F+G4,JTT+G4
EMGT00050000004214.Drosophila.001,AA,JTT+F+G4,JTT+F+G4,JTT+G4
EMGT00050000004214.Drosophila.001,AA,DCMut+F+G4,DCMut+F+G4,JTT+G4
EMGT00050000004214.Drosophila.001,AA,JTT+F+G4,JTT+F+G4,JTT+G4
EMGT00050000004214.Drosophila.001,AA,VT+F+G4,VT+F+G4,JTT+G4
EMGT00050000004214.Drosophila.001,AA,JTT+F+G4,JTT+F+G4,JTT+G4
EMGT00050000004214.Drosophila.001,AA,JTT+F+G4,JTT+F+G4,JTT+G4
EMGT00050000004214.Drosophila.001,AA,JTT+F+G4,JTT+F+G4,JTT+G4
EMGT00050000004214.Drosophila.001,AA,JTT+F+G4,JTT+F+G4,JTT+G4
EMGT00050000004214.Drosophila.001,AA,JTT+F+G4,JTT+F+G4,JTT+G4
EMGT00050000004214.Drosophila.001,AA,JTT+F+G4,JTT+F+G4,JTT+G4
EMGT00050000004214.Drosophila.001,AA,DCMut+F+G4,DCMut+F+G4,JTT+G4
EMGT00050000004214.Drosophila.001,AA,JTT+F+G4,JTT+F+G4,JTT+G4
EMGT00050000004214.Drosophila.001,AA,JTT+F+G4,JTT+F+G4,JTT+G4
EMGT00050000004214.Drosophila.001,AA,DCMut+F+G4,DCMut+F+G4,JTT+G4
EMGT00050000004214.Drosophila.001,AA,JTT+F+G4,JTT+F+G4,JTT+G4
EMGT00050000004214.Drosophila.001,AA,JTT+F+G4,JTT+F+G4,JTT+G4
EMGT00050000004214.Drosophila.001,AA,JTT+F+G4,JTT+F+G4,JTT+G4
EMGT00050000004214.Drosophila.001,AA,DCMut+F+G4,DCMut+F+G4,JTT+G4
EMGT00050000004214.Drosophila.001,AA,JTTDCMut+F+I+G4,JTTDCMut+F+I+G4,JTT+G4
EMGT00050000004214.Drosophila.001,AA,JTT+F+G4,JTT+F+G4,JTT+G4
EMGT00050000004214.Drosophila.001,AA,JTT+F+G4,JTT+F+G4,JTT+G4
EMGT00050000004214.Drosophila.001,AA,JTT+F+G4,JTT+F+G4,JTT+G4
EMGT00050000004214.Drosophila.001,AA,JTT+F+G4,JTT+F+G4,JTT+G4
EMGT00050000004214.Drosophila.001,AA,DCMut+F+G4,DCMut+F+G4,JTT+G4
EMGT00050000004214.Drosophila.001,AA,JTT+F+G4,JTT+F+G4,JTT+G4
EMGT00050000004214.Drosophila.001,AA,JTTDCMut+F+G4,JTTDCMut+F+G4,JTT+G4
EMGT00050000004214.Drosophila.001,AA,VT+F+G4,VT+F+G4,JTT+G4
EMGT00050000004214.Drosophila.001,AA,JTT+F+G4,JTT+F+G4,JTT+G4
EMGT00050000004214.Drosophila.001,AA,DCMut+F+G4,DCMut+F+G4,JTT+G4
EMGT00050000004214.Drosophila.001,AA,DCMut+F+G4,DCMut+F+G4,JTT+G4
EMGT00050000004214.Drosophila.001,AA,DCMut+F+G4,DCMut+F+G4,JTT+G4
EMGT00050000004214.Drosophila.001,AA,DCMut+F+G4,DCMut+F+G4,JTT+G4
EMGT00050000004214.Drosophila.001,AA,DCMut+F+G4,DCMut+F+G4,JTT+G4
EMGT00050000004214.Drosophila.001,AA,JTT+F+G4,JTT+F+G4,JTT+G4
EMGT00050000004214.Drosophila.001,AA,JTT+F+G4,JTT+F+G4,JTT+G4
EMGT00050000004214.Drosophila.001,AA,DCMut+F+G4,DCMut+F+G4,JTT+G4
EMGT00050000004214.Drosophila.001,AA,JTT+F+G4,JTT+F+G4,JTT+G4
EMGT00050000004214.Drosophila.001,AA,JTT+F+G4,JTT+F+G4,JTT+G4
