name,datatype,AIC,AICc,BIC
PF04536,AA,LG+F+G4,LG+G4,LG+F+G4
PF04536,AA,LG+F+G4,LG+G4,LG+F+G4
PF04536,AA,LG+F+G4,LG+G4,LG+F+G4
PF04536,AA,LG+F+G4,LG+G4,LG+F+G4
PF04536,AA,LG+F+G4,LG+G4,LG+F+G4
PF04536,AA,LG+F+G4,LG+G4,LG+F+G4
PF04536,AA,LG+F+G4,LG+G4,LG+F+G4
PF04536,AA,LG+F+G4,LG+G4,LG+F+G4
PF04536,AA,LG+F+G4,LG+G4,LG+F+G4
PF04536,AA,LG+F+G4,LG+G4,LG+F+G4
PF04536,AA,LG+F+G4,LG+G4,LG+F+G4
PF04536,AA,LG+F+G4,LG+G4,LG+F+G4
PF04536,AA,LG+F+G4,LG+G4,LG+F+G4
PF04536,AA,LG+F+G4,LG+G4,LG+F+G4
PF04536,AA,LG+F+G4,LG+G4,LG+F+G4
PF04536,AA,LG+F+G4,LG+G4,LG+F+G4
PF04536,AA,LG+F+G4,LG+G4,LG+F+G4
PF04536,AA,LG+F+G4,LG+G4,LG+F+G4
PF04536,AA,LG+F+G4,LG+G4,LG+F+G4
PF04536,AA,LG+F+G4,LG+G4,LG+F+G4
PF04536,AA,LG+F+G4,LG+G4,LG+F+G4
PF04536,AA,LG+F+G4,LG+G4,LG+F+G4
PF04536,AA,LG+F+G4,LG+G4,LG+F+G4
PF04536,AA,LG+F+G4,LG+G4,LG+F+G4
PF04536,AA,LG+F+G4,LG+G4,LG+F+G4
PF04536,AA,LG+F+G4,LG+G4,LG+F+G4
PF04536,AA,LG+F+G4,LG+G4,LG+F+G4
PF04536,AA,LG+F+G4,LG+G4,LG+F+G4
PF04536,AA,LG+F+G4,LG+G4,LG+F+G4
PF04536,AA,LG+F+G4,LG+G4,LG+F+G4
PF04536,AA,LG+F+G4,LG+G4,LG+F+G4
PF04536,AA,LG+F+G4,LG+G4,LG+F+G4
PF04536,AA,LG+F+G4,LG+G4,LG+F+G4
PF04536,AA,LG+F+G4,LG+G4,LG+F+G4
PF04536,AA,LG+F+G4,LG+G4,LG+F+G4
PF04536,AA,LG+F+G4,LG+G4,LG+F+G4
PF04536,AA,LG+F+G4,LG+G4,LG+F+G4
PF04536,AA,LG+F+G4,LG+G4,LG+F+G4
PF04536,AA,LG+F+G4,LG+G4,LG+F+G4
PF04536,AA,LG+F+G4,LG+G4,LG+F+G4
PF04536,AA,LG+F+G4,LG+G4,LG+F+G4
PF04536,AA,LG+F+G4,LG+G4,LG+F+G4
PF04536,AA,LG+F+G4,LG+G4,LG+F+G4
PF04536,AA,LG+F+G4,LG+G4,LG+F+G4
PF04536,AA,LG+F+G4,LG+G4,LG+F+G4
PF04536,AA,LG+F+G4,LG+G4,LG+F+G4
PF04536,AA,LG+F+G4,LG+G4,LG+F+G4
PF04536,AA,LG+F+G4,LG+G4,LG+F+G4
PF04536,AA,LG+F+G4,LG+G4,LG+F+G4
PF04536,AA,LG+F+G4,LG+G4,LG+F+G4
