name,datatype,AIC,AICc,BIC
ENSGT00390000009230.Euteleostomi.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
ENSGT00390000009230.Euteleostomi.001,AA,mtMet+F+I+G4,mtMet+F+I+G4,mtMet+F+G4
ENSGT00390000009230.Euteleostomi.001,AA,mtMet+F+I+G4,mtMet+F+I+G4,mtMet+F+I+G4
ENSGT00390000009230.Euteleostomi.001,AA,mtMet+F+I+G4,mtMet+F+I+G4,mtMet+F+I+G4
ENSGT00390000009230.Euteleostomi.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
ENSGT00390000009230.Euteleostomi.001,AA,mtMet+F+I+G4,mtMet+F+I+G4,mtMet+F+I+G4
ENSGT00390000009230.Euteleostomi.001,AA,mtMet+F+I+G4,mtMet+F+I+G4,mtMet+F+G4
ENSGT00390000009230.Euteleostomi.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
ENSGT00390000009230.Euteleostomi.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
ENSGT00390000009230.Euteleostomi.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
ENSGT00390000009230.Euteleostomi.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
ENSGT00390000009230.Euteleostomi.001,AA,mtMet+F+I+G4,mtMet+F+I+G4,mtMet+F+I+G4
ENSGT00390000009230.Euteleostomi.001,AA,mtMet+F+I+G4,mtMet+F+I+G4,mtMet+F+I+G4
ENSGT00390000009230.Euteleostomi.001,AA,mtMet+F+I+G4,mtMet+F+I+G4,mtMet+F+G4
ENSGT00390000009230.Euteleostomi.001,AA,mtMet+F+I+G4,mtMet+F+I+G4,mtMet+F+I+G4
ENSGT00390000009230.Euteleostomi.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
ENSGT00390000009230.Euteleostomi.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
ENSGT00390000009230.Euteleostomi.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
ENSGT00390000009230.Euteleostomi.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
ENSGT00390000009230.Euteleostomi.001,AA,mtMet+F+I+G4,mtMet+F+I+G4,mtMet+F+I+G4
ENSGT00390000009230.Euteleostomi.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
ENSGT00390000009230.Euteleostomi.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
ENSGT00390000009230.Euteleostomi.001,AA,mtMet+F+I+G4,mtMet+F+I+G4,mtMet+F+I+G4
ENSGT00390000009230.Euteleostomi.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
ENSGT00390000009230.Euteleostomi.001,AA,mtMet+F+I+G4,mtMet+F+I+G4,mtMet+F+I+G4
ENSGT00390000009230.Euteleostomi.001,AA,mtMet+F+I+G4,mtMet+F+I+G4,mtMet+F+G4
ENSGT00390000009230.Euteleostomi.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
ENSGT00390000009230.Euteleostomi.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
ENSGT00390000009230.Euteleostomi.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
ENSGT00390000009230.Euteleostomi.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
ENSGT00390000009230.Euteleostomi.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
ENSGT00390000009230.Euteleostomi.001,AA,mtMet+F+I+G4,mtMet+F+I+G4,mtMet+F+I+G4
ENSGT00390000009230.Euteleostomi.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
ENSGT00390000009230.Euteleostomi.001,AA,mtMet+F+I+G4,mtMet+F+I+G4,mtMet+F+I+G4
ENSGT00390000009230.Euteleostomi.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
ENSGT00390000009230.Euteleostomi.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
ENSGT00390000009230.Euteleostomi.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
ENSGT00390000009230.Euteleostomi.001,AA,mtMet+F+I+G4,mtMet+F+I+G4,mtMet+F+I+G4
ENSGT00390000009230.Euteleostomi.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
ENSGT00390000009230.Euteleostomi.001,AA,mtMet+F+I+G4,mtMet+F+I+G4,mtMet+F+I+G4
ENSGT00390000009230.Euteleostomi.001,AA,mtMet+F+I+G4,mtMet+F+I+G4,mtMet+F+I+G4
ENSGT00390000009230.Euteleostomi.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
ENSGT00390000009230.Euteleostomi.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
ENSGT00390000009230.Euteleostomi.001,AA,mtMet+F+I+G4,mtMet+F+I+G4,mtMet+F+I+G4
ENSGT00390000009230.Euteleostomi.001,AA,mtMet+F+I+G4,mtMet+F+I+G4,mtMet+F+I+G4
ENSGT00390000009230.Euteleostomi.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
ENSGT00390000009230.Euteleostomi.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
ENSGT00390000009230.Euteleostomi.001,AA,JTT+F+I+G4,JTT+F+I+G4,JTT+F+I+G4
ENSGT00390000009230.Euteleostomi.001,AA,mtMet+F+I+G4,mtMet+F+I+G4,mtMet+F+I+G4
ENSGT00390000009230.Euteleostomi.001,AA,mtMet+F+I+G4,mtMet+F+I+G4,mtMet+F+G4
