name,datatype,AIC,AICc,BIC
PF02618,NT,GTR+F+I+G4,GTR+F+I+G4,TVM+F+I+G4
PF02618,NT,GTR+F+I+G4,TVM+F+I+G4,TVM+F+I+G4
PF02618,NT,GTR+F+I+G4,GTR+F+I+G4,TVM+F+I+G4
PF02618,NT,GTR+F+I+G4,GTR+F+I+G4,TVM+F+I+G4
PF02618,NT,TVM+F+I+G4,TVM+F+I+G4,TVM+F+I+G4
PF02618,NT,TVM+F+I+G4,TVM+F+I+G4,TVM+F+I+G4
PF02618,NT,GTR+F+I+G4,GTR+F+I+G4,TVM+F+I+G4
PF02618,NT,TVM+F+I+G4,TVM+F+I+G4,TVM+F+I+G4
PF02618,NT,GTR+F+I+G4,GTR+F+I+G4,TVM+F+I+G4
PF02618,NT,GTR+F+I+G4,GTR+F+I+G4,TVM+F+I+G4
PF02618,NT,GTR+F+I+G4,GTR+F+I+G4,TVM+F+I+G4
PF02618,NT,GTR+F+I+G4,GTR+F+I+G4,TVM+F+I+G4
PF02618,NT,TVM+F+I+G4,TVM+F+I+G4,TVM+F+I+G4
PF02618,NT,GTR+F+I+G4,GTR+F+I+G4,TVM+F+I+G4
PF02618,NT,GTR+F+I+G4,GTR+F+I+G4,TVM+F+I+G4
PF02618,NT,GTR+F+I+G4,GTR+F+I+G4,TVM+F+I+G4
PF02618,NT,GTR+F+I+G4,GTR+F+I+G4,TVM+F+I+G4
PF02618,NT,GTR+F+I+G4,GTR+F+I+G4,TVM+F+I+G4
PF02618,NT,GTR+F+I+G4,GTR+F+I+G4,TVM+F+I+G4
PF02618,NT,GTR+F+I+G4,GTR+F+I+G4,TVM+F+I+G4
PF02618,NT,GTR+F+I+G4,TVM+F+I+G4,TVM+F+I+G4
PF02618,NT,GTR+F+I+G4,GTR+F+I+G4,TVM+F+I+G4
PF02618,NT,GTR+F+I+G4,TVM+F+I+G4,TVM+F+I+G4
PF02618,NT,GTR+F+I+G4,GTR+F+I+G4,TVM+F+I+G4
PF02618,NT,GTR+F+I+G4,GTR+F+I+G4,TVM+F+I+G4
PF02618,NT,TVM+F+I+G4,TVM+F+I+G4,TVM+F+I+G4
PF02618,NT,GTR+F+I+G4,GTR+F+I+G4,TVM+F+I+G4
PF02618,NT,GTR+F+I+G4,GTR+F+I+G4,TVM+F+I+G4
PF02618,NT,TVM+F+I+G4,TVM+F+I+G4,TVM+F+I+G4
PF02618,NT,GTR+F+I+G4,GTR+F+I+G4,TVM+F+I+G4
PF02618,NT,GTR+F+I+G4,GTR+F+I+G4,TVM+F+I+G4
PF02618,NT,GTR+F+I+G4,GTR+F+I+G4,TVM+F+I+G4
PF02618,NT,TVM+F+I+G4,TVM+F+I+G4,TVM+F+I+G4
PF02618,NT,GTR+F+I+G4,TVM+F+I+G4,TVM+F+I+G4
PF02618,NT,GTR+F+I+G4,GTR+F+I+G4,TVM+F+I+G4
PF02618,NT,GTR+F+I+G4,GTR+F+I+G4,TVM+F+I+G4
PF02618,NT,GTR+F+I+G4,GTR+F+I+G4,TVM+F+I+G4
PF02618,NT,GTR+F+I+G4,GTR+F+I+G4,TVM+F+I+G4
PF02618,NT,GTR+F+I+G4,GTR+F+I+G4,TVM+F+I+G4
PF02618,NT,GTR+F+I+G4,GTR+F+I+G4,TVM+F+I+G4
PF02618,NT,GTR+F+I+G4,GTR+F+I+G4,TVM+F+I+G4
PF02618,NT,GTR+F+I+G4,GTR+F+I+G4,TVM+F+I+G4
PF02618,NT,GTR+F+I+G4,GTR+F+I+G4,TVM+F+I+G4
PF02618,NT,GTR+F+I+G4,GTR+F+I+G4,TVM+F+I+G4
PF02618,NT,GTR+F+I+G4,GTR+F+I+G4,TVM+F+I+G4
PF02618,NT,GTR+F+I+G4,GTR+F+I+G4,TVM+F+I+G4
PF02618,NT,TVM+F+I+G4,TVM+F+I+G4,TVM+F+I+G4
PF02618,NT,GTR+F+I+G4,GTR+F+I+G4,TVM+F+I+G4
PF02618,NT,GTR+F+I+G4,GTR+F+I+G4,TVM+F+I+G4
PF02618,NT,GTR+F+I+G4,GTR+F+I+G4,TVM+F+I+G4
