name,datatype,AIC,AICc,BIC
PF03787,AA,VT+F+G4,VT+F+G4,VT+F+G4
PF03787,AA,PMB+F+G4,PMB+F+G4,PMB+F+G4
PF03787,AA,PMB+F+G4,PMB+F+G4,PMB+F+G4
PF03787,AA,PMB+F+G4,PMB+F+G4,PMB+F+G4
PF03787,AA,VT+F+G4,VT+F+G4,VT+F+G4
PF03787,AA,PMB+F+G4,PMB+F+G4,PMB+F+G4
PF03787,AA,PMB+F+G4,PMB+F+G4,PMB+F+G4
PF03787,AA,PMB+F+G4,PMB+F+G4,PMB+F+G4
PF03787,AA,PMB+F+G4,PMB+F+G4,PMB+F+G4
PF03787,AA,PMB+F+G4,PMB+F+G4,PMB+F+G4
PF03787,AA,PMB+F+G4,PMB+F+G4,PMB+F+G4
PF03787,AA,PMB+F+G4,PMB+F+G4,PMB+F+G4
PF03787,AA,PMB+F+G4,PMB+F+G4,PMB+F+G4
PF03787,AA,VT+F+G4,VT+F+G4,VT+F+G4
PF03787,AA,PMB+F+G4,PMB+F+G4,PMB+F+G4
PF03787,AA,VT+F+G4,VT+F+G4,VT+F+G4
PF03787,AA,PMB+F+G4,PMB+F+G4,PMB+F+G4
PF03787,AA,Blosum62+F+G4,Blosum62+F+G4,Blosum62+F+G4
PF03787,AA,VT+F+G4,VT+F+G4,VT+F+G4
PF03787,AA,VT+F+G4,VT+F+G4,VT+F+G4
PF03787,AA,PMB+F+G4,PMB+F+G4,PMB+F+G4
PF03787,AA,PMB+F+G4,PMB+F+G4,PMB+F+G4
PF03787,AA,VT+F+G4,VT+F+G4,VT+F+G4
PF03787,AA,PMB+F+G4,PMB+F+G4,PMB+F+G4
PF03787,AA,PMB+F+G4,PMB+F+G4,PMB+F+G4
PF03787,AA,VT+F+G4,VT+F+G4,VT+F+G4
PF03787,AA,Blosum62+F+G4,Blosum62+F+G4,Blosum62+F+G4
PF03787,AA,VT+F+G4,VT+F+G4,VT+F+G4
PF03787,AA,PMB+F+G4,PMB+F+G4,PMB+F+G4
PF03787,AA,PMB+F+G4,PMB+F+G4,PMB+F+G4
PF03787,AA,PMB+F+G4,PMB+F+G4,PMB+F+G4
PF03787,AA,Blosum62+F+G4,Blosum62+F+G4,Blosum62+F+G4
PF03787,AA,PMB+F+G4,PMB+F+G4,PMB+F+G4
PF03787,AA,PMB+F+G4,PMB+F+G4,PMB+F+G4
PF03787,AA,VT+F+G4,VT+F+G4,VT+F+G4
PF03787,AA,VT+F+G4,VT+F+G4,VT+F+G4
PF03787,AA,PMB+F+G4,PMB+F+G4,PMB+F+G4
PF03787,AA,VT+F+G4,VT+F+G4,VT+F+G4
PF03787,AA,PMB+F+G4,PMB+F+G4,PMB+F+G4
PF03787,AA,PMB+F+G4,PMB+F+G4,PMB+F+G4
PF03787,AA,VT+F+G4,VT+F+G4,VT+F+G4
PF03787,AA,PMB+F+G4,PMB+F+G4,PMB+F+G4
PF03787,AA,VT+F+I+G4,VT+F+I+G4,VT+F+G4
PF03787,AA,Blosum62+F+G4,Blosum62+F+G4,Blosum62+F+G4
PF03787,AA,PMB+F+G4,PMB+F+G4,PMB+F+G4
PF03787,AA,PMB+F+G4,PMB+F+G4,PMB+F+G4
PF03787,AA,PMB+F+G4,PMB+F+G4,PMB+F+G4
PF03787,AA,VT+F+G4,VT+F+G4,VT+F+G4
PF03787,AA,Blosum62+F+G4,Blosum62+F+G4,Blosum62+F+G4
PF03787,AA,PMB+F+G4,PMB+F+G4,PMB+F+G4
