name,datatype,AIC,AICc,BIC
PF02915,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
PF02915,NT,GTR+F+I+G4,TVMe+I+G4,TVMe+I+G4
PF02915,NT,GTR+F+I+G4,GTR+F+I+G4,GTR+F+I+G4
PF02915,NT,TVMe+I+G4,TVMe+I+G4,TVMe+I+G4
PF02915,NT,GTR+F+I+G4,TVMe+I+G4,TVMe+I+G4
PF02915,NT,GTR+F+I+G4,TVMe+I+G4,TVMe+I+G4
PF02915,NT,TVMe+I+G4,TVMe+I+G4,TVMe+I+G4
PF02915,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
PF02915,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
PF02915,NT,GTR+F+I+G4,GTR+F+I+G4,GTR+F+I+G4
PF02915,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
PF02915,NT,GTR+F+I+G4,TVMe+I+G4,TVMe+I+G4
PF02915,NT,GTR+F+I+G4,TVMe+I+G4,TVMe+I+G4
PF02915,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
PF02915,NT,GTR+F+I+G4,TVMe+I+G4,TVMe+I+G4
PF02915,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
PF02915,NT,TVMe+I+G4,TVMe+I+G4,TVMe+I+G4
PF02915,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
PF02915,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
PF02915,NT,GTR+F+I+G4,TVMe+I+G4,TVMe+I+G4
PF02915,NT,TVMe+I+G4,TVMe+I+G4,TVMe+I+G4
PF02915,NT,GTR+F+I+G4,TVMe+I+G4,TVMe+I+G4
PF02915,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
PF02915,NT,GTR+F+I+G4,GTR+F+I+G4,TIM3+F+I+G4
PF02915,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
PF02915,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
PF02915,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
PF02915,NT,TVMe+I+G4,TVMe+I+G4,TVMe+I+G4
PF02915,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
PF02915,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
PF02915,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
PF02915,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
PF02915,NT,TVMe+I+G4,TVMe+I+G4,TVMe+I+G4
PF02915,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
PF02915,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
PF02915,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
PF02915,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
PF02915,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
PF02915,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
PF02915,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
PF02915,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
PF02915,NT,TVMe+I+G4,TVMe+I+G4,TVMe+I+G4
PF02915,NT,TVMe+I+G4,TVMe+I+G4,TVMe+I+G4
PF02915,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
PF02915,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
PF02915,NT,GTR+F+I+G4,TVMe+I+G4,TVMe+I+G4
PF02915,NT,TVMe+I+G4,TVMe+I+G4,TVMe+I+G4
PF02915,NT,GTR+F+I+G4,TVMe+I+G4,TVMe+I+G4
PF02915,NT,TVMe+I+G4,TVMe+I+G4,TVMe+I+G4
PF02915,NT,GTR+F+I+G4,GTR+F+I+G4,TVMe+I+G4
