name,datatype,AIC,AICc,BIC
EMGT00050000007540.Drosophila.001,NT,TN+F+I,TN+F+I,HKY+F+I
EMGT00050000007540.Drosophila.001,NT,TIM+F+I,TIM+F+I,HKY+F+I
EMGT00050000007540.Drosophila.001,NT,TN+F+I,TN+F+I,HKY+F+I
EMGT00050000007540.Drosophila.001,NT,TN+F+I,TN+F+I,HKY+F+I
EMGT00050000007540.Drosophila.001,NT,TN+F+I,TN+F+I,HKY+F+I
EMGT00050000007540.Drosophila.001,NT,TN+F+I,TN+F+I,HKY+F+I
EMGT00050000007540.Drosophila.001,NT,TIM3+F+I,TIM3+F+I,HKY+F+I
EMGT00050000007540.Drosophila.001,NT,TN+F+I,TN+F+I,HKY+F+I
EMGT00050000007540.Drosophila.001,NT,TN+F+I,TN+F+I,HKY+F+I
EMGT00050000007540.Drosophila.001,NT,TN+F+I,TN+F+I,HKY+F+I
EMGT00050000007540.Drosophila.001,NT,TN+F+I,TN+F+I,HKY+F+I
EMGT00050000007540.Drosophila.001,NT,TN+F+I,TN+F+I,HKY+F+I
EMGT00050000007540.Drosophila.001,NT,TIM2+F+I,TIM2+F+I,HKY+F+I
EMGT00050000007540.Drosophila.001,NT,TN+F+I,TN+F+I,HKY+F+I
EMGT00050000007540.Drosophila.001,NT,TN+F+I,TN+F+I,HKY+F+I
EMGT00050000007540.Drosophila.001,NT,TIM+F+I,TIM+F+I,HKY+F+I
EMGT00050000007540.Drosophila.001,NT,TN+F+I,TN+F+I,HKY+F+I
EMGT00050000007540.Drosophila.001,NT,TIM2+F+I,TIM2+F+I,HKY+F+I
EMGT00050000007540.Drosophila.001,NT,TN+F+I,TN+F+I,HKY+F+I
EMGT00050000007540.Drosophila.001,NT,TN+F+I,TN+F+I,HKY+F+I
EMGT00050000007540.Drosophila.001,NT,TN+F+I,TN+F+I,HKY+F+I
EMGT00050000007540.Drosophila.001,NT,TIM+F+I,TIM+F+I,TN+F+I
EMGT00050000007540.Drosophila.001,NT,TN+F+G4,TN+F+G4,HKY+F+G4
EMGT00050000007540.Drosophila.001,NT,TN+F+I,TN+F+I,HKY+F+I
EMGT00050000007540.Drosophila.001,NT,TN+F+I,TN+F+I,HKY+F+I
EMGT00050000007540.Drosophila.001,NT,TN+F+I,TN+F+I,HKY+F+I
EMGT00050000007540.Drosophila.001,NT,TIM2+F+I,TIM2+F+I,HKY+F+I
EMGT00050000007540.Drosophila.001,NT,TN+F+I,TN+F+I,HKY+F+I
EMGT00050000007540.Drosophila.001,NT,TN+F+I,TN+F+I,HKY+F+I
EMGT00050000007540.Drosophila.001,NT,TIM2+F+I,TIM2+F+I,HKY+F+I
EMGT00050000007540.Drosophila.001,NT,TN+F+I,TN+F+I,HKY+F+I
EMGT00050000007540.Drosophila.001,NT,TN+F+I,TN+F+I,HKY+F+I
EMGT00050000007540.Drosophila.001,NT,TN+F+I,TN+F+I,HKY+F+I
EMGT00050000007540.Drosophila.001,NT,TN+F+I,TN+F+I,HKY+F+I
EMGT00050000007540.Drosophila.001,NT,TN+F+I,TN+F+I,HKY+F+I
EMGT00050000007540.Drosophila.001,NT,TN+F+I,TN+F+I,HKY+F+I
EMGT00050000007540.Drosophila.001,NT,TN+F+I,TN+F+I,HKY+F+I
EMGT00050000007540.Drosophila.001,NT,TN+F+I,TN+F+I,HKY+F+I
EMGT00050000007540.Drosophila.001,NT,TN+F+I,TN+F+I,HKY+F+I
EMGT00050000007540.Drosophila.001,NT,TN+F+I,TN+F+I,HKY+F+I
EMGT00050000007540.Drosophila.001,NT,TN+F+I,TN+F+I,HKY+F+I
EMGT00050000007540.Drosophila.001,NT,TN+F+I,TN+F+I,HKY+F+I
EMGT00050000007540.Drosophila.001,NT,TIM+F+I,TIM+F+I,HKY+F+I
EMGT00050000007540.Drosophila.001,NT,TN+F+I,TN+F+I,HKY+F+I
EMGT00050000007540.Drosophila.001,NT,TN+F+I,TN+F+I,HKY+F+I
EMGT00050000007540.Drosophila.001,NT,TN+F+I,TN+F+I,HKY+F+I
EMGT00050000007540.Drosophila.001,NT,TN+F+I,TN+F+I,HKY+F+I
EMGT00050000007540.Drosophila.001,NT,TIM+F+I,TIM+F+I,HKY+F+I
EMGT00050000007540.Drosophila.001,NT,TN+F+I,TN+F+I,HKY+F+I
EMGT00050000007540.Drosophila.001,NT,TN+F+I,TN+F+I,HKY+F+I
