name,datatype,AIC,AICc,BIC
EMGT00050000008685.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+G4
EMGT00050000008685.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+G4
EMGT00050000008685.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+G4
EMGT00050000008685.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+G4
EMGT00050000008685.Drosophila.001,AA,VT+F+G4,VT+G4,VT+G4
EMGT00050000008685.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+G4
EMGT00050000008685.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+G4
EMGT00050000008685.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+G4
EMGT00050000008685.Drosophila.001,AA,WAG+F+G4,WAG+F+G4,VT+G4
EMGT00050000008685.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+G4
EMGT00050000008685.Drosophila.001,AA,WAG+F+G4,WAG+F+G4,VT+G4
EMGT00050000008685.Drosophila.001,AA,VT+F+G4,VT+G4,VT+G4
EMGT00050000008685.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+G4
EMGT00050000008685.Drosophila.001,AA,VT+F+G4,VT+G4,VT+G4
EMGT00050000008685.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+G4
EMGT00050000008685.Drosophila.001,AA,WAG+F+G4,WAG+F+G4,VT+G4
EMGT00050000008685.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+G4
EMGT00050000008685.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+G4
EMGT00050000008685.Drosophila.001,AA,WAG+F+G4,WAG+F+G4,VT+G4
EMGT00050000008685.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+G4
EMGT00050000008685.Drosophila.001,AA,VT+F+G4,VT+G4,VT+G4
EMGT00050000008685.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+G4
EMGT00050000008685.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+G4
EMGT00050000008685.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+G4
EMGT00050000008685.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+G4
EMGT00050000008685.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+G4
EMGT00050000008685.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+G4
EMGT00050000008685.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+G4
EMGT00050000008685.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+G4
EMGT00050000008685.Drosophila.001,AA,WAG+F+G4,WAG+F+G4,VT+G4
EMGT00050000008685.Drosophila.001,AA,WAG+F+G4,WAG+F+G4,VT+G4
EMGT00050000008685.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+G4
EMGT00050000008685.Drosophila.001,AA,WAG+F+G4,WAG+F+G4,VT+G4
EMGT00050000008685.Drosophila.001,AA,VT+F+G4,VT+G4,VT+G4
EMGT00050000008685.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+G4
EMGT00050000008685.Drosophila.001,AA,VT+F+G4,VT+G4,VT+G4
EMGT00050000008685.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+G4
EMGT00050000008685.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+G4
EMGT00050000008685.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+G4
EMGT00050000008685.Drosophila.001,AA,WAG+F+G4,WAG+F+G4,VT+G4
EMGT00050000008685.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+G4
EMGT00050000008685.Drosophila.001,AA,WAG+F+G4,WAG+F+G4,VT+G4
EMGT00050000008685.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+G4
EMGT00050000008685.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+G4
EMGT00050000008685.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+G4
EMGT00050000008685.Drosophila.001,AA,WAG+F+G4,WAG+F+G4,VT+G4
EMGT00050000008685.Drosophila.001,AA,WAG+F+G4,WAG+F+G4,VT+G4
EMGT00050000008685.Drosophila.001,AA,WAG+F+G4,WAG+F+G4,VT+G4
EMGT00050000008685.Drosophila.001,AA,VT+F+G4,VT+G4,VT+G4
EMGT00050000008685.Drosophila.001,AA,WAG+F+G4,WAG+F+G4,VT+G4
