name,datatype,AIC,AICc,BIC
EMGT00050000007136.Drosophila.001,AA,DCMut+F+I+G4,DCMut+F+G4,DCMut+F+G4
EMGT00050000007136.Drosophila.001,AA,DCMut+F+G4,DCMut+F+G4,DCMut+F+G4
EMGT00050000007136.Drosophila.001,AA,DCMut+F+I+G4,DCMut+F+I+G4,DCMut+F+G4
EMGT00050000007136.Drosophila.001,AA,DCMut+F+G4,DCMut+F+G4,DCMut+F+G4
EMGT00050000007136.Drosophila.001,AA,DCMut+F+G4,DCMut+F+G4,DCMut+F+G4
EMGT00050000007136.Drosophila.001,AA,DCMut+F+G4,DCMut+F+G4,DCMut+F+G4
EMGT00050000007136.Drosophila.001,AA,DCMut+F+G4,DCMut+F+G4,DCMut+F+G4
EMGT00050000007136.Drosophila.001,AA,DCMut+F+G4,DCMut+F+G4,DCMut+F+G4
EMGT00050000007136.Drosophila.001,AA,DCMut+F+G4,DCMut+F+G4,DCMut+F+G4
EMGT00050000007136.Drosophila.001,AA,DCMut+F+G4,DCMut+F+G4,DCMut+F+G4
EMGT00050000007136.Drosophila.001,AA,DCMut+F+G4,DCMut+F+G4,DCMut+F+G4
EMGT00050000007136.Drosophila.001,AA,DCMut+F+I+G4,DCMut+F+I+G4,DCMut+F+G4
EMGT00050000007136.Drosophila.001,AA,DCMut+F+G4,DCMut+F+G4,DCMut+F+G4
EMGT00050000007136.Drosophila.001,AA,DCMut+F+G4,DCMut+F+G4,DCMut+F+G4
EMGT00050000007136.Drosophila.001,AA,DCMut+F+G4,DCMut+F+G4,DCMut+F+G4
EMGT00050000007136.Drosophila.001,AA,DCMut+F+G4,DCMut+F+G4,DCMut+F+G4
EMGT00050000007136.Drosophila.001,AA,DCMut+F+G4,DCMut+F+G4,DCMut+F+G4
EMGT00050000007136.Drosophila.001,AA,DCMut+F+G4,DCMut+F+G4,DCMut+F+G4
EMGT00050000007136.Drosophila.001,AA,DCMut+F+G4,DCMut+F+G4,DCMut+F+G4
EMGT00050000007136.Drosophila.001,AA,DCMut+F+I+G4,DCMut+F+I+G4,DCMut+F+G4
EMGT00050000007136.Drosophila.001,AA,DCMut+F+G4,DCMut+F+G4,DCMut+F+G4
EMGT00050000007136.Drosophila.001,AA,DCMut+F+G4,DCMut+F+G4,DCMut+F+G4
EMGT00050000007136.Drosophila.001,AA,DCMut+F+G4,DCMut+F+G4,DCMut+F+G4
EMGT00050000007136.Drosophila.001,AA,DCMut+F+G4,DCMut+F+G4,DCMut+F+G4
EMGT00050000007136.Drosophila.001,AA,DCMut+F+I+G4,DCMut+F+G4,DCMut+F+G4
EMGT00050000007136.Drosophila.001,AA,DCMut+F+G4,DCMut+F+G4,DCMut+F+G4
EMGT00050000007136.Drosophila.001,AA,DCMut+F+G4,DCMut+F+G4,DCMut+F+G4
EMGT00050000007136.Drosophila.001,AA,DCMut+F+I+G4,DCMut+F+I+G4,DCMut+F+G4
EMGT00050000007136.Drosophila.001,AA,DCMut+F+G4,DCMut+F+G4,DCMut+F+G4
EMGT00050000007136.Drosophila.001,AA,DCMut+F+G4,DCMut+F+G4,DCMut+F+G4
EMGT00050000007136.Drosophila.001,AA,DCMut+F+G4,DCMut+F+G4,DCMut+F+G4
EMGT00050000007136.Drosophila.001,AA,DCMut+F+I+G4,DCMut+F+G4,DCMut+F+G4
EMGT00050000007136.Drosophila.001,AA,DCMut+F+G4,DCMut+F+G4,DCMut+F+G4
EMGT00050000007136.Drosophila.001,AA,DCMut+F+I+G4,DCMut+F+I+G4,DCMut+F+G4
EMGT00050000007136.Drosophila.001,AA,DCMut+F+G4,DCMut+F+G4,DCMut+F+G4
EMGT00050000007136.Drosophila.001,AA,DCMut+F+G4,DCMut+F+G4,DCMut+F+G4
EMGT00050000007136.Drosophila.001,AA,DCMut+F+G4,DCMut+F+G4,DCMut+F+G4
EMGT00050000007136.Drosophila.001,AA,DCMut+F+I+G4,DCMut+F+I+G4,DCMut+F+G4
EMGT00050000007136.Drosophila.001,AA,DCMut+F+I+G4,DCMut+F+G4,DCMut+F+G4
EMGT00050000007136.Drosophila.001,AA,DCMut+F+G4,DCMut+F+G4,DCMut+F+G4
EMGT00050000007136.Drosophila.001,AA,DCMut+F+G4,DCMut+F+G4,DCMut+F+G4
EMGT00050000007136.Drosophila.001,AA,DCMut+F+I+G4,DCMut+F+I+G4,DCMut+F+G4
EMGT00050000007136.Drosophila.001,AA,DCMut+F+G4,DCMut+F+G4,DCMut+F+G4
EMGT00050000007136.Drosophila.001,AA,DCMut+F+I+G4,DCMut+F+I+G4,DCMut+F+G4
EMGT00050000007136.Drosophila.001,AA,DCMut+F+I+G4,DCMut+F+I+G4,DCMut+F+G4
EMGT00050000007136.Drosophila.001,AA,DCMut+F+G4,DCMut+F+G4,DCMut+F+G4
EMGT00050000007136.Drosophila.001,AA,DCMut+F+G4,DCMut+F+G4,DCMut+F+G4
EMGT00050000007136.Drosophila.001,AA,DCMut+F+I+G4,DCMut+F+G4,DCMut+F+G4
EMGT00050000007136.Drosophila.001,AA,DCMut+F+G4,DCMut+F+G4,DCMut+F+G4
EMGT00050000007136.Drosophila.001,AA,DCMut+F+G4,DCMut+F+G4,DCMut+F+G4
