name,datatype,AIC,AICc,BIC
EMGT00050000005508.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+F+G4
EMGT00050000005508.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+F+G4
EMGT00050000005508.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+F+G4
EMGT00050000005508.Drosophila.001,AA,mtInv+F+G4,mtInv+F+G4,mtInv+F+G4
EMGT00050000005508.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+F+G4
EMGT00050000005508.Drosophila.001,AA,mtInv+F+G4,mtInv+F+G4,mtInv+F+G4
EMGT00050000005508.Drosophila.001,AA,mtInv+F+G4,mtInv+F+G4,mtInv+F+G4
EMGT00050000005508.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+F+G4
EMGT00050000005508.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+F+G4
EMGT00050000005508.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+F+G4
EMGT00050000005508.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+F+G4
EMGT00050000005508.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+F+G4
EMGT00050000005508.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+F+G4
EMGT00050000005508.Drosophila.001,AA,mtInv+F+G4,mtInv+F+G4,mtInv+F+G4
EMGT00050000005508.Drosophila.001,AA,VT+F+I+G4,VT+F+G4,VT+F+G4
EMGT00050000005508.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+F+G4
EMGT00050000005508.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+F+G4
EMGT00050000005508.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+F+G4
EMGT00050000005508.Drosophila.001,AA,mtInv+F+G4,mtInv+F+G4,mtInv+F+G4
EMGT00050000005508.Drosophila.001,AA,VT+F+I+G4,VT+F+I+G4,VT+F+G4
EMGT00050000005508.Drosophila.001,AA,mtInv+F+G4,mtInv+F+G4,mtInv+F+G4
EMGT00050000005508.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+F+G4
EMGT00050000005508.Drosophila.001,AA,VT+F+I+G4,VT+F+G4,VT+F+G4
EMGT00050000005508.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+F+G4
EMGT00050000005508.Drosophila.001,AA,VT+F+I+G4,VT+F+I+G4,VT+F+G4
EMGT00050000005508.Drosophila.001,AA,VT+F+I+G4,VT+F+I+G4,VT+F+G4
EMGT00050000005508.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+F+G4
EMGT00050000005508.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+F+G4
EMGT00050000005508.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+F+G4
EMGT00050000005508.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+F+G4
EMGT00050000005508.Drosophila.001,AA,VT+F+I+G4,VT+F+G4,VT+F+G4
EMGT00050000005508.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+F+G4
EMGT00050000005508.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+F+G4
EMGT00050000005508.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+F+G4
EMGT00050000005508.Drosophila.001,AA,mtInv+F+G4,mtInv+F+G4,mtInv+F+G4
EMGT00050000005508.Drosophila.001,AA,mtInv+F+G4,mtInv+F+G4,mtInv+F+G4
EMGT00050000005508.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+F+G4
EMGT00050000005508.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+F+G4
EMGT00050000005508.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+F+G4
EMGT00050000005508.Drosophila.001,AA,VT+F+I+G4,VT+F+I+G4,VT+F+G4
EMGT00050000005508.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+F+G4
EMGT00050000005508.Drosophila.001,AA,VT+F+I+G4,VT+F+I+G4,VT+F+G4
EMGT00050000005508.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+F+G4
EMGT00050000005508.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+F+G4
EMGT00050000005508.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+F+G4
EMGT00050000005508.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+F+G4
EMGT00050000005508.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+F+G4
EMGT00050000005508.Drosophila.001,AA,VT+F+I+G4,VT+F+G4,VT+F+G4
EMGT00050000005508.Drosophila.001,AA,VT+F+G4,VT+F+G4,VT+F+G4
EMGT00050000005508.Drosophila.001,AA,VT+F+I+G4,VT+F+G4,VT+F+G4
