No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,3377.299,69,6892.597,6941.883,7139.859
2,Dayhoff+I,3223.626,70,6587.252,6638.226,6838.097
3,Dayhoff+G4,3111.777,70,6363.554,6414.529,6614.399
4,Dayhoff+I+G4,3112.431,71,6366.863,6419.564,6621.291
5,Dayhoff+F,3387.595,88,6951.189,7039.686,7266.537
6,Dayhoff+F+I,3231.309,89,6640.617,6731.640,6959.549
7,Dayhoff+F+G4,3120.116,89,6418.231,6509.254,6737.162
8,Dayhoff+F+I+G4,3119.357,90,6418.713,6512.313,6741.228
9,mtMAM,3628.528,69,7395.055,7444.341,7642.316
10,mtMAM+I,3473.246,70,7086.492,7137.466,7337.336
11,mtMAM+G4,3256.105,70,6652.210,6703.184,6903.054
12,mtMAM+I+G4,3249.405,71,6640.809,6693.510,6895.238
13,mtMAM+F,3531.123,88,7238.246,7326.743,7553.594
14,mtMAM+F+I,3355.445,89,6888.889,6979.912,7207.820
15,mtMAM+F+G4,3158.490,89,6494.980,6586.002,6813.911
16,mtMAM+F+I+G4,3154.985,90,6489.971,6583.571,6812.486
17,JTT,3296.651,69,6731.301,6780.587,6978.562
18,JTT+I,3152.696,70,6445.392,6496.366,6696.236
19,JTT+G4,3063.140,70,6266.279,6317.254,6517.124
20,JTT+I+G4,3062.995,71,6267.991,6320.692,6522.419
21,JTT+F,3310.352,88,6796.704,6885.201,7112.051
22,JTT+F+I,3165.102,89,6508.205,6599.227,6827.136
23,JTT+F+G4,3074.570,89,6327.141,6418.164,6646.072
24,JTT+F+I+G4,3074.195,90,6328.391,6421.991,6650.906
25,WAG,3356.153,69,6850.307,6899.592,7097.568
26,WAG+I,3202.676,70,6545.352,6596.326,6796.196
27,WAG+G4,3112.448,70,6364.896,6415.870,6615.740
28,WAG+I+G4,3109.876,71,6361.751,6414.452,6616.180
29,WAG+F,3371.229,88,6918.458,7006.955,7233.806
30,WAG+F+I,3217.506,89,6613.012,6704.035,6931.943
31,WAG+F+G4,3126.073,89,6430.147,6521.169,6749.078
32,WAG+F+I+G4,3123.223,90,6426.447,6520.047,6748.962
33,cpREV,3416.314,69,6970.627,7019.913,7217.889
34,cpREV+I,3244.332,70,6628.663,6679.638,6879.508
35,cpREV+G4,3141.148,70,6422.295,6473.270,6673.140
36,cpREV+I+G4,3137.106,71,6416.212,6468.913,6670.640
37,cpREV+F,3422.362,88,7020.725,7109.222,7336.072
38,cpREV+F+I,3247.215,89,6672.430,6763.453,6991.362
39,cpREV+F+G4,3140.663,89,6459.327,6550.350,6778.258
40,cpREV+F+I+G4,3137.482,90,6454.964,6548.564,6777.479
41,mtREV,3526.141,69,7190.282,7239.568,7437.543
42,mtREV+I,3378.564,70,6897.128,6948.103,7147.973
43,mtREV+G4,3230.512,70,6601.024,6651.999,6851.869
44,mtREV+I+G4,3227.787,71,6597.575,6650.276,6852.003
45,mtREV+F,3443.836,88,7063.673,7152.170,7379.021
46,mtREV+F+I,3283.853,89,6745.705,6836.728,7064.636
47,mtREV+F+G4,3139.778,89,6457.556,6548.579,6776.487
48,mtREV+F+I+G4,3135.355,90,6450.710,6544.310,6773.225
49,rtREV,3418.690,69,6975.380,7024.666,7222.642
50,rtREV+I,3261.961,70,6663.922,6714.896,6914.766
51,rtREV+G4,3160.992,70,6461.984,6512.959,6712.829
52,rtREV+I+G4,3157.903,71,6457.805,6510.506,6712.234
53,rtREV+F,3414.067,88,7004.134,7092.631,7319.482
54,rtREV+F+I,3257.170,89,6692.340,6783.363,7011.272
55,rtREV+F+G4,3153.247,89,6484.495,6575.517,6803.426
56,rtREV+F+I+G4,3150.739,90,6481.479,6575.079,6803.993
57,mtART,3632.262,69,7402.523,7451.809,7649.784
58,mtART+I,3453.931,70,7047.862,7098.836,7298.707
59,mtART+G4,3264.510,70,6669.020,6719.995,6919.865
60,mtART+I+G4,3263.512,71,6669.024,6721.725,6923.452
61,mtART+F,3533.109,88,7242.217,7330.714,7557.565
62,mtART+F+I,3359.765,89,6897.530,6988.552,7216.461
63,mtART+F+G4,3182.303,89,6542.606,6633.629,6861.537
64,mtART+F+I+G4,3180.157,90,6540.314,6633.914,6862.829
65,mtZOA,3501.058,69,7140.116,7189.402,7387.377
66,mtZOA+I,3348.984,70,6837.967,6888.941,7088.812
67,mtZOA+G4,3192.531,70,6525.062,6576.036,6775.907
68,mtZOA+I+G4,3191.300,71,6524.601,6577.302,6779.029
69,mtZOA+F,3448.601,88,7073.202,7161.699,7388.550
70,mtZOA+F+I,3292.560,89,6763.119,6854.142,7082.050
71,mtZOA+F+G4,3147.704,89,6473.407,6564.430,6792.338
72,mtZOA+F+I+G4,3145.333,90,6470.667,6564.267,6793.181
73,VT,3332.894,69,6803.787,6853.073,7051.048
74,VT+I,3186.374,70,6512.747,6563.721,6763.592
75,VT+G4,3107.296,70,6354.592,6405.566,6605.437
76,VT+I+G4,3104.877,71,6351.754,6404.455,6606.182
77,VT+F,3341.225,88,6858.450,6946.947,7173.797
78,VT+F+I,3194.813,89,6567.626,6658.649,6886.557
79,VT+F+G4,3115.690,89,6409.380,6500.403,6728.311
80,VT+F+I+G4,3113.108,90,6406.217,6499.817,6728.732
81,LG,3379.739,69,6897.478,6946.764,7144.740
82,LG+I,3225.423,70,6590.845,6641.820,6841.690
83,LG+G4,3125.409,70,6390.818,6441.793,6641.663
84,LG+I+G4,3122.063,71,6386.126,6438.827,6640.554
85,LG+F,3381.086,88,6938.172,7026.669,7253.519
86,LG+F+I,3228.786,89,6635.572,6726.595,6954.503
87,LG+F+G4,3127.868,89,6433.736,6524.759,6752.668
88,LG+F+I+G4,3124.594,90,6429.188,6522.788,6751.703
89,DCMut,3376.795,69,6891.591,6940.877,7138.852
90,DCMut+I,3223.273,70,6586.546,6637.521,6837.391
91,DCMut+G4,3111.779,70,6363.558,6414.532,6614.402
92,DCMut+I+G4,3112.070,71,6366.139,6418.840,6620.568
93,DCMut+F,3387.019,88,6950.038,7038.535,7265.386
94,DCMut+F+I,3230.932,89,6639.864,6730.887,6958.796
95,DCMut+F+G4,3120.075,89,6418.150,6509.173,6737.081
96,DCMut+F+I+G4,3119.216,90,6418.432,6512.032,6740.947
97,PMB,3353.096,69,6844.192,6893.478,7091.454
98,PMB+I,3204.915,70,6549.830,6600.804,6800.675
99,PMB+G4,3126.553,70,6393.105,6444.080,6643.950
100,PMB+I+G4,3123.192,71,6388.383,6441.084,6642.812
101,PMB+F,3374.951,88,6925.903,7014.400,7241.250
102,PMB+F+I,3224.931,89,6627.862,6718.885,6946.793
103,PMB+F+G4,3144.746,89,6467.493,6558.516,6786.424
104,PMB+F+I+G4,3141.512,90,6463.024,6556.624,6785.538
105,HIVb,3426.027,69,6990.054,7039.340,7237.315
106,HIVb+I,3246.446,70,6632.892,6683.866,6883.737
107,HIVb+G4,3121.914,70,6383.827,6434.801,6634.672
108,HIVb+I+G4,3119.122,71,6380.245,6432.946,6634.673
109,HIVb+F,3406.365,88,6988.730,7077.227,7304.078
110,HIVb+F+I,3229.149,89,6636.298,6727.321,6955.229
111,HIVb+F+G4,3102.279,89,6382.558,6473.581,6701.489
112,HIVb+F+I+G4,3100.981,90,6381.963,6475.563,6704.478
113,HIVw,3539.300,69,7216.599,7265.885,7463.861
114,HIVw+I,3353.149,70,6846.298,6897.272,7097.142
115,HIVw+G4,3239.550,70,6619.099,6670.073,6869.944
116,HIVw+I+G4,3235.412,71,6612.824,6665.525,6867.252
117,HIVw+F,3476.270,88,7128.540,7217.037,7443.887
118,HIVw+F+I,3292.564,89,6763.128,6854.151,7082.060
119,HIVw+F+G4,3172.213,89,6522.425,6613.448,6841.356
120,HIVw+F+I+G4,3171.071,90,6522.142,6615.742,6844.657
121,JTTDCMut,3299.042,69,6736.084,6785.370,6983.346
122,JTTDCMut+I,3154.783,70,6449.565,6500.540,6700.410
