No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,103873.982,599,208945.964,214742.739,211692.254
2,Dayhoff+I,101676.000,600,204552.000,210415.415,207302.875
3,Dayhoff+G4,96169.840,600,193539.680,199403.094,196290.554
4,Dayhoff+I+G4,95906.516,601,193015.031,198946.212,195770.491
5,Dayhoff+F,104403.482,618,210042.964,217329.478,212876.365
6,Dayhoff+F+I,102268.381,619,205774.762,213155.147,208612.748
7,Dayhoff+F+G4,96458.944,619,194155.887,201536.272,196993.873
8,Dayhoff+F+I+G4,96217.334,620,193674.667,201150.784,196517.238
9,mtMAM,119996.449,599,241190.898,246987.673,243937.188
10,mtMAM+I,118566.672,600,238333.344,244196.758,241084.218
11,mtMAM+G4,104980.794,600,211161.588,217025.003,213912.463
12,mtMAM+I+G4,104773.350,601,210748.700,216679.880,213504.159
13,mtMAM+F,113334.379,618,227904.759,235191.273,230738.160
14,mtMAM+F+I,111612.237,619,224462.474,231842.859,227300.460
15,mtMAM+F+G4,100908.570,619,203055.140,210435.525,205893.126
16,mtMAM+F+I+G4,100792.857,620,202825.713,210301.830,205668.284
17,JTT,104048.236,599,209294.472,215091.246,212040.762
18,JTT+I,101943.675,600,205087.350,210950.765,207838.225
19,JTT+G4,95971.681,600,193143.363,199006.777,195894.238
20,JTT+I+G4,95777.193,601,192756.385,198687.566,195511.845
21,JTT+F,104358.428,618,209952.856,217239.371,212786.257
22,JTT+F+I,102274.462,619,205786.924,213167.308,208624.909
23,JTT+F+G4,96052.485,619,193342.970,200723.354,196180.956
24,JTT+F+I+G4,95861.938,620,192963.876,200439.992,195806.446
25,WAG,101563.266,599,204324.531,210121.306,207070.821
26,WAG+I,99614.031,600,200428.062,206291.477,203178.937
27,WAG+G4,94648.984,600,190497.969,196361.383,193248.843
28,WAG+I+G4,94449.581,601,190101.161,196032.342,192856.621
29,WAG+F,101782.830,618,204801.661,212088.175,207635.062
30,WAG+F+I,99870.759,619,200979.517,208359.902,203817.503
31,WAG+F+G4,94708.635,619,190655.270,198035.654,193493.255
32,WAG+F+I+G4,94523.749,620,190287.499,197763.615,193130.069
33,cpREV,102606.139,599,206410.278,212207.052,209156.568
34,cpREV+I,100826.207,600,202852.413,208715.828,205603.288
35,cpREV+G4,95842.073,600,192884.146,198747.561,195635.021
36,cpREV+I+G4,95630.447,601,192462.894,198394.074,195218.354
37,cpREV+F,102338.654,618,205913.307,213199.822,208746.708
38,cpREV+F+I,100405.805,619,202049.610,209429.995,204887.596
39,cpREV+F+G4,95476.120,619,192190.239,199570.624,195028.225
40,cpREV+F+I+G4,95233.575,620,191707.149,199183.266,194549.720
41,mtREV,112047.062,599,225292.124,231088.898,228038.414
42,mtREV+I,110511.971,600,222223.941,228087.356,224974.816
43,mtREV+G4,101783.137,600,204766.273,210629.688,207517.148
