No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,103835.868,599,208869.736,213226.099,211649.021
2,Dayhoff+I,101637.805,600,204475.611,208873.172,207259.536
3,Dayhoff+G4,96124.493,600,193448.986,197846.547,196232.912
4,Dayhoff+I+G4,95894.738,601,192991.476,197430.764,195780.041
5,Dayhoff+F,104403.978,618,210043.955,215284.257,212911.399
6,Dayhoff+F+I,102268.439,619,205774.878,211068.395,208646.961
7,Dayhoff+F+G4,96463.234,619,194164.468,199457.985,197036.551
8,Dayhoff+F+I+G4,96235.330,620,193710.660,199058.160,196587.383
9,mtMAM,119935.096,599,241068.191,245424.555,243847.477
10,mtMAM+I,118511.414,600,238222.828,242620.389,241006.754
11,mtMAM+G4,104968.577,600,211137.155,215534.716,213921.080
12,mtMAM+I+G4,104759.222,601,210720.443,215159.731,213509.008
13,mtMAM+F,113276.697,618,227789.393,233029.695,230656.836
14,mtMAM+F+I,111556.807,619,224351.615,229645.132,227223.698
15,mtMAM+F+G4,100872.779,619,202983.558,208277.075,205855.641
16,mtMAM+F+I+G4,100744.555,620,202729.110,208076.610,205605.833
17,JTT,104011.184,599,209220.369,213576.732,211999.654
18,JTT+I,101908.588,600,205017.176,209414.737,207801.101
19,JTT+G4,95974.322,600,193148.644,197546.205,195932.569
20,JTT+I+G4,95775.344,601,192752.687,197191.976,195541.253
21,JTT+F,104335.371,618,209906.743,215147.044,212774.186
22,JTT+F+I,102253.041,619,205744.082,211037.600,208616.166
23,JTT+F+G4,96075.152,619,193388.304,198681.821,196260.387
24,JTT+F+I+G4,95885.524,620,193011.048,198358.548,195887.771
25,WAG,101558.797,599,204315.593,208671.957,207094.879
26,WAG+I,99610.402,600,200420.804,204818.365,203204.730
27,WAG+G4,94655.298,600,190510.597,194908.158,193294.522
28,WAG+I+G4,94460.973,601,190123.945,194563.233,192912.511
29,WAG+F,101791.778,618,204819.556,210059.858,207687.000
30,WAG+F+I,99880.025,619,200998.050,206291.568,203870.134
31,WAG+F+G4,94738.134,619,190714.268,196007.785,193586.351
32,WAG+F+I+G4,94547.727,620,190335.454,195682.954,193212.177
33,cpREV,102614.697,599,206427.393,210783.757,209206.679
34,cpREV+I,100834.524,600,202869.049,207266.610,205652.974
35,cpREV+G4,95844.619,600,192889.239,197286.800,195673.164
36,cpREV+I+G4,95621.609,601,192445.219,196884.507,195233.784
37,cpREV+F,102350.325,618,205936.649,211176.951,208804.093
38,cpREV+F+I,100416.418,619,202070.835,207364.353,204942.919
39,cpREV+F+G4,95484.717,619,192207.434,197500.951,195079.517
40,cpREV+F+I+G4,95233.912,620,191707.823,197055.323,194584.546
41,mtREV,112012.577,599,225223.153,229579.517,228002.439
42,mtREV+I,110482.182,600,222164.364,226561.925,224948.290
43,mtREV+G4,101758.318,600,204716.637,209114.198,207500.562
44,mtREV+I+G4,101645.349,601,204492.697,208931.985,207281.262
45,mtREV+F,106336.523,618,213909.046,219149.347,216776.489
46,mtREV+F+I,104528.275,619,210294.551,215588.068,213166.634
47,mtREV+F+G4,97534.374,619,196306.747,201600.265,199178.831
48,mtREV+F+I+G4,97364.384,620,195968.769,201316.269,198845.492
49,rtREV,103254.703,599,207707.406,212063.770,210486.692
50,rtREV+I,101459.292,600,204118.585,208516.146,206902.510
51,rtREV+G4,95395.529,600,191991.057,196388.618,194774.983
52,rtREV+I+G4,95260.098,601,191722.197,196161.485,194510.762
53,rtREV+F,102727.236,618,206690.471,211930.773,209557.915
54,rtREV+F+I,100909.741,619,203057.483,208351.000,205929.566
55,rtREV+F+G4,94600.484,619,190438.967,195732.485,193311.051
56,rtREV+F+I+G4,94435.239,620,190110.477,195457.977,192987.201
57,mtART,116130.726,599,233459.452,237815.816,236238.738
58,mtART+I,114700.231,600,230600.461,234998.022,233384.387
59,mtART+G4,102316.804,600,205833.609,210231.170,208617.534
60,mtART+I+G4,102234.538,601,205671.076,210110.365,208459.642
61,mtART+F,109826.395,618,220888.791,226129.092,223756.234
62,mtART+F+I,108103.018,619,217444.036,222737.553,220316.119
63,mtART+F+G4,98407.466,619,198052.931,203346.449,200925.015
64,mtART+F+I+G4,98258.905,620,197757.810,203105.310,200634.533
65,mtZOA,111908.334,599,225014.667,229371.031,227793.953
66,mtZOA+I,110409.737,600,222019.474,226417.035,224803.399
67,mtZOA+G4,99584.196,600,200368.393,204765.954,203152.318
68,mtZOA+I+G4,99477.749,601,200157.499,204596.787,202946.064
69,mtZOA+F,107137.635,618,215511.269,220751.571,218378.713
