No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,103674.811,599,208547.622,212036.942,211358.180
2,Dayhoff+I,101482.611,600,204165.222,207683.271,206980.472
3,Dayhoff+G4,95989.853,600,193179.706,196697.754,195994.956
4,Dayhoff+I+G4,95741.966,601,192685.933,196233.011,195505.875
5,Dayhoff+F,104208.137,618,209652.273,213743.632,212551.981
6,Dayhoff+F+I,102078.961,619,205395.921,209522.588,208300.321
7,Dayhoff+F+G4,96288.119,619,193814.238,197940.905,196718.638
8,Dayhoff+F+I+G4,96047.598,620,193335.196,197497.574,196244.288
9,mtMAM,119766.494,599,240730.987,244220.308,243541.545
10,mtMAM+I,118342.431,600,237884.862,241402.911,240700.113
11,mtMAM+G4,104881.598,600,210963.196,214481.245,213778.447
12,mtMAM+I+G4,104643.384,601,210488.768,214035.846,213308.710
13,mtMAM+F,113062.367,618,227360.734,231452.092,230260.442
14,mtMAM+F+I,111343.874,619,223925.747,228052.414,226830.147
15,mtMAM+F+G4,100707.934,619,202653.867,206780.534,205558.267
16,mtMAM+F+I+G4,100579.150,620,202398.301,206560.679,205307.393
17,JTT,103836.878,599,208871.756,212361.077,211682.314
18,JTT+I,101737.874,600,204675.748,208193.797,207490.998
19,JTT+G4,95834.550,600,192869.099,196387.148,195684.349
20,JTT+I+G4,95624.366,601,192450.732,195997.810,195270.674
21,JTT+F,104140.968,618,209517.935,213609.293,212417.643
22,JTT+F+I,102063.403,619,205364.805,209491.472,208269.205
23,JTT+F+G4,95893.885,619,193025.771,197152.437,195930.171
24,JTT+F+I+G4,95707.879,620,192655.758,196818.136,195564.849
25,WAG,101371.998,599,203941.995,207431.316,206752.554
26,WAG+I,99428.492,600,200056.985,203575.033,202872.235
27,WAG+G4,94507.889,600,190215.778,193733.827,193031.028
28,WAG+I+G4,94307.953,601,189817.905,193364.984,192637.848
29,WAG+F,101584.239,618,204404.478,208495.836,207304.186
30,WAG+F+I,99677.996,619,200593.991,204720.658,203498.391
31,WAG+F+G4,94560.979,619,190359.958,194486.625,193264.358
32,WAG+F+I+G4,94373.067,620,189986.133,194148.512,192895.225
33,cpREV,102450.299,599,206098.597,209587.918,208909.156
34,cpREV+I,100672.000,600,202543.999,206062.048,205359.250
35,cpREV+G4,95720.997,600,192641.994,196160.043,195457.244
36,cpREV+I+G4,95498.131,601,192198.263,195745.341,195018.205
37,cpREV+F,102149.081,618,205534.162,209625.520,208433.870
38,cpREV+F+I,100217.177,619,201672.355,205799.022,204576.755
39,cpREV+F+G4,95331.641,619,191901.283,196027.950,194805.683
