No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,103932.178,599,209062.356,213985.644,211826.577
2,Dayhoff+I,101737.822,600,204675.645,209649.438,207444.480
3,Dayhoff+G4,96237.013,600,193674.027,198647.820,196442.862
4,Dayhoff+I+G4,95982.249,601,193166.499,198191.526,195939.949
5,Dayhoff+F,104474.918,618,210185.837,216210.120,213037.737
6,Dayhoff+F+I,102343.470,619,205924.939,212016.685,208781.454
7,Dayhoff+F+G4,96536.270,619,194310.540,200402.286,197167.055
8,Dayhoff+F+I+G4,96285.763,620,193811.526,199971.846,196672.656
9,mtMAM,119983.045,599,241164.091,246087.378,243928.311
10,mtMAM+I,118566.537,600,238333.074,243306.867,241101.910
11,mtMAM+G4,104950.186,600,211100.373,216074.166,213869.208
12,mtMAM+I+G4,104795.857,601,210793.714,215818.742,213567.164
13,mtMAM+F,113325.453,618,227886.906,233911.190,230738.807
14,mtMAM+F+I,111614.478,619,224466.956,230558.702,227323.471
15,mtMAM+F+G4,100933.907,619,203105.814,209197.560,205962.329
16,mtMAM+F+I+G4,100795.181,620,202830.362,208990.682,205691.492
17,JTT,104115.579,599,209429.159,214352.446,212193.379
18,JTT+I,102012.871,600,205225.742,210199.535,207994.578
19,JTT+G4,96059.310,600,193318.620,198292.413,196087.455
20,JTT+I+G4,95852.856,601,192907.712,197932.739,195681.162
21,JTT+F,104421.321,618,210078.642,216102.925,212930.542
22,JTT+F+I,102339.807,619,205917.613,212009.359,208774.128
23,JTT+F+G4,96127.890,619,193493.780,199585.526,196350.296
24,JTT+F+I+G4,95932.203,620,193104.407,199264.727,195965.537
25,WAG,101625.337,599,204448.674,209371.962,207212.895
26,WAG+I,99680.392,600,200560.784,205534.578,203329.620
27,WAG+G4,94744.595,600,190689.190,195662.983,193458.026
28,WAG+I+G4,94538.991,601,190279.982,195305.009,193053.432
29,WAG+F,101840.088,618,204916.176,210940.459,207768.076
30,WAG+F+I,99932.591,619,201103.182,207194.928,203959.697
31,WAG+F+G4,94800.987,619,190839.974,196931.720,193696.489
32,WAG+F+I+G4,94589.698,620,190419.396,196579.716,193280.526
33,cpREV,102681.448,599,206560.897,211484.184,209325.117
34,cpREV+I,100901.845,600,203003.691,207977.484,205772.526
35,cpREV+G4,95942.233,600,193084.466,198058.259,195853.302
36,cpREV+I+G4,95707.652,601,192617.304,197642.332,195390.754
37,cpREV+F,102394.207,618,206024.414,212048.698,208876.315
38,cpREV+F+I,100459.685,619,202157.370,208249.116,205013.885
39,cpREV+F+G4,95536.688,619,192311.375,198403.121,195167.890
40,cpREV+F+I+G4,95282.271,620,191804.543,197964.863,194665.673
41,mtREV,112069.287,599,225336.575,230259.862,228100.795
42,mtREV+I,110544.450,600,222288.901,227262.694,225057.736
43,mtREV+G4,101836.433,600,204872.866,209846.659,207641.701
44,mtREV+I+G4,101699.283,601,204600.567,209625.595,207374.017
45,mtREV+F,106400.455,618,214036.911,220061.194,216888.811
46,mtREV+F+I,104596.762,619,210431.523,216523.269,213288.038
47,mtREV+F+G4,97592.708,619,196423.417,202515.163,199279.932
48,mtREV+F+I+G4,97438.172,620,196116.344,202276.664,198977.474
49,rtREV,103318.902,599,207835.803,212759.091,210600.024
50,rtREV+I,101528.701,600,204257.402,209231.195,207026.237
51,rtREV+G4,95484.841,600,192169.681,197143.474,194938.516
52,rtREV+I+G4,95328.414,601,191858.827,196883.855,194632.277
53,rtREV+F,102769.255,618,206774.511,212798.794,209626.411
54,rtREV+F+I,100956.833,619,203151.666,209243.412,206008.181
55,rtREV+F+G4,94674.241,619,190586.481,196678.227,193442.996
56,rtREV+F+I+G4,94495.244,620,190230.487,196390.807,193091.617
57,mtART,116083.064,599,233364.127,238287.415,236128.348
58,mtART+I,114661.773,600,230523.546,235497.339,233292.381
59,mtART+G4,102353.983,600,205907.967,210881.760,208676.802
60,mtART+I+G4,102260.383,601,205722.767,210747.795,208496.217
61,mtART+F,109803.915,618,220843.830,226868.114,223695.731
62,mtART+F+I,108088.840,619,217415.680,223507.426,220272.195
63,mtART+F+G4,98421.913,619,198081.826,204173.572,200938.341
64,mtART+F+I+G4,98273.633,620,197787.266,203947.586,200648.395
65,mtZOA,111899.937,599,224997.873,229921.161,227762.094
66,mtZOA+I,110407.262,600,222014.524,226988.317,224783.360
67,mtZOA+G4,99635.059,600,200470.119,205443.912,203238.954
68,mtZOA+I+G4,99524.830,601,200251.661,205276.689,203025.111
69,mtZOA+F,107145.644,618,215527.288,221551.572,218379.189
70,mtZOA+F+I,105337.773,619,211913.546,218005.292,214770.061
71,mtZOA+F+G4,97049.606,619,195337.212,201428.958,198193.727
72,mtZOA+F+I+G4,96876.665,620,194993.330,201153.650,197854.459
73,VT,102592.000,599,206382.001,211305.288,209146.221
74,VT+I,100631.883,600,202463.766,207437.559,205232.601
75,VT+G4,95409.425,600,192018.850,196992.643,194787.685
76,VT+I+G4,95215.082,601,191632.165,196657.193,194405.615
77,VT+F,102791.848,618,206819.695,212843.978,209671.595
78,VT+F+I,100833.082,619,202904.164,208995.910,205760.679
79,VT+F+G4,95465.722,619,192169.444,198261.190,195025.960
80,VT+F+I+G4,95256.575,620,191753.150,197913.470,194614.280
81,LG,102422.913,599,206043.826,210967.114,208808.046
82,LG+I,100558.375,600,202316.751,207290.544,205085.586
83,LG+G4,94430.045,600,190060.091,195033.884,192828.926
84,LG+I+G4,94257.201,601,189716.403,194741.431,192489.853
85,LG+F,102615.280,618,206466.559,212490.843,209318.460
86,LG+F+I,100736.051,619,202710.103,208801.849,205566.618
87,LG+F+G4,94362.158,619,189962.317,196054.063,192818.832
88,LG+F+I+G4,94177.766,620,189595.531,195755.851,192456.661
89,DCMut,103928.433,599,209054.865,213978.153,211819.086
90,DCMut+I,101734.242,600,204668.483,209642.276,207437.319
91,DCMut+G4,96240.760,600,193681.521,198655.314,196450.356
92,DCMut+I+G4,95985.991,601,193173.982,198199.010,195947.433
93,DCMut+F,104467.967,618,210171.934,216196.218,213023.835
94,DCMut+F+I,102336.455,619,205910.910,212002.656,208767.426
95,DCMut+F+G4,96538.121,619,194314.241,200405.987,197170.756
96,DCMut+F+I+G4,96287.029,620,193814.059,199974.379,196675.188
97,PMB,103478.900,599,208155.800,213079.088,210920.021
98,PMB+I,101653.062,600,204506.125,209479.918,207274.960
99,PMB+G4,96373.777,600,193947.555,198921.348,196716.390
100,PMB+I+G4,96191.753,601,193585.507,198610.535,196358.957
101,PMB+F,103188.894,618,207613.788,213638.072,210465.688
102,PMB+F+I,101322.205,619,203882.409,209974.155,206738.924
103,PMB+F+G4,95984.918,619,193207.835,199299.581,196064.350
104,PMB+F+I+G4,95787.779,620,192815.558,198975.878,195676.687
105,HIVb,109220.603,599,219639.206,224562.493,222403.426
106,HIVb+I,106839.387,600,214878.773,219852.567,217647.609
107,HIVb+G4,99674.180,600,200548.360,205522.153,203317.196
108,HIVb+I+G4,99439.346,601,200080.691,205105.719,202854.141
109,HIVb+F,109161.029,618,219558.058,225582.342,222409.959
110,HIVb+F+I,106751.242,619,214740.485,220832.231,217597.000
111,HIVb+F+G4,99200.950,619,199639.899,205731.645,202496.414
112,HIVb+F+I+G4,99005.396,620,199250.792,205411.112,202111.922
113,HIVw,113438.537,599,228075.074,232998.361,230839.294
114,HIVw+I,111009.536,600,223219.072,228192.865,225987.907
115,HIVw+G4,104320.499,600,209840.997,214814.791,212609.833
117,HIVw+F,113085.302,618,227406.604,233430.887,230258.504
118,HIVw+F+I,110565.374,619,222368.747,228460.493,225225.262
119,HIVw+F+G4,103397.789,619,208033.577,214125.323,210890.093
120,HIVw+F+I+G4,103166.666,620,207573.331,213733.651,210434.461
121,JTTDCMut,104018.477,599,209234.954,214158.241,211999.174
122,JTTDCMut+I,101930.231,600,205060.462,210034.255,207829.298
123,JTTDCMut+G4,96013.211,600,193226.422,198200.216,195995.258
124,JTTDCMut+I+G4,95809.521,601,192821.041,197846.069,195594.492
125,JTTDCMut+F,104315.410,618,209866.820,215891.103,212718.720
126,JTTDCMut+F+I,102244.677,619,205727.354,211819.100,208583.869
127,JTTDCMut+F+G4,96064.078,619,193366.156,199457.902,196222.671
128,JTTDCMut+F+I+G4,95868.690,620,192977.380,199137.700,195838.510
129,FLU,106947.694,599,215093.388,220016.676,217857.609
130,FLU+I,105031.087,600,211262.173,216235.966,214031.008
131,FLU+G4,98561.606,600,198323.212,203297.006,201092.048
132,FLU+I+G4,98325.281,601,197852.562,202877.589,200626.012
133,FLU+F,106894.465,618,215024.929,221049.213,217876.829
134,FLU+F+I,104932.972,619,211103.945,217195.691,213960.460
135,FLU+F+G4,98072.668,619,197383.336,203475.082,200239.851
136,FLU+F+I+G4,97850.773,620,196941.546,203101.866,199802.676
137,Blosum62,103108.358,599,207414.715,212338.003,210178.936
138,Blosum62+I,101317.876,600,203835.752,208809.545,206604.588
139,Blosum62+G4,96001.915,600,193203.830,198177.623,195972.665
140,Blosum62+I+G4,95834.542,601,192871.085,197896.113,195644.535
141,Blosum62+F,103030.540,618,207297.079,213321.363,210148.980
142,Blosum62+F+I,101178.696,619,203595.392,209687.138,206451.907
143,Blosum62+F+G4,95806.818,619,192851.636,198943.382,195708.151
144,Blosum62+F+I+G4,95636.740,620,192513.480,198673.800,195374.610
145,mtMet,112698.787,599,226595.574,231518.862,229359.794
146,mtMet+I,111139.594,600,223479.188,228452.981,226248.023
147,mtMet+G4,101452.493,600,204104.986,209078.779,206873.822
148,mtMet+I+G4,101319.206,601,203840.412,208865.440,206613.862
149,mtMet+F,107752.445,618,216740.890,222765.174,219592.791
150,mtMet+F+I,105887.698,619,213013.397,219105.143,215869.912
151,mtMet+F+G4,97814.815,619,196867.629,202959.375,199724.145
152,mtMet+F+I+G4,97657.562,620,196555.123,202715.443,199416.253
153,mtVer,114998.771,599,231195.543,236118.830,233959.763
154,mtVer+I,113452.530,600,228105.060,233078.853,230873.895
155,mtVer+G4,102661.970,600,206523.940,211497.734,209292.776
156,mtVer+I+G4,102545.733,601,206293.467,211318.494,209066.917
157,mtVer+F,110057.255,618,221350.511,227374.794,224202.411
158,mtVer+F+I,108106.932,619,217451.864,223543.610,220308.379
159,mtVer+F+G4,99695.370,619,200628.740,206720.486,203485.255
160,mtVer+F+I+G4,99550.207,620,200340.415,206500.735,203201.544
161,mtInv,111823.766,599,224845.533,229768.821,227609.754
162,mtInv+I,110173.142,600,221546.284,226520.077,224315.119
163,mtInv+G4,101389.651,600,203979.301,208953.094,206748.136
164,mtInv+I+G4,101260.320,601,203722.640,208747.668,206496.090
165,mtInv+F,106047.979,618,213331.958,219356.241,216183.858
166,mtInv+F+I,104098.342,619,209434.685,215526.431,212291.200
167,mtInv+F+G4,96822.947,619,194883.895,200975.641,197740.410
168,mtInv+F+I+G4,96658.779,620,194557.558,200717.878,197418.688
