No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,103978.956,599,209155.911,214999.814,211901.373
2,Dayhoff+I,101781.494,600,204762.989,210674.464,207513.034
3,Dayhoff+G4,96311.472,600,193822.943,199734.419,196572.989
4,Dayhoff+I+G4,96057.696,601,193317.391,199297.589,196072.020
5,Dayhoff+F,104522.497,618,210280.994,217637.571,213113.541
6,Dayhoff+F+I,102385.939,619,206009.878,213461.916,208847.008
7,Dayhoff+F+G4,96614.867,619,194467.734,201919.772,197304.864
8,Dayhoff+F+I+G4,96382.942,620,194005.885,201555.297,196847.599
9,mtMAM,120101.077,599,241400.155,247244.057,244145.617
10,mtMAM+I,118676.509,600,238553.017,244464.493,241303.063
11,mtMAM+G4,105185.886,600,211571.771,217483.246,214321.817
12,mtMAM+I+G4,104963.996,601,211129.992,217110.190,213884.621
13,mtMAM+F,113428.277,618,228092.553,235449.130,230925.100
14,mtMAM+F+I,111711.001,619,224660.002,232112.041,227497.132
15,mtMAM+F+G4,101094.358,619,203426.715,210878.754,206263.846
16,mtMAM+F+I+G4,100966.080,620,203172.159,210721.571,206013.873
17,JTT,104159.485,599,209516.971,215360.873,212262.433
18,JTT+I,102051.968,600,205303.935,211215.411,208053.981
19,JTT+G4,96147.592,600,193495.185,199406.660,196245.230
20,JTT+I+G4,95950.438,601,193102.875,199083.073,195857.504
21,JTT+F,104475.387,618,210186.774,217543.351,213019.320
22,JTT+F+I,102388.871,619,206015.742,213467.781,208852.873
23,JTT+F+G4,96228.876,619,193695.752,201147.791,196532.882
24,JTT+F+I+G4,96043.702,620,193327.403,200876.815,196169.117
25,WAG,101679.011,599,204556.023,210399.925,207301.485
26,WAG+I,99729.817,600,200659.635,206571.110,203409.680
27,WAG+G4,94820.193,600,190840.385,196751.861,193590.431
28,WAG+I+G4,94624.736,601,190451.472,196431.670,193206.101
29,WAG+F,101892.453,618,205020.906,212377.483,207853.453
30,WAG+F+I,99979.994,619,201197.989,208650.027,204035.119
31,WAG+F+G4,94878.437,619,190994.874,198446.913,193832.005
32,WAG+F+I+G4,94688.896,620,190617.791,198167.203,193459.505
33,cpREV,102754.755,599,206707.511,212551.413,209452.973
34,cpREV+I,100970.285,600,203140.570,209052.045,205890.615
35,cpREV+G4,96043.018,600,193286.036,199197.512,196036.082
36,cpREV+I+G4,95828.138,601,192858.277,198838.475,195612.906
37,cpREV+F,102476.046,618,206188.092,213544.669,209020.639
38,cpREV+F+I,100537.199,619,202312.397,209764.436,205149.527
39,cpREV+F+G4,95643.069,619,192524.139,199976.178,195361.269
40,cpREV+F+I+G4,95408.589,620,192057.179,199606.591,194898.893
41,mtREV,112163.637,599,225525.275,231369.177,228270.737
42,mtREV+I,110632.736,600,222465.472,228376.947,225215.517
43,mtREV+G4,101984.609,600,205169.217,211080.693,207919.263
44,mtREV+I+G4,101848.052,601,204898.103,210878.302,207652.732
45,mtREV+F,106470.913,618,214177.827,221534.403,217010.373
46,mtREV+F+I,104663.154,619,210564.307,218016.346,213401.438
47,mtREV+F+G4,97713.009,619,196664.019,204116.058,199501.149
48,mtREV+F+I+G4,97559.109,620,196358.218,203907.630,199199.932
49,rtREV,103350.641,599,207899.282,213743.184,210644.744
50,rtREV+I,101558.792,600,204317.583,210229.059,207067.629
51,rtREV+G4,95567.697,600,192335.393,198246.868,195085.439
52,rtREV+I+G4,95435.311,601,192072.621,198052.819,194827.250
53,rtREV+F,102824.939,618,206885.877,214242.454,209718.424
54,rtREV+F+I,101010.614,619,203259.228,210711.267,206096.359
55,rtREV+F+G4,94760.227,619,190758.453,198210.492,193595.584
56,rtREV+F+I+G4,94606.588,620,190453.176,198002.588,193294.889
57,mtART,116314.220,599,233826.441,239670.343,236571.903
58,mtART+I,114882.755,600,230965.511,236876.986,233715.557
59,mtART+G4,102568.400,600,206336.800,212248.275,209086.845
60,mtART+I+G4,102468.979,601,206139.957,212120.156,208894.586
61,mtART+F,110005.577,618,221247.155,228603.732,224079.702
62,mtART+F+I,108280.980,619,217799.960,225251.998,220637.090
63,mtART+F+G4,98614.966,619,198467.931,205919.970,201305.061
64,mtART+F+I+G4,98448.467,620,198136.934,205686.346,200978.648
65,mtZOA,112084.787,599,225367.574,231211.476,228113.036
66,mtZOA+I,110584.959,600,222369.918,228281.393,225119.963
67,mtZOA+G4,99821.433,600,200842.867,206754.342,203592.912
68,mtZOA+I+G4,99705.683,601,200613.366,206593.564,203367.995
69,mtZOA+F,107293.408,618,215822.817,223179.394,218655.364
70,mtZOA+F+I,105479.841,619,212197.681,219649.720,215034.811
71,mtZOA+F+G4,97223.330,619,195684.660,203136.698,198521.790
72,mtZOA+F+I+G4,97033.626,620,195307.252,202856.664,198148.966
73,VT,102642.986,599,206483.973,212327.875,209229.435
74,VT+I,100677.181,600,202554.362,208465.838,205304.408
75,VT+G4,95489.476,600,192178.952,198090.427,194928.997
76,VT+I+G4,95303.643,601,191809.286,197789.484,194563.915
77,VT+F,102858.041,618,206952.082,214308.659,209784.629
78,VT+F+I,100893.666,619,203025.333,210477.372,205862.463
79,VT+F+G4,95557.708,619,192353.415,199805.454,195190.546
80,VT+F+I+G4,95361.015,620,191962.030,199511.442,194803.743
81,LG,102451.280,599,206100.559,211944.462,208846.022
82,LG+I,100582.209,600,202364.419,208275.894,205114.464
83,LG+G4,94511.648,600,190223.296,196134.771,192973.341
84,LG+I+G4,94334.646,601,189871.292,195851.490,192625.920
85,LG+F,102652.610,618,206541.221,213897.797,209373.767
86,LG+F+I,100770.024,619,202778.047,210230.086,205615.177
87,LG+F+G4,94447.027,619,190132.054,197584.093,192969.185
88,LG+F+I+G4,94273.938,620,189787.877,197337.289,192629.591
89,DCMut,103975.083,599,209148.166,214992.069,211893.628
90,DCMut+I,101777.823,600,204755.647,210667.122,207505.692
91,DCMut+G4,96315.746,600,193831.492,199742.967,196581.537
92,DCMut+I+G4,96061.284,601,193324.569,199304.767,196079.198
93,DCMut+F,104515.682,618,210267.365,217623.942,213099.912
94,DCMut+F+I,102379.061,619,205996.122,213448.161,208833.252
95,DCMut+F+G4,96616.896,619,194471.792,201923.831,197308.922
96,DCMut+F+I+G4,96384.149,620,194008.298,201557.710,196850.012
97,PMB,103557.297,599,208312.593,214156.496,211058.056
98,PMB+I,101725.893,600,204651.786,210563.262,207401.832
99,PMB+G4,96484.136,600,194168.272,200079.748,196918.318
100,PMB+I+G4,96296.075,601,193794.149,199774.348,196548.778
101,PMB+F,103266.883,618,207769.767,215126.344,210602.314
102,PMB+F+I,101394.938,619,204027.876,211479.915,206865.007
103,PMB+F+G4,96090.467,619,193418.934,200870.973,196256.064
104,PMB+F+I+G4,95900.254,620,193040.508,200589.920,195882.222
105,HIVb,109248.988,599,219695.976,225539.879,222441.438
106,HIVb+I,106863.205,600,214926.410,220837.886,217676.456
107,HIVb+G4,99780.121,600,200760.242,206671.718,203510.288
108,HIVb+I+G4,99538.764,601,200279.527,206259.725,203034.156
109,HIVb+F,109218.296,618,219672.592,227029.169,222505.139
110,HIVb+F+I,106808.059,619,214854.118,222306.157,217691.248
111,HIVb+F+G4,99334.331,619,199906.662,207358.700,202743.792
112,HIVb+F+I+G4,99144.282,620,199528.563,207077.975,202370.277
113,HIVw,113420.161,599,228038.323,233882.225,230783.785
114,HIVw+I,110986.659,600,223173.317,229084.793,225923.363
115,HIVw+G4,104345.310,600,209890.619,215802.095,212640.665
116,HIVw+I+G4,104060.102,601,209322.204,215302.402,212076.833
117,HIVw+F,113096.999,618,227429.999,234786.576,230262.546
118,HIVw+F+I,110575.083,619,222388.165,229840.204,225225.295
119,HIVw+F+G4,103457.444,619,208152.888,215604.927,210990.018
120,HIVw+F+I+G4,103239.167,620,207718.334,215267.745,210560.047
121,JTTDCMut,104062.305,599,209322.610,215166.512,212068.072
122,JTTDCMut+I,101969.344,600,205138.689,211050.164,207888.734
123,JTTDCMut+G4,96099.282,600,193398.565,199310.040,196148.610
124,JTTDCMut+I+G4,95904.919,601,193011.839,198992.037,195766.467
125,JTTDCMut+F,104369.334,618,209974.667,217331.244,212807.214
126,JTTDCMut+F+I,102293.530,619,205825.060,213277.099,208662.190
127,JTTDCMut+F+G4,96164.253,619,193566.505,201018.544,196403.636
128,JTTDCMut+F+I+G4,95978.508,620,193197.015,200746.427,196038.729
129,FLU,106981.379,599,215160.758,221004.660,217906.220
130,FLU+I,105059.470,600,211318.939,217230.415,214068.985
131,FLU+G4,98635.997,600,198471.994,204383.470,201222.040
132,FLU+I+G4,98407.447,601,198016.894,203997.092,200771.523
133,FLU+F,106959.967,618,215155.934,222512.511,217988.481
134,FLU+F+I,104994.455,619,211226.911,218678.950,214064.041
135,FLU+F+G4,98163.558,619,197565.117,205017.155,200402.247
136,FLU+F+I+G4,97965.903,620,197171.805,204721.217,200013.519
137,Blosum62,103181.520,599,207561.041,213404.943,210306.503
138,Blosum62+I,101385.453,600,203970.907,209882.382,206720.952
139,Blosum62+G4,96103.915,600,193407.830,199319.306,196157.876
140,Blosum62+I+G4,95945.102,601,193092.205,199072.403,195846.834
141,Blosum62+F,103107.387,618,207450.774,214807.351,210283.321
142,Blosum62+F+I,101251.065,619,203740.130,211192.169,206577.260
143,Blosum62+F+G4,95910.306,619,193058.612,200510.651,195895.743
144,Blosum62+F+I+G4,95747.061,620,192734.122,200283.534,195575.836
145,mtMet,112805.503,599,226809.006,232652.908,229554.468
146,mtMet+I,111238.579,600,223677.158,229588.634,226427.204
147,mtMet+G4,101609.886,600,204419.772,210331.248,207169.818
148,mtMet+I+G4,101476.271,601,204154.542,210134.740,206909.171
149,mtMet+F,107867.109,618,216970.218,224326.795,219802.765
150,mtMet+F+I,105997.581,619,213233.163,220685.202,216070.293
151,mtMet+F+G4,97992.745,619,197223.490,204675.529,200060.621
152,mtMet+F+I+G4,97821.295,620,196882.591,204432.002,199724.304
153,mtVer,115060.461,599,231318.923,237162.825,234064.385
154,mtVer+I,113506.185,600,228212.370,234123.845,230962.415
155,mtVer+G4,102783.456,600,206766.912,212678.387,209516.957
156,mtVer+I+G4,102648.545,601,206499.089,212479.287,209253.718
157,mtVer+F,110145.189,618,221526.378,228882.955,224358.925
158,mtVer+F+I,108190.722,619,217619.443,225071.482,220456.574
159,mtVer+F+G4,99856.703,619,200951.406,208403.445,203788.537
160,mtVer+F+I+G4,99692.779,620,200625.557,208174.969,203467.271
161,mtInv,111950.950,599,225099.899,230943.802,227845.362
162,mtInv+I,110293.407,600,221786.814,227698.290,224536.860
163,mtInv+G4,101558.538,600,204317.075,210228.551,207067.121
164,mtInv+I+G4,101427.585,601,204057.170,210037.368,206811.799
165,mtInv+F,106175.822,618,213587.643,220944.220,216420.190
166,mtInv+F+I,104221.176,619,209680.353,217132.392,212517.483
167,mtInv+F+G4,97000.499,619,195238.999,202691.038,198076.129
168,mtInv+F+I+G4,96823.534,620,194887.068,202436.480,197728.782
