No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,103825.539,599,208849.079,213578.026,211618.098
2,Dayhoff+I,101636.019,600,204472.038,209248.197,207245.680
3,Dayhoff+G4,96143.520,600,193487.039,198263.198,196260.681
4,Dayhoff+I+G4,95888.270,601,192978.540,197802.567,195756.805
5,Dayhoff+F,104387.968,618,210011.936,215764.447,212868.787
6,Dayhoff+F+I,102260.844,619,205759.688,211574.536,208621.162
7,Dayhoff+F+G4,96468.396,619,194174.793,199989.641,197036.267
8,Dayhoff+F+I+G4,96218.141,620,193676.282,199554.450,196542.378
9,mtMAM,119929.550,599,241057.100,245786.047,243826.119
10,mtMAM+I,118508.637,600,238217.274,242993.433,240990.916
11,mtMAM+G4,104963.617,600,211127.234,215903.393,213900.876
12,mtMAM+I+G4,104734.347,601,210670.694,215494.721,213448.958
13,mtMAM+F,113270.476,618,227776.951,233529.463,230633.802
14,mtMAM+F+I,111558.831,619,224355.663,230170.511,227217.137
15,mtMAM+F+G4,100870.708,619,202979.417,208794.265,205840.891
16,mtMAM+F+I+G4,100757.552,620,202755.103,208633.271,205621.200
17,JTT,104001.266,599,209200.531,213929.479,211969.551
18,JTT+I,101902.777,600,205005.555,209781.714,207779.197
19,JTT+G4,95963.929,600,193127.857,197904.016,195901.499
20,JTT+I+G4,95750.789,601,192703.578,197527.605,195481.843
21,JTT+F,104334.972,618,209905.945,215658.456,212762.796
22,JTT+F+I,102257.473,619,205752.945,211567.794,208614.419
23,JTT+F+G4,96055.490,619,193348.980,199163.828,196210.454
24,JTT+F+I+G4,95860.425,620,192960.850,198839.017,195826.946
25,WAG,101542.823,599,204283.645,209012.593,207052.665
26,WAG+I,99600.323,600,200400.646,205176.805,203174.287
27,WAG+G4,94680.231,600,190560.461,195336.620,193334.103
28,WAG+I+G4,94472.423,601,190146.845,194970.872,192925.110
29,WAG+F,101786.379,618,204808.758,210561.269,207665.609
30,WAG+F+I,99881.071,619,201000.142,206814.990,203861.616
31,WAG+F+G4,94766.222,619,190770.443,196585.292,193631.917
32,WAG+F+I+G4,94556.834,620,190353.669,196231.837,193219.765
33,cpREV,102598.025,599,206394.050,211122.997,209163.069
34,cpREV+I,100822.586,600,202845.172,207621.331,205618.814
35,cpREV+G4,95856.138,600,192912.277,197688.436,195685.918
36,cpREV+I+G4,95636.888,601,192475.776,197299.802,195254.040
37,cpREV+F,102349.164,618,205934.328,211686.839,208791.179
38,cpREV+F+I,100420.277,619,202078.555,207893.403,204940.028
39,cpREV+F+G4,95516.361,619,192270.722,198085.570,195132.195
40,cpREV+F+I+G4,95242.277,620,191724.554,197602.722,194590.651
41,mtREV,112012.061,599,225222.122,229951.070,227991.142
42,mtREV+I,110485.353,600,222170.707,226946.866,224944.348
43,mtREV+G4,101761.743,600,204723.485,209499.644,207497.127
44,mtREV+I+G4,101669.762,601,204541.523,209365.550,207319.788
45,mtREV+F,106356.688,618,213949.376,219701.887,216806.227
46,mtREV+F+I,104551.578,619,210341.155,216156.004,213202.629
47,mtREV+F+G4,97546.844,619,196331.687,202146.536,199193.161
48,mtREV+F+I+G4,97380.986,620,196001.972,201880.140,198868.069
