No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,104029.547,599,209257.095,215007.495,212004.212
2,Dayhoff+I,101829.605,600,204859.210,210675.339,207610.913
3,Dayhoff+G4,96371.021,600,193942.042,199758.171,196693.744
4,Dayhoff+I+G4,96118.336,601,193438.672,199321.631,196194.961
5,Dayhoff+F,104569.160,618,210374.319,217592.093,213208.573
6,Dayhoff+F+I,102431.228,619,206100.457,213410.552,208939.297
7,Dayhoff+F+G4,96675.641,619,194589.283,201899.378,197428.123
8,Dayhoff+F+I+G4,96429.121,620,194098.241,201502.472,196941.668
9,mtMAM,120187.793,599,241573.586,247323.986,244320.703
10,mtMAM+I,118749.850,600,238699.700,244515.829,241451.403
11,mtMAM+G4,105253.998,600,211707.996,217524.125,214459.699
12,mtMAM+I+G4,105007.674,601,211217.349,217100.308,213973.638
13,mtMAM+F,113448.536,618,228133.072,235350.845,230967.326
14,mtMAM+F+I,111720.441,619,224678.882,231988.977,227517.722
15,mtMAM+F+G4,101115.495,619,203468.990,210779.086,206307.831
16,mtMAM+F+I+G4,100989.743,620,203219.487,210623.718,206062.913
17,JTT,104221.374,599,209640.748,215391.148,212387.865
18,JTT+I,102113.379,600,205426.757,211242.886,208178.460
19,JTT+G4,96222.421,600,193644.842,199460.971,196396.545
20,JTT+I+G4,96000.592,601,193203.184,199086.144,195959.474
21,JTT+F,104524.097,618,210284.193,217501.967,213118.447
22,JTT+F+I,102436.977,619,206111.953,213422.048,208950.793
23,JTT+F+G4,96285.327,619,193808.654,201118.749,196647.494
24,JTT+F+I+G4,96084.925,620,193409.850,200814.080,196253.276
25,WAG,101728.403,599,204654.806,210405.206,207401.922
26,WAG+I,99776.728,600,200753.456,206569.585,203505.159
27,WAG+G4,94878.286,600,190956.573,196772.702,193708.276
28,WAG+I+G4,94670.245,601,190542.491,196425.450,193298.780
29,WAG+F,101940.326,618,205116.652,212334.426,207950.906
30,WAG+F+I,100025.303,619,201288.606,208598.701,204127.446
31,WAG+F+G4,94939.201,619,191116.402,198426.497,193955.242
32,WAG+F+I+G4,94728.224,620,190696.449,198100.680,193539.875
33,cpREV,102815.255,599,206828.511,212578.911,209575.628
34,cpREV+I,101030.553,600,203261.106,209077.235,206012.809
35,cpREV+G4,96091.885,600,193383.769,199199.898,196135.472
36,cpREV+I+G4,95858.338,601,192918.676,198801.635,195674.965
37,cpREV+F,102523.243,618,206282.486,213500.259,209116.740
38,cpREV+F+I,100585.130,619,202408.261,209718.356,205247.101
39,cpREV+F+G4,95683.666,619,192605.333,199915.428,195444.173
40,cpREV+F+I+G4,95437.658,620,192115.317,199519.548,194958.743
41,mtREV,112251.419,599,225700.839,231451.239,228447.955
42,mtREV+I,110711.953,600,222623.907,228440.036,225375.610
43,mtREV+G4,102037.004,600,205274.007,211090.136,208025.710
44,mtREV+I+G4,101907.620,601,205017.240,210900.199,207773.529
45,mtREV+F,106521.611,618,214279.223,221496.997,217113.477
46,mtREV+F+I,104706.219,619,210650.437,217960.532,213489.277
