No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,103910.823,599,209019.646,213150.681,211805.938
2,Dayhoff+I,101711.813,600,204623.626,208792.413,207414.570
3,Dayhoff+G4,96210.337,600,193620.674,197789.461,196411.618
4,Dayhoff+I+G4,95961.677,601,193125.353,197332.353,195920.948
5,Dayhoff+F,104453.388,618,210142.775,215078.801,213017.447
6,Dayhoff+F+I,102317.997,619,205873.995,210858.151,208753.318
7,Dayhoff+F+G4,96529.631,619,194297.262,199281.417,197176.585
8,Dayhoff+F+I+G4,96294.213,620,193828.427,198861.368,196712.401
9,mtMAM,120077.368,599,241352.736,245483.771,244139.028
10,mtMAM+I,118653.730,600,238507.459,242676.246,241298.403
11,mtMAM+G4,105083.924,600,211367.848,215536.634,214158.791
12,mtMAM+I+G4,104871.827,601,210945.653,215152.653,213741.248
13,mtMAM+F,113381.701,618,227999.403,232935.429,230874.074
14,mtMAM+F+I,111660.969,619,224559.937,229544.093,227439.260
15,mtMAM+F+G4,100984.241,619,203206.482,208190.638,206085.805
16,mtMAM+F+I+G4,100861.706,620,202963.412,207996.353,205847.387
17,JTT,104086.360,599,209370.720,213501.755,212157.012
18,JTT+I,101982.136,600,205164.273,209333.059,207955.216
19,JTT+G4,96044.832,600,193289.663,197458.449,196080.606
20,JTT+I+G4,95842.015,601,192886.030,197093.030,195681.625
21,JTT+F,104400.499,618,210036.999,214973.025,212911.670
22,JTT+F+I,102317.128,619,205872.257,210856.413,208751.580
23,JTT+F+G4,96146.469,619,193530.938,198515.094,196410.261
24,JTT+F+I+G4,95946.150,620,193132.299,198165.240,196016.274
25,WAG,101632.368,599,204462.735,208593.770,207249.027
26,WAG+I,99682.828,600,200565.657,204734.443,203356.600
27,WAG+G4,94731.151,600,190662.303,194831.089,193453.246
28,WAG+I+G4,94526.281,601,190254.561,194461.561,193050.156
29,WAG+F,101847.343,618,204930.687,209866.712,207805.358
30,WAG+F+I,99935.003,619,201108.006,206092.162,203987.329
31,WAG+F+G4,94798.179,619,190834.358,195818.514,193713.681
32,WAG+F+I+G4,94598.597,620,190437.195,195470.136,193321.169
33,cpREV,102694.594,599,206587.188,210718.223,209373.480
34,cpREV+I,100912.087,600,203024.175,207192.961,205815.118
35,cpREV+G4,95926.918,600,193053.837,197222.623,195844.780
36,cpREV+I+G4,95704.886,601,192611.772,196818.772,195407.367
37,cpREV+F,102415.817,618,206067.634,211003.660,208942.306
38,cpREV+F+I,100479.369,619,202196.739,207180.894,205076.062
39,cpREV+F+G4,95550.227,619,192338.453,197322.609,195217.776
40,cpREV+F+I+G4,95318.668,620,191877.337,196910.278,194761.311
41,mtREV,112159.878,599,225517.756,229648.790,228304.048
42,mtREV+I,110625.809,600,222451.617,226620.403,225242.560
43,mtREV+G4,101864.326,600,204928.652,209097.438,207719.595
44,mtREV+I+G4,101744.438,601,204690.876,208897.876,207486.470
45,mtREV+F,106454.450,618,214144.899,219080.925,217019.571
46,mtREV+F+I,104640.788,619,210519.576,215503.732,213398.899
47,mtREV+F+G4,97617.827,619,196473.653,201457.809,199352.976
48,mtREV+F+I+G4,97465.567,620,196171.134,201204.076,199055.109
49,rtREV,103299.790,599,207797.580,211928.615,210583.872
50,rtREV+I,101506.117,600,204212.235,208381.021,207003.178
51,rtREV+G4,95441.840,600,192083.681,196252.467,194874.624
52,rtREV+I+G4,95317.909,601,191837.818,196044.818,194633.413
53,rtREV+F,102776.807,618,206789.615,211725.641,209664.286
54,rtREV+F+I,100960.363,619,203158.726,208142.882,206038.049
55,rtREV+F+G4,94659.075,619,190556.150,195540.305,193435.473
56,rtREV+F+I+G4,94505.864,620,190251.729,195284.670,193135.703
57,mtART,116266.613,599,233731.225,237862.260,236517.517
58,mtART+I,114832.900,600,230865.800,235034.586,233656.743
59,mtART+G4,102414.564,600,206029.128,210197.915,208820.072
60,mtART+I+G4,102322.213,601,205846.427,210053.427,208642.021
61,mtART+F,109912.028,618,221060.055,225996.081,223934.727
62,mtART+F+I,108187.028,619,217612.055,222596.211,220491.378
63,mtART+F+G4,98490.720,619,198219.440,203203.596,201098.763
64,mtART+F+I+G4,98329.815,620,197899.630,202932.571,200783.605
65,mtZOA,112042.887,599,225283.774,229414.808,228070.066
66,mtZOA+I,110540.967,600,222281.934,226450.720,225072.877
67,mtZOA+G4,99701.630,600,200603.261,204772.047,203394.204
68,mtZOA+I+G4,99593.213,601,200388.425,204595.425,203184.020
