No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,103757.305,599,208712.609,213320.302,211484.806
2,Dayhoff+I,101562.162,600,204324.325,208977.228,207101.149
3,Dayhoff+G4,96122.455,600,193444.911,198097.814,196221.736
4,Dayhoff+I+G4,95852.364,601,192906.729,197605.456,195688.181
5,Dayhoff+F,104300.440,618,209836.880,215421.434,212697.009
6,Dayhoff+F+I,102166.983,619,205571.966,211215.790,208436.724
7,Dayhoff+F+G4,96413.380,619,194064.761,199708.584,196929.518
8,Dayhoff+F+I+G4,96179.052,620,193598.104,199302.104,196467.489
9,mtMAM,119868.348,599,240934.696,245542.388,243706.893
10,mtMAM+I,118443.731,600,238087.462,242740.365,240864.287
11,mtMAM+G4,104873.426,600,210946.852,215599.755,213723.677
12,mtMAM+I+G4,104714.330,601,210630.660,215329.388,213412.113
13,mtMAM+F,113201.698,618,227639.395,233223.950,230499.525
14,mtMAM+F+I,111482.907,619,224203.813,229847.637,227068.571
15,mtMAM+F+G4,100844.464,619,202926.928,208570.751,205791.685
16,mtMAM+F+I+G4,100706.828,620,202653.657,208357.657,205523.043
17,JTT,103927.956,599,209053.913,213661.605,211826.109
18,JTT+I,101825.413,600,204850.826,209503.729,207627.651
19,JTT+G4,95942.177,600,193084.355,197737.258,195861.179
20,JTT+I+G4,95731.379,601,192664.759,197363.486,195446.212
21,JTT+F,104234.694,618,209705.387,215289.942,212565.517
22,JTT+F+I,102153.376,619,205544.752,211188.576,208409.510
23,JTT+F+G4,96026.333,619,193290.666,198934.490,196155.424
24,JTT+F+I+G4,95830.833,620,192901.666,198605.666,195771.052
25,WAG,101467.248,599,204132.495,208740.188,206904.692
26,WAG+I,99519.657,600,200239.314,204892.217,203016.139
27,WAG+G4,94629.343,600,190458.686,195111.589,193235.511
28,WAG+I+G4,94408.742,601,190019.483,194718.210,192800.936
29,WAG+F,101678.628,618,204593.257,210177.811,207453.386
30,WAG+F+I,99768.514,619,200775.029,206418.852,203639.787
31,WAG+F+G4,94689.731,619,190617.462,196261.286,193482.220
32,WAG+F+I+G4,94478.876,620,190197.753,195901.753,193067.139
33,cpREV,102499.827,599,206197.655,210805.347,208969.851
34,cpREV+I,100719.806,600,202639.612,207292.515,205416.436
35,cpREV+G4,95779.548,600,192759.097,197412.000,195535.922
36,cpREV+I+G4,95567.557,601,192337.113,197035.840,195118.566
37,cpREV+F,102212.901,618,205661.802,211246.357,208521.932
38,cpREV+F+I,100281.134,619,201800.269,207444.092,204665.026
39,cpREV+F+G4,95412.795,619,192063.589,197707.413,194928.347
40,cpREV+F+I+G4,95154.221,620,191548.441,197252.441,194417.827
41,mtREV,111921.106,599,225040.211,229647.903,227812.408
42,mtREV+I,110387.351,600,221974.702,226627.605,224751.526
43,mtREV+G4,101705.508,600,204611.017,209263.920,207387.841
44,mtREV+I+G4,101574.993,601,204351.986,209050.713,207133.439
45,mtREV+F,106238.289,618,213712.578,219297.132,216572.707
46,mtREV+F+I,104429.864,619,210097.729,215741.552,212962.486
47,mtREV+F+G4,97462.597,619,196163.194,201807.017,199027.951
48,mtREV+F+I+G4,97322.883,620,195885.766,201589.766,198755.152
49,rtREV,103134.460,599,207466.920,212074.612,210239.116
50,rtREV+I,101339.305,600,203878.610,208531.513,206655.434
51,rtREV+G4,95321.304,600,191842.608,196495.512,194619.433
52,rtREV+I+G4,95199.334,601,191600.668,196299.396,194382.121
53,rtREV+F,102614.370,618,206464.741,212049.296,209324.871
54,rtREV+F+I,100798.204,619,202834.409,208478.232,205699.166
55,rtREV+F+G4,94544.486,619,190326.972,195970.796,193191.730
56,rtREV+F+I+G4,94383.620,620,190007.239,195711.239,192876.625
57,mtART,116009.198,599,233216.397,237824.089,235988.593
58,mtART+I,114576.506,600,230353.012,235005.915,233129.837
59,mtART+G4,102283.784,600,205767.568,210420.471,208544.392
60,mtART+I+G4,102165.746,601,205533.491,210232.219,208314.944
61,mtART+F,109703.295,618,220642.591,226227.145,223502.720
62,mtART+F+I,107980.537,619,217199.074,222842.898,220063.832
63,mtART+F+G4,98369.100,619,197976.199,203620.023,200840.957
64,mtART+F+I+G4,98200.964,620,197641.927,203345.927,200511.313
65,mtZOA,111797.464,599,224792.928,229400.620,227565.125
66,mtZOA+I,110296.979,600,221793.957,226446.860,224570.782
67,mtZOA+G4,99555.067,600,200310.134,204963.037,203086.959
68,mtZOA+I+G4,99425.830,601,200053.660,204752.388,202835.113
69,mtZOA+F,107035.620,618,215307.239,220891.794,218167.369
70,mtZOA+F+I,105223.410,619,211684.820,217328.643,214549.577
71,mtZOA+F+G4,96976.683,619,195191.365,200835.189,198056.123
72,mtZOA+F+I+G4,96802.376,620,194844.752,200548.752,197714.137
73,VT,102428.692,599,206055.384,210663.077,208827.581
74,VT+I,100466.179,600,202132.358,206785.261,204909.183
75,VT+G4,95295.310,600,191790.620,196443.523,194567.445
76,VT+I+G4,95086.988,601,191375.975,196074.702,194157.428
77,VT+F,102630.810,618,206497.621,212082.176,209357.750
78,VT+F+I,100670.146,619,202578.291,208222.115,205443.049
79,VT+F+G4,95360.247,619,191958.494,197602.318,194823.252
80,VT+F+I+G4,95147.750,620,191535.500,197239.500,194404.885
81,LG,102265.541,599,205729.083,210336.775,208501.279
82,LG+I,100395.946,600,201991.891,206644.794,204768.716
83,LG+G4,94318.415,600,189836.830,194489.733,192613.654
84,LG+I+G4,94135.075,601,189472.151,194170.878,192253.603
85,LG+F,102455.602,618,206147.204,211731.758,209007.333
86,LG+F+I,100572.806,619,202383.611,208027.435,205248.369
87,LG+F+G4,94249.114,619,189736.228,195380.051,192600.986
88,LG+F+I+G4,94068.816,620,189377.633,195081.633,192247.018
89,DCMut,103753.197,599,208704.394,213312.086,211476.591
90,DCMut+I,101558.212,600,204316.423,208969.326,207093.248
91,DCMut+G4,96128.102,600,193456.204,198109.108,196233.029
92,DCMut+I+G4,95855.644,601,192913.287,197612.015,195694.740
93,DCMut+F,104293.465,618,209822.929,215407.484,212683.059
94,DCMut+F+I,102159.916,619,205557.831,211201.655,208422.589
95,DCMut+F+G4,96415.381,619,194068.763,199712.586,196933.520
96,DCMut+F+I+G4,96180.107,620,193600.214,199304.214,196469.600
97,PMB,103334.067,599,207866.134,212473.826,210638.330
98,PMB+I,101503.537,600,204207.074,208859.977,206983.899
99,PMB+G4,96260.319,600,193720.638,198373.542,196497.463
100,PMB+I+G4,96072.577,601,193347.153,198045.881,196128.606
101,PMB+F,103041.775,618,207319.551,212904.105,210179.680
102,PMB+F+I,101171.147,619,203580.294,209224.117,206445.051
103,PMB+F+G4,95879.539,619,192997.078,198640.901,195861.836
