No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,103881.648,599,208961.295,214666.057,211709.238
2,Dayhoff+I,101685.364,600,204570.729,210340.329,207323.259
3,Dayhoff+G4,96189.076,600,193578.152,199347.752,196330.682
4,Dayhoff+I+G4,95959.703,601,193121.407,198956.923,195878.524
5,Dayhoff+F,104438.822,618,210113.644,217263.962,212948.750
6,Dayhoff+F+I,102304.678,619,205847.355,213088.487,208687.049
7,Dayhoff+F+G4,96499.620,619,194237.240,201478.373,197076.934
8,Dayhoff+F+I+G4,96275.358,620,193790.715,201124.430,196634.996
9,mtMAM,120046.066,599,241290.132,246994.894,244038.075
10,mtMAM+I,118618.667,600,238437.334,244206.934,241189.864
11,mtMAM+G4,104999.145,600,211198.289,216967.889,213950.819
12,mtMAM+I+G4,104747.554,601,210697.109,216532.625,213454.227
13,mtMAM+F,113355.400,618,227946.800,235097.118,230781.906
14,mtMAM+F+I,111632.133,619,224502.266,231743.398,227341.959
15,mtMAM+F+G4,100884.163,619,203006.327,210247.459,205846.020
16,mtMAM+F+I+G4,100775.079,620,202790.158,210123.872,205634.439
17,JTT,104073.018,599,209344.037,215048.798,212091.979
18,JTT+I,101969.116,600,205138.232,210907.832,207890.762
19,JTT+G4,96032.864,600,193265.728,199035.328,196018.258
20,JTT+I+G4,95834.723,601,192871.445,198706.961,195628.563
21,JTT+F,104394.191,618,210024.383,217174.700,212859.489
22,JTT+F+I,102312.011,619,205862.022,213103.155,208701.716
23,JTT+F+G4,96105.375,619,193448.750,200689.882,196288.443
24,JTT+F+I+G4,95929.840,620,193099.681,200433.395,195943.962
25,WAG,101567.177,599,204332.353,210037.115,207080.296
26,WAG+I,99618.700,600,200437.399,206206.999,203189.929
27,WAG+G4,94700.046,600,190600.092,196369.692,193352.622
28,WAG+I+G4,94498.574,601,190199.149,196034.665,192956.266
29,WAG+F,101797.081,618,204830.161,211980.479,207665.267
30,WAG+F+I,99885.762,619,201009.524,208250.656,203849.217
31,WAG+F+G4,94767.102,619,190772.203,198013.336,193611.897
32,WAG+F+I+G4,94562.574,620,190365.149,197698.863,193209.430
33,cpREV,102649.667,599,206497.334,212202.096,209245.277
34,cpREV+I,100868.978,600,202937.956,208707.556,205690.486
35,cpREV+G4,95919.307,600,193038.613,198808.213,195791.143
36,cpREV+I+G4,95699.280,601,192600.559,198436.075,195357.677
37,cpREV+F,102372.245,618,205980.490,213130.808,208815.596
38,cpREV+F+I,100438.392,619,202114.784,209355.917,204954.478
39,cpREV+F+G4,95526.882,619,192291.765,199532.897,195131.458
40,cpREV+F+I+G4,95280.171,620,191800.341,199134.056,194644.622
41,mtREV,112086.216,599,225370.432,231075.194,228118.375
42,mtREV+I,110551.266,600,222302.531,228072.131,225055.061
43,mtREV+G4,101776.320,600,204752.640,210522.240,207505.170
44,mtREV+I+G4,101653.614,601,204509.229,210344.745,207266.346
45,mtREV+F,106408.479,618,214052.958,221203.276,216888.064
46,mtREV+F+I,104596.787,619,210431.573,217672.705,213271.267
47,mtREV+F+G4,97564.035,619,196366.071,203607.203,199205.764
