No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,103855.673,599,208909.347,213576.879,211679.957
2,Dayhoff+I,101655.142,600,204510.283,209224.009,207285.519
3,Dayhoff+G4,96171.251,600,193542.502,198256.228,196317.738
4,Dayhoff+I+G4,95918.401,601,193038.801,197799.354,195818.662
5,Dayhoff+F,104399.880,618,210035.761,215703.050,212894.253
6,Dayhoff+F+I,102261.325,619,205760.650,211488.709,208623.768
7,Dayhoff+F+G4,96480.003,619,194198.006,199926.065,197061.124
8,Dayhoff+F+I+G4,96234.649,620,193709.298,199499.072,196577.041
9,mtMAM,120014.881,599,241227.762,245895.294,243998.372
10,mtMAM+I,118579.498,600,238358.996,243072.722,241134.232
11,mtMAM+G4,105056.608,600,211313.217,216026.942,214088.452
12,mtMAM+I+G4,104823.411,601,210848.822,215609.374,213628.682
13,mtMAM+F,113328.175,618,227892.350,233559.639,230750.842
14,mtMAM+F+I,111598.905,619,224435.810,230163.870,227298.928
15,mtMAM+F+G4,100934.417,619,203106.835,208834.894,205969.953
16,mtMAM+F+I+G4,100813.502,620,202867.003,208656.778,205734.746
17,JTT,104027.758,599,209253.515,213921.048,212024.125
18,JTT+I,101921.148,600,205042.295,209756.021,207817.531
19,JTT+G4,96006.354,600,193212.707,197926.433,195987.943
20,JTT+I+G4,95793.788,601,192789.575,197550.128,195569.436
21,JTT+F,104346.745,618,209929.489,215596.778,212787.982
22,JTT+F+I,102260.964,619,205759.928,211487.988,208623.046
23,JTT+F+G4,96066.723,619,193371.445,199099.505,196234.563
24,JTT+F+I+G4,95881.799,620,193003.598,198793.372,195871.341
25,WAG,101543.067,599,204284.133,208951.666,207054.743
26,WAG+I,99592.963,600,200385.925,205099.651,203161.161
27,WAG+G4,94687.111,600,190574.223,195287.948,193349.458
28,WAG+I+G4,94483.872,601,190169.744,194930.297,192949.605
29,WAG+F,101773.647,618,204783.295,210450.584,207641.787
30,WAG+F+I,99860.400,619,200958.799,206686.859,203821.917
31,WAG+F+G4,94757.608,619,190753.216,196481.276,193616.334
32,WAG+F+I+G4,94562.133,620,190364.267,196154.041,193232.010
33,cpREV,102607.442,599,206412.883,211080.416,209183.493
34,cpREV+I,100826.601,600,202853.201,207566.927,205628.437
