No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,103734.286,599,208666.571,212489.975,211463.600
2,Dayhoff+I,101548.199,600,204296.397,208153.082,207098.096
3,Dayhoff+G4,96113.596,600,193427.191,197283.876,196228.890
4,Dayhoff+I+G4,95880.873,601,192963.746,196854.091,195770.115
5,Dayhoff+F,104270.518,618,209777.037,214304.161,212662.787
6,Dayhoff+F+I,102147.503,619,205533.007,210101.816,208423.426
7,Dayhoff+F+G4,96416.604,619,194071.209,198640.018,196961.628
8,Dayhoff+F+I+G4,96205.256,620,193650.511,198261.529,196545.600
9,mtMAM,119864.363,599,240926.727,244750.131,243723.756
10,mtMAM+I,118448.783,600,238097.566,241954.250,240899.265
11,mtMAM+G4,104932.051,600,211064.103,214920.787,213865.802
12,mtMAM+I+G4,104761.225,601,210724.449,214614.793,213530.817
13,mtMAM+F,113211.756,618,227659.512,232186.636,230545.262
14,mtMAM+F+I,111503.264,619,224244.528,228813.337,227134.947
15,mtMAM+F+G4,100916.532,619,203071.064,207639.874,205961.483
16,mtMAM+F+I+G4,100767.140,620,202774.280,207385.298,205669.369
17,JTT,103894.320,599,208986.640,212810.045,211783.670
18,JTT+I,101800.895,600,204801.791,208658.475,207603.489
19,JTT+G4,95930.545,600,193061.089,196917.774,195862.788
20,JTT+I+G4,95742.632,601,192687.264,196577.608,195493.633
21,JTT+F,104212.553,618,209661.106,214188.230,212546.856
22,JTT+F+I,102140.381,619,205518.762,210087.572,208409.181
23,JTT+F+G4,96034.026,619,193306.051,197874.861,196196.471
24,JTT+F+I+G4,95842.001,620,192924.002,197535.020,195819.090
25,WAG,101450.645,599,204099.290,207922.694,206896.319
26,WAG+I,99511.215,600,200222.429,204079.114,203024.128
27,WAG+G4,94629.834,600,190459.669,194316.353,193261.368
28,WAG+I+G4,94423.103,601,190048.207,193938.551,192854.575
29,WAG+F,101669.938,618,204575.876,209103.000,207461.626
30,WAG+F+I,99767.922,619,200773.845,205342.654,203664.264
31,WAG+F+G4,94698.560,619,190635.120,195203.930,193525.539
32,WAG+F+I+G4,94505.271,620,190250.541,194861.559,193145.630
33,cpREV,102497.939,599,206193.878,210017.282,208990.907
34,cpREV+I,100726.869,600,202653.738,206510.423,205455.437
35,cpREV+G4,95801.278,600,192802.555,196659.240,195604.254
36,cpREV+I+G4,95580.190,601,192362.379,196252.723,195168.748
37,cpREV+F,102224.705,618,205685.411,210212.535,208571.160
38,cpREV+F+I,100300.578,619,201839.155,206407.965,204729.574
39,cpREV+F+G4,95452.545,619,192143.091,196711.900,195033.510
40,cpREV+F+I+G4,95204.701,620,191649.402,196260.420,194544.491
41,mtREV,111945.122,599,225088.245,228911.649,227885.274
42,mtREV+I,110420.068,600,222040.137,225896.821,224841.836
43,mtREV+G4,101773.746,600,204747.491,208604.176,207549.190
44,mtREV+I+G4,101626.129,601,204454.259,208344.603,207260.627
45,mtREV+F,106256.516,618,213749.031,218276.155,216634.781
46,mtREV+F+I,104455.559,619,210149.118,214717.927,213039.537
47,mtREV+F+G4,97538.881,619,196315.761,200884.571,199206.180
48,mtREV+F+I+G4,97359.746,620,195959.493,200570.511,198854.581
49,rtREV,103120.348,599,207438.696,211262.100,210235.725
50,rtREV+I,101334.342,600,203868.684,207725.369,206670.383
51,rtREV+G4,95352.810,600,191905.620,195762.305,194707.319
52,rtREV+I+G4,95210.215,601,191622.429,195512.773,194428.798
53,rtREV+F,102599.611,618,206435.222,210962.347,209320.972
54,rtREV+F+I,100792.287,619,202822.573,207391.383,205712.992
55,rtREV+F+G4,94565.794,619,190369.587,194938.397,193260.007
56,rtREV+F+I+G4,94398.799,620,190037.597,194648.615,192932.686
57,mtART,116026.044,599,233250.087,237073.492,236047.117
58,mtART+I,114604.722,600,230409.445,234266.129,233211.143
59,mtART+G4,102321.614,600,205843.229,209699.913,208644.928
60,mtART+I+G4,102212.760,601,205627.520,209517.864,208433.888
61,mtART+F,109739.773,618,220715.545,225242.669,223601.295
62,mtART+F+I,108026.989,619,217291.979,221860.788,220182.398
63,mtART+F+G4,98403.160,619,198044.320,202613.130,200934.739
64,mtART+F+I+G4,98248.045,620,197736.090,202347.108,200631.179
65,mtZOA,111819.310,599,224836.620,228660.024,227633.649
66,mtZOA+I,110327.038,600,221854.076,225710.761,224655.775
67,mtZOA+G4,99588.466,600,200376.932,204233.617,203178.631
68,mtZOA+I+G4,99471.714,601,200145.428,204035.772,202951.796
69,mtZOA+F,107066.983,618,215369.965,219897.089,218255.715
70,mtZOA+F+I,105263.196,619,211764.391,216333.201,214654.811
71,mtZOA+F+G4,97028.223,619,195294.447,199863.257,198184.866
72,mtZOA+F+I+G4,96832.093,620,194904.187,199515.205,197799.276
73,VT,102411.398,599,206020.795,209844.200,208817.825
74,VT+I,100456.547,600,202113.094,205969.779,204914.793
75,VT+G4,95294.093,600,191788.186,195644.870,194589.885
76,VT+I+G4,95103.034,601,191408.067,195298.411,194214.436
77,VT+F,102632.320,618,206500.640,211027.765,209386.390
78,VT+F+I,100678.825,619,202595.650,207164.460,205486.069
79,VT+F+G4,95371.546,619,191981.091,196549.901,194871.511
80,VT+F+I+G4,95171.789,620,191583.579,196194.597,194478.667
81,LG,102202.011,599,205602.023,209425.427,208399.052
