No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,103776.421,599,208750.841,214155.353,211504.532
2,Dayhoff+I,101586.039,600,204372.079,209835.715,207130.366
3,Dayhoff+G4,96125.608,600,193451.216,198914.853,196209.504
4,Dayhoff+I+G4,95861.399,601,192924.798,198448.492,195687.682
5,Dayhoff+F,104314.669,618,209865.338,216576.601,212706.374
6,Dayhoff+F+I,102185.751,619,205609.501,212402.067,208455.134
7,Dayhoff+F+G4,96409.595,619,194057.190,200849.756,196902.823
8,Dayhoff+F+I+G4,96162.207,620,193564.415,200439.772,196414.645
9,mtMAM,119879.656,599,240957.312,246361.823,243711.002
10,mtMAM+I,118453.216,600,238106.432,243570.069,240864.720
11,mtMAM+G4,104903.101,600,211006.201,216469.838,213764.489
12,mtMAM+I+G4,104698.015,601,210598.031,216121.725,213360.915
13,mtMAM+F,113222.398,618,227680.797,234392.060,230521.833
14,mtMAM+F+I,111504.896,619,224247.793,231040.359,227093.426
15,mtMAM+F+G4,100837.070,619,202912.140,209704.707,205757.773
16,mtMAM+F+I+G4,100706.178,620,202652.355,209527.713,205502.586
17,JTT,103954.464,599,209106.928,214511.439,211860.618
18,JTT+I,101855.713,600,204911.426,210375.062,207669.713
19,JTT+G4,95948.982,600,193097.964,198561.600,195856.251
20,JTT+I+G4,95745.194,601,192692.388,198216.083,195455.273
21,JTT+F,104271.646,618,209779.293,216490.556,212620.329
22,JTT+F+I,102193.384,619,205624.769,212417.335,208470.402
23,JTT+F+G4,96015.358,619,193268.716,200061.283,196114.350
24,JTT+F+I+G4,95818.844,620,192877.689,199753.046,195727.919
25,WAG,101468.840,599,204135.679,209540.190,206889.369
26,WAG+I,99526.449,600,200252.898,205716.534,203011.185
27,WAG+G4,94638.571,600,190477.142,195940.778,193235.429
28,WAG+I+G4,94435.381,601,190072.763,195596.458,192835.647
29,WAG+F,101687.424,618,204610.847,211322.110,207451.883
30,WAG+F+I,99781.756,619,200801.512,207594.079,203647.146
31,WAG+F+G4,94693.003,619,190624.007,197416.573,193469.640
32,WAG+F+I+G4,94489.287,620,190218.574,197093.931,193068.804
33,cpREV,102540.011,599,206278.022,211682.534,209031.713
34,cpREV+I,100765.529,600,202731.058,208194.694,205489.345
35,cpREV+G4,95836.635,600,192873.269,198336.906,195631.557
36,cpREV+I+G4,95604.753,601,192411.506,197935.201,195174.391
37,cpREV+F,102266.493,618,205768.985,212480.248,208610.021
38,cpREV+F+I,100338.665,619,201915.330,208707.897,204760.963
39,cpREV+F+G4,95462.368,619,192162.735,198955.301,195008.368
40,cpREV+F+I+G4,95199.343,620,191638.687,198514.044,194488.917
41,mtREV,111918.991,599,225035.981,230440.493,227789.672
42,mtREV+I,110388.263,600,221976.526,227440.162,224734.813
43,mtREV+G4,101691.766,600,204583.531,210047.168,207341.819
44,mtREV+I+G4,101559.291,601,204320.582,209844.277,207083.467
45,mtREV+F,106252.668,618,213741.335,220452.598,216582.371
46,mtREV+F+I,104445.619,619,210129.238,216921.804,212974.871
47,mtREV+F+G4,97469.576,619,196177.153,202969.719,199022.786
48,mtREV+F+I+G4,97318.202,620,195876.404,202751.762,198726.635
49,rtREV,103159.248,599,207516.497,212921.008,210270.187
50,rtREV+I,101369.833,600,203939.667,209403.303,206697.954
51,rtREV+G4,95358.993,600,191917.987,197381.623,194676.274
52,rtREV+I+G4,95221.806,601,191645.612,197169.307,194408.497
53,rtREV+F,102616.529,618,206469.058,213180.321,209310.094
54,rtREV+F+I,100804.835,619,202847.669,209640.236,205693.303
55,rtREV+F+G4,94533.633,619,190305.265,197097.832,193150.898
56,rtREV+F+I+G4,94364.041,620,189968.081,196843.439,192818.312
