No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,103745.720,599,208689.440,212820.475,211475.732
2,Dayhoff+I,101547.545,600,204295.091,208463.877,207086.034
3,Dayhoff+G4,96034.050,600,193268.100,197436.886,196059.043
4,Dayhoff+I+G4,95798.572,601,192799.144,197006.144,195594.739
5,Dayhoff+F,104307.224,618,209850.448,214786.474,212725.119
6,Dayhoff+F+I,102171.623,619,205581.247,210565.403,208460.570
7,Dayhoff+F+G4,96347.968,619,193933.935,198918.091,196813.258
8,Dayhoff+F+I+G4,96136.094,620,193512.188,198545.129,196396.163
9,mtMAM,119905.269,599,241008.538,245139.573,243794.830
10,mtMAM+I,118474.056,600,238148.112,242316.898,240939.055
11,mtMAM+G4,104843.237,600,210886.474,215055.260,213677.417
12,mtMAM+I+G4,104696.579,601,210595.157,214802.157,213390.752
13,mtMAM+F,113172.928,618,227581.855,232517.881,230456.527
14,mtMAM+F+I,111447.254,619,224132.509,229116.665,227011.832
15,mtMAM+F+G4,100776.653,619,202791.306,207775.461,205670.628
16,mtMAM+F+I+G4,100639.168,620,202518.335,207551.276,205402.310
17,JTT,103940.021,599,209078.043,213209.077,211864.334
18,JTT+I,101833.954,600,204867.908,209036.694,207658.851
19,JTT+G4,95879.658,600,192959.316,197128.102,195750.259
20,JTT+I+G4,95686.406,601,192574.813,196781.813,195370.407
21,JTT+F,104267.477,618,209770.955,214706.981,212645.626
22,JTT+F+I,102181.603,619,205601.206,210585.362,208480.529
23,JTT+F+G4,95970.696,619,193179.392,198163.548,196058.715
24,JTT+F+I+G4,95787.618,620,192815.235,197848.176,195699.210
25,WAG,101453.025,599,204104.050,208235.085,206890.342
26,WAG+I,99502.103,600,200204.207,204372.993,202995.150
27,WAG+G4,94539.738,600,190279.477,194448.263,193070.420
28,WAG+I+G4,94340.473,601,189882.946,194089.946,192678.541
29,WAG+F,101689.769,618,204615.537,209551.563,207490.209
30,WAG+F+I,99776.134,619,200790.267,205774.423,203669.590
31,WAG+F+G4,94623.337,619,190484.673,195468.829,193363.996
32,WAG+F+I+G4,94435.033,620,190110.066,195143.008,192994.041
33,cpREV,102520.478,599,206238.956,210369.991,209025.248
34,cpREV+I,100740.314,600,202680.628,206849.414,205471.571
35,cpREV+G4,95751.481,600,192702.963,196871.749,195493.906
36,cpREV+I+G4,95542.510,601,192287.020,196494.020,195082.615
37,cpREV+F,102237.199,618,205710.397,210646.423,208585.068
38,cpREV+F+I,100304.472,619,201846.943,206831.099,204726.266
39,cpREV+F+G4,95377.494,619,191992.988,196977.144,194872.311
40,cpREV+F+I+G4,95137.224,620,191514.447,196547.389,194398.422
41,mtREV,111961.024,599,225120.047,229251.082,227906.339
42,mtREV+I,110422.740,600,222045.481,226214.267,224836.424
43,mtREV+G4,101707.282,600,204614.563,208783.349,207405.506
44,mtREV+I+G4,101602.379,601,204406.759,208613.759,207202.353
45,mtREV+F,106237.737,618,213711.474,218647.500,216586.146
46,mtREV+F+I,104425.212,619,210088.424,215072.580,212967.747
47,mtREV+F+G4,97415.268,619,196068.535,201052.691,198947.858
48,mtREV+F+I+G4,97264.516,620,195769.033,200801.974,198653.007
49,rtREV,103155.501,599,207509.002,211640.037,210295.294
50,rtREV+I,101355.732,600,203911.465,208080.251,206702.408
51,rtREV+G4,95296.975,600,191793.950,195962.736,194584.893
52,rtREV+I+G4,95167.580,601,191537.159,195744.159,194332.754
53,rtREV+F,102625.643,618,206487.286,211423.312,209361.957
54,rtREV+F+I,100804.291,619,202846.583,207830.739,205725.906
55,rtREV+F+G4,94491.043,619,190220.086,195204.242,193099.409
56,rtREV+F+I+G4,94340.594,620,189921.188,194954.129,192805.163
57,mtART,116052.348,599,233302.696,237433.731,236088.988
58,mtART+I,114613.085,600,230426.169,234594.955,233217.112
59,mtART+G4,102284.324,600,205768.648,209937.434,208559.591
60,mtART+I+G4,102184.153,601,205570.306,209777.306,208365.901
61,mtART+F,109683.793,618,220603.585,225539.611,223478.257
62,mtART+F+I,107957.122,619,217152.244,222136.400,220031.567
63,mtART+F+G4,98317.790,619,197873.580,202857.736,200752.903
64,mtART+F+I+G4,98167.109,620,197574.219,202607.160,200458.193
65,mtZOA,111830.850,599,224859.699,228990.734,227645.991
66,mtZOA+I,110325.437,600,221850.874,226019.661,224641.818
67,mtZOA+G4,99557.060,600,200314.120,204482.906,203105.063
68,mtZOA+I+G4,99444.495,601,200090.989,204297.989,202886.584
69,mtZOA+F,107024.341,618,215284.683,220220.709,218159.354
70,mtZOA+F+I,105209.280,619,211656.560,216640.716,214535.883
71,mtZOA+F+G4,96933.056,619,195104.113,200088.269,197983.436
72,mtZOA+F+I+G4,96768.711,620,194777.423,199810.364,197661.397
73,VT,102429.633,599,206057.266,210188.300,208843.557
74,VT+I,100464.050,600,202128.099,206296.886,204919.043
75,VT+G4,95215.089,600,191630.178,195798.965,194421.122
76,VT+I+G4,95046.620,601,191295.241,195502.241,194090.835
77,VT+F,102657.369,618,206550.738,211486.764,209425.409
78,VT+F+I,100693.263,619,202624.525,207608.681,205503.848
79,VT+F+G4,95303.412,619,191844.824,196828.980,194724.147
80,VT+F+I+G4,95114.417,620,191468.834,196501.775,194352.808
81,LG,102232.763,599,205663.526,209794.561,208449.818
82,LG+I,100361.566,600,201923.133,206091.919,204714.076
83,LG+G4,94230.011,600,189660.023,193828.809,192450.966
84,LG+I+G4,94069.298,601,189340.596,193547.596,192136.191
85,LG+F,102453.829,618,206143.658,211079.684,209018.329
86,LG+F+I,100568.381,619,202374.763,207358.918,205254.086
87,LG+F+G4,94180.528,619,189599.057,194583.212,192478.380
88,LG+F+I+G4,94016.005,620,189272.010,194304.951,192155.984
89,DCMut,103741.853,599,208681.706,212812.741,211467.998
90,DCMut+I,101543.882,600,204287.764,208456.550,207078.707
91,DCMut+G4,96038.560,600,193277.119,197445.905,196068.062
92,DCMut+I+G4,95802.521,601,192807.042,197014.042,195602.637
93,DCMut+F,104300.064,618,209836.129,214772.154,212710.800
94,DCMut+F+I,102164.416,619,205566.833,210550.989,208446.156
95,DCMut+F+G4,96350.605,619,193939.210,198923.366,196818.533
96,DCMut+F+I+G4,96137.527,620,193515.054,198547.995,196399.028
97,PMB,103341.876,599,207881.751,212012.785,210668.043
98,PMB+I,101507.558,600,204215.116,208383.902,207006.059
99,PMB+G4,96202.876,600,193605.752,197774.538,196396.695
100,PMB+I+G4,96032.207,601,193266.414,197473.414,196062.009
101,PMB+F,103070.320,618,207376.641,212312.666,210251.312
102,PMB+F+I,101196.032,619,203630.064,208614.220,206509.387
103,PMB+F+G4,95829.855,619,192897.710,197881.866,195777.033
104,PMB+F+I+G4,95649.083,620,192538.166,197571.107,195422.140
105,HIVb,109034.350,599,219266.699,223397.734,222052.991
106,HIVb+I,106651.610,600,214503.220,218672.006,217294.163
107,HIVb+G4,99466.874,600,200133.749,204302.535,202924.692
108,HIVb+I+G4,99225.104,601,199652.209,203859.209,202447.804
109,HIVb+F,108971.619,618,219179.237,224115.263,222053.909
110,HIVb+F+I,106562.253,619,214362.506,219346.662,217241.829
111,HIVb+F+G4,99007.469,619,199252.938,204237.094,202132.261
112,HIVb+F+I+G4,98812.965,620,198865.929,203898.871,201749.904
113,HIVw,113206.644,599,227611.289,231742.323,230397.580
114,HIVw+I,110775.336,600,222750.672,226919.458,225541.615
115,HIVw+G4,104044.007,600,209288.013,213456.799,212078.956
116,HIVw+I+G4,103760.189,601,208722.378,212929.378,211517.972
117,HIVw+F,112858.865,618,226953.730,231889.756,229828.401
118,HIVw+F+I,110338.035,619,221914.069,226898.225,224793.392
119,HIVw+F+G4,103129.625,619,207497.250,212481.406,210376.573
120,HIVw+F+I+G4,102914.835,620,207069.670,212102.611,209953.644
121,JTTDCMut,103842.434,599,208882.869,213013.903,211669.160
122,JTTDCMut+I,101750.938,600,204701.877,208870.663,207492.820
123,JTTDCMut+G4,95832.200,600,192864.400,197033.186,195655.343
124,JTTDCMut+I+G4,95640.845,601,192483.690,196690.690,195279.284
125,JTTDCMut+F,104160.855,618,209557.710,214493.735,212432.381
126,JTTDCMut+F+I,102085.919,619,205409.839,210393.995,208289.162
127,JTTDCMut+F+G4,95905.251,619,193048.503,198032.658,195927.826
128,JTTDCMut+F+I+G4,95722.113,620,192684.226,197717.167,195568.201
129,FLU,106691.450,599,214580.900,218711.934,217367.192
130,FLU+I,104767.429,600,210734.859,214903.645,213525.802
131,FLU+G4,98272.552,600,197745.105,201913.891,200536.048
132,FLU+I+G4,98053.175,601,197308.350,201515.350,200103.945
133,FLU+F,106648.990,618,214533.980,219470.005,217408.651
134,FLU+F+I,104680.936,619,210599.873,215584.029,213479.196
135,FLU+F+G4,97798.624,619,196835.247,201819.403,199714.570
136,FLU+F+I+G4,97591.708,620,196423.415,201456.356,199307.390
137,Blosum62,102966.775,599,207131.549,211262.584,209917.841
138,Blosum62+I,101166.986,600,203533.971,207702.757,206324.914
139,Blosum62+G4,95822.748,600,192845.497,197014.283,195636.440
140,Blosum62+I+G4,95664.115,601,192530.230,196737.230,195325.825
141,Blosum62+F,102905.488,618,207046.976,211983.002,209921.648
142,Blosum62+F+I,101045.569,619,203329.139,208313.295,206208.462
143,Blosum62+F+G4,95643.914,619,192525.828,197509.984,195405.151
144,Blosum62+F+I+G4,95478.998,620,192197.996,197230.938,195081.971
145,mtMet,112627.568,599,226453.135,230584.170,229239.427
146,mtMet+I,111056.973,600,223313.947,227482.733,226104.890
147,mtMet+G4,101390.189,600,203980.378,208149.164,206771.321
148,mtMet+I+G4,101256.321,601,203714.642,207921.642,206510.236
149,mtMet+F,107626.413,618,216488.826,221424.852,219363.497
150,mtMet+F+I,105754.594,619,212747.189,217731.345,215626.512
151,mtMet+F+G4,97701.899,619,196641.798,201625.954,199521.121
152,mtMet+F+I+G4,97550.101,620,196340.201,201373.143,199224.176
153,mtVer,114893.602,599,230985.204,235116.238,233771.495
154,mtVer+I,113336.317,600,227872.635,232041.421,230663.578
155,mtVer+G4,102561.595,600,206323.190,210491.976,209114.133
156,mtVer+I+G4,102428.568,601,206059.136,210266.136,208854.730
157,mtVer+F,109901.236,618,221038.473,225974.499,223913.144
158,mtVer+F+I,107944.743,619,217127.486,222111.642,220006.809
159,mtVer+F+G4,99539.440,619,200316.881,205301.037,203196.204
160,mtVer+F+I+G4,99392.352,620,200024.704,205057.645,202908.678
161,mtInv,111758.825,599,224715.649,228846.684,227501.941
162,mtInv+I,110097.521,600,221395.042,225563.828,224185.985
163,mtInv+G4,101315.589,600,203831.178,207999.964,206622.121
164,mtInv+I+G4,101197.654,601,203597.307,207804.307,206392.902
165,mtInv+F,105937.268,618,213110.537,218046.563,215985.208
166,mtInv+F+I,103981.972,619,209201.944,214186.099,212081.267
167,mtInv+F+G4,96712.361,619,194662.722,199646.878,197542.045
168,mtInv+F+I+G4,96559.677,620,194359.354,199392.295,197243.328
