No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,104013.434,599,209224.868,212680.637,212036.911
2,Dayhoff+I,101814.640,600,204829.281,208313.339,207646.018
3,Dayhoff+G4,96292.687,600,193785.374,197269.432,196602.111
4,Dayhoff+I+G4,96034.562,601,193271.123,196783.764,196092.555
5,Dayhoff+F,104550.440,618,210336.879,214384.943,213238.119
6,Dayhoff+F+I,102415.030,619,206068.059,210150.825,208973.993
7,Dayhoff+F+G4,96601.488,619,194440.976,198523.742,197346.910
8,Dayhoff+F+I+G4,96354.120,620,193948.239,198066.100,196858.868
9,mtMAM,120149.543,599,241497.086,244952.855,244309.129
10,mtMAM+I,118722.503,600,238645.006,242129.064,241461.743
11,mtMAM+G4,105156.362,600,211512.724,214996.782,214329.461
12,mtMAM+I+G4,104921.927,601,211045.854,214558.494,213867.285
13,mtMAM+F,113451.187,618,228138.374,232186.438,231039.614
14,mtMAM+F+I,111727.858,619,224693.716,228776.482,227599.650
15,mtMAM+F+G4,101017.264,619,203272.529,207355.294,206178.462
16,mtMAM+F+I+G4,100897.207,620,203034.414,207152.275,205945.042
17,JTT,104194.030,599,209586.061,213041.830,212398.103
18,JTT+I,102088.545,600,205377.091,208861.149,208193.828
19,JTT+G4,96125.217,600,193450.433,196934.491,196267.171
20,JTT+I+G4,95914.494,601,193030.987,196543.628,195852.419
21,JTT+F,104511.124,618,210258.249,214306.312,213159.488
22,JTT+F+I,102425.778,619,206089.556,210172.322,208995.490
23,JTT+F+G4,96195.399,619,193628.798,197711.564,196534.732
24,JTT+F+I+G4,96012.953,620,193265.906,197383.767,196176.534
25,WAG,101742.886,599,204683.771,208139.541,207495.814
26,WAG+I,99792.899,600,200785.797,204269.855,203602.534
27,WAG+G4,94832.105,600,190864.210,194348.268,193680.948
28,WAG+I+G4,94621.012,601,190444.025,193956.666,193265.457
29,WAG+F,101960.792,618,205157.583,209205.647,208058.823
30,WAG+F+I,100047.827,619,201333.654,205416.420,204239.588
31,WAG+F+G4,94892.343,619,191022.687,195105.453,193928.620
32,WAG+F+I+G4,94688.061,620,190616.122,194733.983,193526.750
33,cpREV,102786.006,599,206770.012,210225.781,209582.054
34,cpREV+I,101003.263,600,203206.526,206690.584,206023.264
35,cpREV+G4,96007.061,600,193214.122,196698.180,196030.859
36,cpREV+I+G4,95791.248,601,192784.496,196297.137,195605.928
37,cpREV+F,102509.565,618,206255.131,210303.194,209156.370
38,cpREV+F+I,100572.873,619,202383.745,206466.511,205289.679
39,cpREV+F+G4,95638.645,619,192515.290,196598.056,195421.224
40,cpREV+F+I+G4,95385.420,620,192010.839,196128.700,194921.468
41,mtREV,112237.631,599,225673.262,229129.031,228485.305
42,mtREV+I,110702.935,600,222605.869,226089.927,225422.607
43,mtREV+G4,101953.115,600,205106.230,208590.288,207922.968
44,mtREV+I+G4,101844.027,601,204890.055,208402.695,207711.486
45,mtREV+F,106520.054,618,214276.108,218324.171,217177.347
46,mtREV+F+I,104706.407,619,210650.814,214733.580,213556.747
47,mtREV+F+G4,97691.597,619,196621.194,200703.960,199527.128
48,mtREV+F+I+G4,97547.537,620,196335.074,200452.935,199245.703
49,rtREV,103435.209,599,208068.417,211524.187,210880.460
50,rtREV+I,101638.556,600,204477.111,207961.169,207293.849
51,rtREV+G4,95539.721,600,192279.442,195763.500,195096.179
52,rtREV+I+G4,95401.444,601,192004.888,195517.529,194826.320
53,rtREV+F,102910.185,618,207056.370,211104.433,209957.609
54,rtREV+F+I,101091.900,619,203421.801,207504.566,206327.734
55,rtREV+F+G4,94742.468,619,190722.937,194805.703,193628.871
56,rtREV+F+I+G4,94586.680,620,190413.360,194531.221,193323.989
57,mtART,116354.349,599,233906.699,237362.468,236718.741
58,mtART+I,114920.375,600,231040.750,234524.808,233857.487
59,mtART+G4,102521.491,600,206242.981,209727.039,209059.719
