No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,103751.242,599,208700.483,213337.903,211471.887
2,Dayhoff+I,101554.789,600,204309.578,208992.694,207085.608
3,Dayhoff+G4,96119.804,600,193439.609,198122.725,196215.639
4,Dayhoff+I+G4,95840.477,601,192882.954,197612.392,195663.611
5,Dayhoff+F,104325.501,618,209887.003,215512.620,212746.314
6,Dayhoff+F+I,102190.982,619,205619.965,211305.595,208483.903
7,Dayhoff+F+G4,96463.815,619,194165.629,199851.259,197029.568
8,Dayhoff+F+I+G4,96190.715,620,193621.430,199367.997,196489.995
9,mtMAM,119852.425,599,240902.850,245540.270,243674.254
10,mtMAM+I,118420.178,600,238040.357,242723.474,240816.387
11,mtMAM+G4,104882.474,600,210964.948,215648.064,213740.978
12,mtMAM+I+G4,104733.305,601,210668.611,215398.049,213449.268
13,mtMAM+F,113217.184,618,227670.367,233295.985,230529.679
14,mtMAM+F+I,111491.696,619,224221.392,229907.022,227085.330
15,mtMAM+F+G4,100891.554,619,203021.109,208706.739,205885.047
16,mtMAM+F+I+G4,100756.914,620,202753.829,208500.396,205622.394
17,JTT,103892.536,599,208983.073,213620.492,211754.477
18,JTT+I,101789.313,600,204778.625,209461.742,207554.656
19,JTT+G4,95910.258,600,193020.516,197703.633,195796.547
20,JTT+I+G4,95705.472,601,192612.943,197342.381,195393.601
21,JTT+F,104241.896,618,209719.792,215345.409,212579.103
22,JTT+F+I,102158.955,619,205555.910,211241.539,208419.848
23,JTT+F+G4,96028.929,619,193295.858,198981.488,196159.797
24,JTT+F+I+G4,95820.406,620,192880.812,198627.380,195749.377
25,WAG,101434.584,599,204067.168,208704.588,206838.572
26,WAG+I,99486.018,600,200172.037,204855.154,202948.067
27,WAG+G4,94592.402,600,190384.804,195067.921,193160.835
28,WAG+I+G4,94392.484,601,189986.967,194716.405,192767.625
29,WAG+F,101683.603,618,204603.205,210228.823,207462.517
30,WAG+F+I,99771.878,619,200781.756,206467.385,203645.694
31,WAG+F+G4,94696.242,619,190630.485,196316.114,193494.423
32,WAG+F+I+G4,94471.346,620,190182.693,195929.260,193051.258
33,cpREV,102507.620,599,206213.240,210850.660,208984.644
34,cpREV+I,100729.490,600,202658.979,207342.096,205435.010
35,cpREV+G4,95818.266,600,192836.533,197519.650,195612.563
36,cpREV+I+G4,95586.548,601,192375.096,197104.534,195155.753
37,cpREV+F,102259.921,618,205755.841,211381.459,208615.153
38,cpREV+F+I,100327.452,619,201892.905,207578.534,204756.843
39,cpREV+F+G4,95477.764,619,192193.528,197879.157,195057.466
40,cpREV+F+I+G4,95205.064,620,191650.129,197396.696,194518.694
41,mtREV,111970.113,599,225138.226,229775.645,227909.630
42,mtREV+I,110431.899,600,222063.799,226746.916,224839.829
43,mtREV+G4,101761.448,600,204722.896,209406.013,207498.927
44,mtREV+I+G4,101627.757,601,204457.514,209186.952,207238.171
45,mtREV+F,106331.856,618,213899.713,219525.330,216759.024
46,mtREV+F+I,104517.007,619,210272.015,215957.644,213135.953
47,mtREV+F+G4,97583.015,619,196404.030,202089.659,199267.968
48,mtREV+F+I+G4,97403.495,620,196046.991,201793.558,198915.556
49,rtREV,103173.133,599,207544.266,212181.685,210315.670
50,rtREV+I,101375.463,600,203950.925,208634.042,206726.956
51,rtREV+G4,95375.438,600,191950.877,196633.994,194726.908
52,rtREV+I+G4,95212.873,601,191627.746,196357.184,194408.403
53,rtREV+F,102666.906,618,206569.812,212195.429,209429.123
54,rtREV+F+I,100845.867,619,202929.733,208615.363,205793.672
55,rtREV+F+G4,94597.104,619,190432.209,196117.838,193296.147
56,rtREV+F+I+G4,94427.339,620,190094.678,195841.246,192963.243
57,mtART,116034.060,599,233266.119,237903.539,236037.523
58,mtART+I,114593.464,600,230386.928,235070.045,233162.959
59,mtART+G4,102289.302,600,205778.604,210461.721,208554.635
60,mtART+I+G4,102192.649,601,205587.299,210316.737,208367.956
61,mtART+F,109732.667,618,220701.335,226326.953,223560.646
62,mtART+F+I,108002.570,619,217243.140,222928.770,220107.079
63,mtART+F+G4,98379.766,619,197997.532,203683.162,200861.471
64,mtART+F+I+G4,98231.941,620,197703.883,203450.450,200572.448
65,mtZOA,111797.099,599,224792.197,229429.617,227563.601
66,mtZOA+I,110291.113,600,221782.227,226465.343,224558.257
67,mtZOA+G4,99532.175,600,200264.350,204947.467,203040.381
68,mtZOA+I+G4,99423.252,601,200048.504,204777.942,202829.161
69,mtZOA+F,107073.410,618,215382.820,221008.437,218242.131
70,mtZOA+F+I,105256.747,619,211751.494,217437.124,214615.432
71,mtZOA+F+G4,97025.256,619,195288.513,200974.142,198152.451
72,mtZOA+F+I+G4,96830.469,620,194900.938,200647.505,197769.503
73,VT,102416.688,599,206031.376,210668.795,208802.780
74,VT+I,100453.278,600,202106.555,206789.672,204882.586
75,VT+G4,95272.962,600,191745.924,196429.041,194521.955
76,VT+I+G4,95092.165,601,191386.329,196115.767,194166.987
77,VT+F,102661.010,618,206558.020,212183.638,209417.332
78,VT+F+I,100698.674,619,202635.347,208320.977,205499.286
