No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,103953.470,599,209104.940,212216.629,211933.796
2,Dayhoff+I,101752.873,600,204705.746,207841.398,207539.324
3,Dayhoff+G4,96207.066,600,193614.133,196749.785,196447.710
4,Dayhoff+I+G4,95958.302,601,193118.604,196278.447,195956.905
5,Dayhoff+F,104491.677,618,210219.354,213828.241,213137.939
6,Dayhoff+F+I,102354.959,619,205947.918,209585.643,208871.226
7,Dayhoff+F+G4,96512.783,619,194263.566,197901.291,197186.873
8,Dayhoff+F+I+G4,96282.128,620,193804.256,197471.113,196732.286
9,mtMAM,120029.923,599,241257.845,244369.533,244086.700
10,mtMAM+I,118598.160,600,238396.321,241531.973,241229.899
11,mtMAM+G4,104971.669,600,211143.338,214278.990,213976.916
12,mtMAM+I+G4,104731.094,601,210664.188,213824.031,213502.489
13,mtMAM+F,113340.882,618,227917.765,231526.651,230836.350
14,mtMAM+F+I,111615.424,619,224468.848,228106.573,227392.156
15,mtMAM+F+G4,100918.981,619,203075.962,206713.687,205999.269
16,mtMAM+F+I+G4,100785.873,620,202811.747,206478.604,205739.777
17,JTT,104123.138,599,209444.276,212555.964,212273.131
18,JTT+I,102016.612,600,205233.224,208368.876,208066.802
19,JTT+G4,96039.193,600,193278.385,196414.038,196111.963
20,JTT+I+G4,95834.224,601,192870.449,196030.292,195708.749
21,JTT+F,104437.357,618,210110.713,213719.600,213029.299
22,JTT+F+I,102350.610,619,205939.220,209576.945,208862.528
23,JTT+F+G4,96111.596,619,193461.192,197098.917,196384.500
24,JTT+F+I+G4,95920.281,620,193080.562,196747.419,196008.592
25,WAG,101653.677,599,204505.353,207617.042,207334.209
26,WAG+I,99703.248,600,200606.495,203742.148,203440.073
27,WAG+G4,94736.849,600,190673.697,193809.349,193507.275
28,WAG+I+G4,94529.130,601,190260.260,193420.102,193098.560
29,WAG+F,101863.802,618,204963.604,208572.491,207882.189
30,WAG+F+I,99950.047,619,201138.094,204775.819,204061.402
31,WAG+F+G4,94791.910,619,190821.820,194459.546,193745.128
32,WAG+F+I+G4,94590.057,620,190420.114,194086.971,193348.145
33,cpREV,102703.279,599,206604.559,209716.247,209433.414
34,cpREV+I,100921.555,600,203043.110,206178.762,205876.687
35,cpREV+G4,95928.917,600,193057.834,196193.486,195891.412
36,cpREV+I+G4,95703.518,601,192609.035,195768.878,195447.336
37,cpREV+F,102430.147,618,206096.294,209705.180,209014.879
38,cpREV+F+I,100492.662,619,202223.325,205861.050,205146.633
39,cpREV+F+G4,95555.441,619,192348.882,195986.607,195272.190
40,cpREV+F+I+G4,95301.417,620,191842.833,195509.691,194770.864
41,mtREV,112105.899,599,225409.798,228521.486,228238.653
