No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,103874.885,599,208947.770,213330.697,211726.272
2,Dayhoff+I,101685.407,600,204570.814,208995.354,207353.955
3,Dayhoff+G4,96189.501,600,193579.001,198003.541,196362.142
4,Dayhoff+I+G4,95937.833,601,193077.666,197544.358,195865.445
5,Dayhoff+F,104438.077,618,210112.153,215388.595,212978.788
6,Dayhoff+F+I,102311.123,619,205860.246,211190.524,208731.520
7,Dayhoff+F+G4,96525.605,619,194289.211,199619.489,197160.484
8,Dayhoff+F+I+G4,96273.426,620,193786.851,199171.746,196662.763
9,mtMAM,119985.716,599,241169.432,245552.359,243947.934
10,mtMAM+I,118568.300,600,238336.600,242761.140,241119.741
11,mtMAM+G4,105014.484,600,211228.969,215653.508,214012.109
12,mtMAM+I+G4,104829.405,601,210860.809,215327.500,213648.588
13,mtMAM+F,113365.209,618,227966.417,233242.858,230833.052
14,mtMAM+F+I,111656.083,619,224550.165,229880.443,227421.439
15,mtMAM+F+G4,100993.088,619,203224.176,208554.454,206095.450
16,mtMAM+F+I+G4,100847.105,620,202934.210,208319.105,205810.122
17,JTT,104074.570,599,209347.141,213730.068,212125.643
18,JTT+I,101976.580,600,205153.160,209577.700,207936.301
19,JTT+G4,96044.683,600,193289.367,197713.907,196072.508
20,JTT+I+G4,95836.219,601,192874.438,197341.129,195662.217
21,JTT+F,104394.951,618,210025.902,215302.344,212892.537
22,JTT+F+I,102318.258,619,205874.516,211204.794,208745.790
23,JTT+F+G4,96126.743,619,193491.487,198821.765,196362.760
24,JTT+F+I+G4,95927.704,620,193095.408,198480.303,195971.320
25,WAG,101596.456,599,204390.912,208773.838,207169.414
26,WAG+I,99654.482,600,200508.965,204933.505,203292.106
27,WAG+G4,94722.646,600,190645.293,195069.833,193428.434
28,WAG+I+G4,94524.547,601,190251.093,194717.785,193038.873
29,WAG+F,101831.346,618,204898.691,210175.133,207765.326
30,WAG+F+I,99927.329,619,201092.659,206422.937,203963.932
31,WAG+F+G4,94812.294,619,190862.588,196192.866,193733.862
32,WAG+F+I+G4,94599.650,620,190439.300,195824.195,193315.212
33,cpREV,102664.823,599,206527.645,210910.572,209306.147
34,cpREV+I,100888.246,600,202976.493,207401.033,205759.633
35,cpREV+G4,95940.766,600,193081.533,197506.073,195864.673
36,cpREV+I+G4,95708.663,601,192619.327,197086.018,195407.106
37,cpREV+F,102409.320,618,206054.640,211331.082,208921.275
38,cpREV+F+I,100478.662,619,202195.323,207525.601,205066.597
39,cpREV+F+G4,95586.814,619,192411.628,197741.906,195282.902
40,cpREV+F+I+G4,95314.637,620,191869.274,197254.169,194745.186
