No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,103599.852,599,208397.703,212435.905,211187.082
2,Dayhoff+I,101414.274,600,204028.549,208103.125,206822.585
3,Dayhoff+G4,96002.942,600,193205.885,197280.461,195999.921
4,Dayhoff+I+G4,95760.509,601,192723.019,196834.405,195521.711
5,Dayhoff+F,104123.599,618,209483.198,214295.047,212361.055
6,Dayhoff+F+I,101999.662,619,205237.323,210095.298,208119.837
7,Dayhoff+F+G4,96293.436,619,193824.873,198682.848,196707.387
8,Dayhoff+F+I+G4,96057.507,620,193355.013,198259.727,196242.184
9,mtMAM,119678.193,599,240554.387,244592.589,243343.766
10,mtMAM+I,118260.455,600,237720.909,241795.486,240514.945
11,mtMAM+G4,104834.260,600,210868.520,214943.096,213662.556
12,mtMAM+I+G4,104609.744,601,210421.487,214532.874,213220.180
13,mtMAM+F,112987.233,618,227210.466,232022.315,230088.323
14,mtMAM+F+I,111277.711,619,223793.421,228651.396,226675.935
15,mtMAM+F+G4,100741.998,619,202721.995,207579.970,205604.509
16,mtMAM+F+I+G4,100592.998,620,202425.996,207330.709,205313.166
17,JTT,103781.386,599,208760.771,212798.973,211550.150
18,JTT+I,101687.608,600,204575.216,208649.792,207369.252
19,JTT+G4,95835.927,600,192871.853,196946.430,195665.889
20,JTT+I+G4,95630.690,601,192463.380,196574.767,195262.073
21,JTT+F,104075.508,618,209387.016,214198.865,212264.873
22,JTT+F+I,102002.911,619,205243.821,210101.796,208126.335
23,JTT+F+G4,95899.669,619,193037.339,197895.313,195919.852
24,JTT+F+I+G4,95713.261,620,192666.522,197571.235,195553.692
25,WAG,101298.399,599,203794.797,207832.999,206584.176
26,WAG+I,99361.165,600,199922.331,203996.907,202716.367
27,WAG+G4,94511.275,600,190222.550,194297.126,193016.586
28,WAG+I+G4,94297.059,601,189796.118,193907.504,192594.811
29,WAG+F,101508.591,618,204253.181,209065.030,207131.038
30,WAG+F+I,99608.356,619,200454.711,205312.686,203337.225
31,WAG+F+G4,94569.038,619,190376.077,195234.051,193258.590
32,WAG+F+I+G4,94363.426,620,189966.852,194871.566,192854.023
33,cpREV,102358.746,599,205915.493,209953.695,208704.872
