No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,103828.770,599,208855.541,212783.409,211648.757
2,Dayhoff+I,101714.741,600,204629.482,208592.119,207427.361
3,Dayhoff+G4,96142.330,600,193484.661,197447.298,196282.540
4,Dayhoff+I+G4,95913.024,601,193028.048,197025.861,195830.591
5,Dayhoff+F,104351.219,618,209938.437,214603.584,212820.253
6,Dayhoff+F+I,102301.508,619,205841.017,210549.974,208727.496
7,Dayhoff+F+G4,96427.924,619,194093.848,198802.805,196980.327
8,Dayhoff+F+I+G4,96205.129,620,193650.258,198403.592,196541.401
9,mtMAM,120009.643,599,241217.286,245145.155,244010.503
10,mtMAM+I,118605.363,600,238410.726,242373.363,241208.605
11,mtMAM+G4,104978.126,600,211156.251,215118.889,213954.131
12,mtMAM+I+G4,104832.249,601,210866.498,214864.310,213669.041
13,mtMAM+F,113316.381,618,227868.761,232533.908,230750.577
14,mtMAM+F+I,111646.646,619,224531.291,229240.248,227417.770
15,mtMAM+F+G4,100964.670,619,203167.340,207876.297,206053.819
16,mtMAM+F+I+G4,100811.399,620,202862.797,207616.131,205753.940
17,JTT,104008.463,599,209214.925,213142.794,212008.142
18,JTT+I,101964.623,600,205129.245,209091.883,207927.125
19,JTT+G4,95980.750,600,193161.500,197124.137,195959.379
20,JTT+I+G4,95780.305,601,192762.611,196760.423,195565.153
21,JTT+F,104331.708,618,209899.416,214564.562,212781.232
22,JTT+F+I,102315.787,619,205869.573,210578.530,208756.052
23,JTT+F+G4,96065.787,619,193369.575,198078.532,196256.054
24,JTT+F+I+G4,95873.415,620,192986.831,197740.164,195877.973
25,WAG,101516.406,599,204230.812,208158.681,207024.029
26,WAG+I,99643.470,600,200486.939,204449.576,203284.819
27,WAG+G4,94647.156,600,190494.312,194456.949,193292.191
28,WAG+I+G4,94459.843,601,190121.687,194119.499,192924.230
29,WAG+F,101736.210,618,204708.421,209373.567,207590.237
30,WAG+F+I,99901.340,619,201040.680,205749.637,203927.159
31,WAG+F+G4,94710.638,619,190659.276,195368.233,193545.755
32,WAG+F+I+G4,94528.071,620,190296.141,195049.474,193187.283
33,cpREV,102570.097,599,206338.194,210266.063,209131.411
34,cpREV+I,100861.118,600,202922.236,206884.874,205720.116
