No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,103922.246,599,209042.491,213197.405,211828.009
2,Dayhoff+I,101721.934,600,204643.868,208836.891,207434.036
3,Dayhoff+G4,96180.497,600,193560.993,197754.017,196351.161
4,Dayhoff+I+G4,95928.997,601,193059.994,197291.596,195854.811
5,Dayhoff+F,104478.489,618,210192.977,215161.055,213066.850
6,Dayhoff+F+I,102341.979,619,205921.959,210938.691,208800.481
7,Dayhoff+F+G4,96509.032,619,194256.063,199272.795,197134.586
8,Dayhoff+F+I+G4,96271.983,620,193783.966,198850.018,196667.139
9,mtMAM,120088.188,599,241374.377,245529.290,244159.894
10,mtMAM+I,118657.066,600,238514.131,242707.155,241304.299
11,mtMAM+G4,104966.538,600,211133.077,215326.100,213923.244
12,mtMAM+I+G4,104804.854,601,210811.708,215043.311,213606.526
13,mtMAM+F,113429.721,618,228095.442,233063.520,230969.314
14,mtMAM+F+I,111707.313,619,224652.627,229669.359,227531.150
15,mtMAM+F+G4,100943.428,619,203124.855,208141.587,206003.378
16,mtMAM+F+I+G4,100812.354,620,202864.708,207930.760,205747.881
17,JTT,104057.558,599,209313.116,213468.029,212098.633
18,JTT+I,101952.959,600,205105.918,209298.941,207896.085
19,JTT+G4,95970.071,600,193140.141,197333.165,195930.309
20,JTT+I+G4,95770.743,601,192743.487,196975.089,195538.304
21,JTT+F,104413.668,618,210063.336,215031.414,212937.208
22,JTT+F+I,102329.165,619,205896.330,210913.062,208774.853
23,JTT+F+G4,96087.365,619,193412.730,198429.462,196291.253
24,JTT+F+I+G4,95901.819,620,193043.639,198109.691,195926.812
25,WAG,101604.460,599,204406.920,208561.833,207192.437
26,WAG+I,99654.996,600,200509.992,204703.015,203300.159
27,WAG+G4,94687.086,600,190574.172,194767.196,193364.340
28,WAG+I+G4,94489.689,601,190181.378,194412.980,192976.196
29,WAG+F,101854.082,618,204944.164,209912.242,207818.036
30,WAG+F+I,99942.073,619,201122.146,206138.878,204000.669
31,WAG+F+G4,94786.299,619,190810.597,195827.329,193689.120
32,WAG+F+I+G4,94580.122,620,190400.244,195466.297,193283.417
33,cpREV,102677.909,599,206553.819,210708.732,209339.336
34,cpREV+I,100896.843,600,202993.685,207186.708,205783.853
35,cpREV+G4,95907.565,600,193015.130,197208.153,195805.297
36,cpREV+I+G4,95689.674,601,192581.347,196812.949,195376.165
37,cpREV+F,102423.910,618,206083.819,211051.897,208957.692
38,cpREV+F+I,100487.892,619,202213.785,207230.517,205092.307
39,cpREV+F+G4,95552.822,619,192343.643,197360.375,195222.166
40,cpREV+F+I+G4,95298.040,620,191836.081,196902.133,194719.254
41,mtREV,112151.933,599,225501.867,229656.780,228287.384
42,mtREV+I,110614.776,600,222429.551,226622.574,225219.719
43,mtREV+G4,101841.341,600,204882.683,209075.706,207672.850
44,mtREV+I+G4,101708.579,601,204619.159,208850.761,207413.976
45,mtREV+F,106474.937,618,214185.874,219153.952,217059.747
46,mtREV+F+I,104662.217,619,210562.434,215579.166,213440.957
47,mtREV+F+G4,97592.904,619,196423.808,201440.540,199302.330
48,mtREV+F+I+G4,97452.318,620,196144.637,201210.689,199027.810
49,rtREV,103299.401,599,207796.803,211951.716,210582.320
50,rtREV+I,101504.160,600,204208.321,208401.344,206998.488
51,rtREV+G4,95405.093,600,192010.187,196203.210,194800.354
52,rtREV+I+G4,95277.502,601,191757.004,195988.606,194551.821
53,rtREV+F,102796.182,618,206828.363,211796.441,209702.236
54,rtREV+F+I,100979.541,619,203197.082,208213.814,206075.605
55,rtREV+F+G4,94618.616,619,190475.232,195491.964,193353.755
56,rtREV+F+I+G4,94482.121,620,190204.241,195270.294,193087.414
57,mtART,116293.216,599,233784.432,237939.345,236569.949
58,mtART+I,114858.215,600,230916.429,235109.452,233706.597
59,mtART+G4,102410.911,600,206021.821,210214.845,208811.989
60,mtART+I+G4,102303.781,601,205809.561,210041.163,208604.379
61,mtART+F,109991.842,618,221219.684,226187.762,224093.557
62,mtART+F+I,108265.956,619,217769.911,222786.643,220648.434
63,mtART+F+G4,98483.487,619,198204.973,203221.705,201083.496
64,mtART+F+I+G4,98343.172,620,197926.344,202992.397,200809.517
65,mtZOA,112081.289,599,225360.577,229515.490,228146.094
66,mtZOA+I,110576.517,600,222353.035,226546.058,225143.202
67,mtZOA+G4,99681.790,600,200563.581,204756.604,203353.748
68,mtZOA+I+G4,99571.092,601,200344.184,204575.787,203139.002
69,mtZOA+F,107291.186,618,215818.372,220786.450,218692.245
70,mtZOA+F+I,105476.232,619,212190.464,217207.196,215068.987
71,mtZOA+F+G4,97105.617,619,195449.235,200465.967,198327.758
72,mtZOA+F+I+G4,96928.838,620,195097.677,200163.729,197980.850
73,VT,102548.679,599,206295.359,210450.272,209080.876
74,VT+I,100585.232,600,202370.465,206563.488,205160.632
75,VT+G4,95344.569,600,191889.139,196082.162,194679.306
76,VT+I+G4,95141.677,601,191485.354,195716.956,194280.172
77,VT+F,102799.944,618,206835.888,211803.966,209709.761
78,VT+F+I,100837.423,619,202912.846,207929.578,205791.369
79,VT+F+G4,95435.862,619,192109.724,197126.456,194988.246
80,VT+F+I+G4,95230.384,620,191700.769,196766.821,194583.942
81,LG,102394.578,599,205987.157,210142.070,208772.674
82,LG+I,100526.304,600,202252.609,206445.632,205042.776
83,LG+G4,94359.068,600,189918.137,194111.160,192708.304
84,LG+I+G4,94199.753,601,189601.505,193833.107,192396.323
85,LG+F,102625.140,618,206486.280,211454.358,209360.152
86,LG+F+I,100742.840,619,202723.679,207740.411,205602.202
87,LG+F+G4,94320.386,619,189878.772,194895.504,192757.294
88,LG+F+I+G4,94158.167,620,189556.334,194622.386,192439.507
89,DCMut,103917.714,599,209033.428,213188.341,211818.945
90,DCMut+I,101717.675,600,204635.351,208828.374,207425.518
91,DCMut+G4,96184.611,600,193569.222,197762.246,196359.390
92,DCMut+I+G4,95932.291,601,193066.582,197298.184,195861.400
93,DCMut+F,104470.443,618,210176.887,215144.965,213050.759
94,DCMut+F+I,102333.989,619,205905.978,210922.710,208784.500
95,DCMut+F+G4,96510.870,619,194259.740,199276.472,197138.262
96,DCMut+F+I+G4,96272.629,620,193785.258,198851.310,196668.431
97,PMB,103478.652,599,208155.304,212310.218,210940.822
98,PMB+I,101647.489,600,204494.978,208688.001,207285.145
99,PMB+G4,96333.371,600,193866.742,198059.765,196656.909
100,PMB+I+G4,96148.606,601,193499.213,197730.815,196294.030
101,PMB+F,103221.998,618,207679.997,212648.074,210553.869
102,PMB+F+I,101350.438,619,203938.876,208955.608,206817.399
103,PMB+F+G4,95967.224,619,193172.449,198189.181,196050.972
104,PMB+F+I+G4,95775.211,620,192790.422,197856.475,195673.595
105,HIVb,109158.229,599,219514.459,223669.372,222299.976
106,HIVb+I,106776.626,600,214753.251,218946.274,217543.419
107,HIVb+G4,99583.445,600,200366.890,204559.914,203157.058
108,HIVb+I+G4,99342.195,601,199886.390,204117.992,202681.208
109,HIVb+F,109156.773,618,219549.546,224517.624,222423.418
110,HIVb+F+I,106747.679,619,214733.359,219750.091,217611.881
111,HIVb+F+G4,99173.703,619,199585.406,204602.138,202463.929
112,HIVb+F+I+G4,98971.280,620,199182.561,204248.613,202065.734
113,HIVw,113323.367,599,227844.733,231999.646,230630.250
114,HIVw+I,110894.379,600,222988.759,227181.782,225778.926
115,HIVw+G4,104217.893,600,209635.786,213828.809,212425.953
116,HIVw+I+G4,103926.852,601,209055.705,213287.307,211850.523
117,HIVw+F,113053.115,618,227342.230,232310.308,230216.103
118,HIVw+F+I,110533.134,619,222304.268,227321.000,225182.791
119,HIVw+F+G4,103341.949,619,207921.898,212938.630,210800.420
120,HIVw+F+I+G4,103114.471,620,207468.942,212534.995,210352.115
121,JTTDCMut,103958.612,599,209115.224,213270.138,211900.742
122,JTTDCMut+I,101868.534,600,204937.067,209130.091,207727.235
123,JTTDCMut+G4,95923.029,600,193046.058,197239.081,195836.226
124,JTTDCMut+I+G4,95725.024,601,192652.047,196883.649,195446.865
125,JTTDCMut+F,104306.442,618,209848.883,214816.961,212722.756
126,JTTDCMut+F+I,102232.720,619,205703.440,210720.172,208581.963
127,JTTDCMut+F+G4,96020.659,619,193279.319,198296.051,196157.842
128,JTTDCMut+F+I+G4,95835.093,620,192910.186,197976.239,195793.359
129,FLU,106885.834,599,214969.669,219124.582,217755.186
130,FLU+I,104968.453,600,211136.906,215329.929,213927.073
131,FLU+G4,98495.155,600,198190.310,202383.333,200980.477
132,FLU+I+G4,98263.770,601,197729.540,201961.143,200524.358
133,FLU+F,106909.902,618,215055.805,220023.883,217929.677
134,FLU+F+I,104946.502,619,211131.005,216147.737,214009.528
135,FLU+F+G4,98049.295,619,197336.589,202353.321,200215.112
136,FLU+F+I+G4,97851.085,620,196942.170,202008.222,199825.343
137,Blosum62,103119.046,599,207436.092,211591.005,210221.609
138,Blosum62+I,101323.203,600,203846.406,208039.429,206636.573
139,Blosum62+G4,95969.172,600,193138.344,197331.367,195928.511
140,Blosum62+I+G4,95800.232,601,192802.464,197034.066,195597.282
141,Blosum62+F,103067.254,618,207370.507,212338.585,210244.380
142,Blosum62+F+I,101210.671,619,203659.342,208676.074,206537.865
143,Blosum62+F+G4,95800.325,619,192838.649,197855.381,195717.172
144,Blosum62+F+I+G4,95625.345,620,192490.689,197556.742,195373.862
145,mtMet,112812.699,599,226823.398,230978.311,229608.915
146,mtMet+I,111245.341,600,223690.681,227883.705,226480.849
