No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,103944.984,599,209087.969,212385.216,211907.379
2,Dayhoff+I,101751.334,600,204702.668,208026.170,207526.785
3,Dayhoff+G4,96287.872,600,193775.743,197099.246,196599.861
4,Dayhoff+I+G4,96014.794,601,193231.588,196581.606,196060.412
5,Dayhoff+F,104479.595,618,210195.190,214039.833,213104.031
6,Dayhoff+F+I,102349.583,619,205937.165,209813.731,208850.713
7,Dayhoff+F+G4,96591.328,619,194420.657,198297.222,197334.204
8,Dayhoff+F+I+G4,96323.614,620,193887.228,197796.060,196805.483
9,mtMAM,120159.910,599,241517.821,244815.069,244337.231
10,mtMAM+I,118736.026,600,238672.053,241995.555,241496.170
11,mtMAM+G4,105193.388,600,211586.775,214910.278,214410.893
12,mtMAM+I+G4,104980.645,601,211163.290,214513.309,213992.115
13,mtMAM+F,113451.618,618,228139.237,231983.880,231048.078
14,mtMAM+F+I,111733.792,619,224705.583,228582.149,227619.131
15,mtMAM+F+G4,101074.325,619,203386.650,207263.216,206300.198
16,mtMAM+F+I+G4,100946.635,620,203133.271,207042.103,206051.525
17,JTT,104141.177,599,209480.355,212777.603,212299.765
18,JTT+I,102040.163,600,205280.326,208603.828,208104.443
19,JTT+G4,96130.474,600,193460.949,196784.451,196285.066
20,JTT+I+G4,95911.652,601,193025.303,196375.322,195854.128
21,JTT+F,104444.086,618,210124.172,213968.815,213033.013
22,JTT+F+I,102364.077,619,205966.154,209842.720,208879.702
23,JTT+F+G4,96192.030,619,193622.061,197498.626,196535.608
24,JTT+F+I+G4,95974.759,620,193189.518,197098.351,196107.773
25,WAG,101637.461,599,204472.922,207770.169,207292.332
26,WAG+I,99692.902,600,200585.804,203909.306,203409.921
27,WAG+G4,94781.990,600,190763.979,194087.482,193588.097
28,WAG+I+G4,94577.012,601,190356.024,193706.042,193184.848
29,WAG+F,101852.688,618,204941.376,208786.020,207850.217
30,WAG+F+I,99946.001,619,201130.002,205006.567,204043.549
31,WAG+F+G4,94842.541,619,190923.081,194799.647,193836.629
32,WAG+F+I+G4,94604.413,620,190448.826,194357.658,193367.081
33,cpREV,102715.380,599,206628.761,209926.008,209448.171
34,cpREV+I,100938.373,600,203076.747,206400.249,205900.864
35,cpREV+G4,95998.420,600,193196.839,196520.342,196020.957
36,cpREV+I+G4,95759.159,601,192720.317,196070.336,195549.141
37,cpREV+F,102427.751,618,206091.502,209936.146,209000.343
38,cpREV+F+I,100496.485,619,202230.970,206107.535,205144.517
39,cpREV+F+G4,95616.114,619,192470.227,196346.793,195383.775
40,cpREV+F+I+G4,95335.906,620,191911.811,195820.644,194830.066
41,mtREV,112188.270,599,225574.541,228871.789,228393.951
42,mtREV+I,110657.917,600,222515.834,225839.336,225339.952
43,mtREV+G4,101972.939,600,205145.877,208469.380,207969.995
44,mtREV+I+G4,101832.068,601,204866.136,208216.155,207694.961
45,mtREV+F,106482.394,618,214200.789,218045.432,217109.630
46,mtREV+F+I,104675.086,619,210588.171,214464.737,213501.719
47,mtREV+F+G4,97708.529,619,196655.059,200531.625,199568.607
48,mtREV+F+I+G4,97546.448,620,196332.896,200241.728,199251.150
49,rtREV,103329.459,599,207856.917,211154.165,210676.328
50,rtREV+I,101539.446,600,204278.892,207602.395,207103.010
51,rtREV+G4,95508.908,600,192217.817,195541.319,195041.934
52,rtREV+I+G4,95376.574,601,191955.149,195305.167,194783.973
53,rtREV+F,102787.596,618,206811.192,210655.835,209720.033
54,rtREV+F+I,100975.024,619,203188.048,207064.613,206101.596
55,rtREV+F+G4,94684.208,619,190606.415,194482.981,193519.963
56,rtREV+F+I+G4,94536.650,620,190313.300,194222.133,193231.555
57,mtART,116211.434,599,233620.867,236918.115,236440.278
58,mtART+I,114783.425,600,230766.850,234090.353,233590.968
59,mtART+G4,102473.055,600,206146.110,209469.612,208970.228
60,mtART+I+G4,102366.884,601,205935.768,209285.787,208764.592
61,mtART+F,109874.338,618,220984.676,224829.319,223893.517
62,mtART+F+I,108158.766,619,217555.531,221432.097,220469.079
63,mtART+F+G4,98541.730,619,198321.461,202198.026,201235.009
64,mtART+F+I+G4,98393.556,620,198027.111,201935.944,200945.366
65,mtZOA,112000.282,599,225198.564,228495.812,228017.975
66,mtZOA+I,110501.911,600,222203.823,225527.325,225027.940
67,mtZOA+G4,99719.279,600,200638.559,203962.061,203462.676
68,mtZOA+I+G4,99617.124,601,200436.248,203786.267,203265.073
69,mtZOA+F,107210.465,618,215656.930,219501.573,218565.771
70,mtZOA+F+I,105401.784,619,212041.569,215918.135,214955.117
71,mtZOA+F+G4,97139.381,619,195516.763,199393.328,198430.310
72,mtZOA+F+I+G4,96964.086,620,195168.172,199077.004,198086.426
73,VT,102605.526,599,206409.052,209706.300,209228.463
74,VT+I,100646.123,600,202492.246,205815.748,205316.363
75,VT+G4,95454.529,600,192109.058,195432.560,194933.175
76,VT+I+G4,95254.707,601,191711.413,195061.432,194540.237
77,VT+F,102808.895,618,206853.789,210698.432,209762.630
78,VT+F+I,100851.465,619,202940.930,206817.496,205854.478
79,VT+F+G4,95512.275,619,192262.549,196139.115,195176.097
80,VT+F+I+G4,95291.363,620,191822.727,195731.559,194740.982
81,LG,102412.956,599,206023.911,209321.159,208843.322
82,LG+I,100549.343,600,202298.686,205622.188,205122.803
83,LG+G4,94447.504,600,190095.008,193418.510,192919.125
84,LG+I+G4,94282.259,601,189766.519,193116.537,192595.343
85,LG+F,102609.850,618,206455.700,210300.343,209364.541
86,LG+F+I,100732.355,619,202702.710,206579.276,205616.258
87,LG+F+G4,94381.956,619,190001.911,193878.477,192915.459
88,LG+F+I+G4,94206.465,620,189652.931,193561.763,192571.185
89,DCMut,103940.976,599,209079.952,212377.200,211899.363
90,DCMut+I,101747.530,600,204695.060,208018.562,207519.177
91,DCMut+G4,96298.026,600,193796.052,197119.554,196620.169
92,DCMut+I+G4,96018.135,601,193238.270,196588.288,196067.094
93,DCMut+F,104472.279,618,210180.558,214025.201,213089.399
94,DCMut+F+I,102342.218,619,205922.437,209799.003,208835.985
95,DCMut+F+G4,96593.049,619,194424.098,198300.664,197337.646
96,DCMut+F+I+G4,96324.282,620,193888.564,197797.396,196806.818
97,PMB,103501.459,599,208200.919,211498.166,211020.329
98,PMB+I,101675.077,600,204550.153,207873.655,207374.271
99,PMB+G4,96412.969,600,194025.938,197349.441,196850.056
100,PMB+I+G4,96237.642,601,193677.284,197027.302,196506.108
101,PMB+F,103213.135,618,207662.270,211506.913,210571.111
102,PMB+F+I,101347.069,619,203932.137,207808.703,206845.685
103,PMB+F+G4,96020.976,619,193279.952,197156.518,196193.500
104,PMB+F+I+G4,95826.515,620,192893.030,196801.862,195811.284
105,HIVb,109254.961,599,219707.922,223005.169,222527.332
106,HIVb+I,106876.666,600,214953.331,218276.834,217777.449
107,HIVb+G4,99759.707,600,200719.414,204042.916,203543.531
108,HIVb+I+G4,99515.559,601,200233.118,203583.136,203061.942
109,HIVb+F,109187.524,618,219611.048,223455.691,222519.889
110,HIVb+F+I,106785.315,619,214808.631,218685.197,217722.179
111,HIVb+F+G4,99296.440,619,199830.880,203707.445,202744.428
112,HIVb+F+I+G4,99085.185,620,199410.369,203319.202,202328.624
113,HIVw,113439.544,599,228077.088,231374.336,230896.499
114,HIVw+I,111015.822,600,223231.645,226555.147,226055.762
115,HIVw+G4,104378.263,600,209956.526,213280.028,212780.643
116,HIVw+I+G4,104086.384,601,209374.768,212724.787,212203.592
117,HIVw+F,113071.972,618,227379.945,231224.588,230288.786
118,HIVw+F+I,110562.055,619,222362.110,226238.676,225275.658
119,HIVw+F+G4,103457.252,619,208152.503,212029.069,211066.051
120,HIVw+F+I+G4,103224.386,620,207688.772,211597.605,210607.027
121,JTTDCMut,104044.352,599,209286.703,212583.951,212106.114
122,JTTDCMut+I,101957.741,600,205115.482,208438.985,207939.600
123,JTTDCMut+G4,96084.915,600,193369.829,196693.331,196193.947
124,JTTDCMut+I+G4,95867.009,601,192936.019,196286.037,195764.843
125,JTTDCMut+F,104339.885,618,209915.770,213760.413,212824.611
126,JTTDCMut+F+I,102270.593,619,205779.185,209655.751,208692.733
127,JTTDCMut+F+G4,96128.180,619,193494.360,197370.925,196407.907
128,JTTDCMut+F+I+G4,95907.255,620,193054.509,196963.342,195972.764
129,FLU,106950.124,599,215098.249,218395.497,217917.659
130,FLU+I,105035.917,600,211271.834,214595.336,214095.951
131,FLU+G4,98603.177,600,198406.355,201729.857,201230.472
132,FLU+I+G4,98377.151,601,197956.302,201306.321,200785.127
133,FLU+F,106899.017,618,215034.034,218878.677,217942.875
134,FLU+F+I,104941.715,619,211121.430,214997.995,214034.977
135,FLU+F+G4,98101.015,619,197440.030,201316.596,200353.578
136,FLU+F+I+G4,97896.811,620,197033.622,200942.454,199951.877
137,Blosum62,103137.294,599,207472.588,210769.836,210291.998
138,Blosum62+I,101345.592,600,203891.183,207214.686,206715.301
139,Blosum62+G4,96047.611,600,193295.223,196618.725,196119.340
140,Blosum62+I+G4,95874.397,601,192950.794,196300.813,195779.618
141,Blosum62+F,103056.419,618,207348.837,211193.480,210257.678
142,Blosum62+F+I,101205.020,619,203648.039,207524.605,206561.587
143,Blosum62+F+G4,95846.971,619,192931.943,196808.509,195845.491
144,Blosum62+F+I+G4,95669.807,620,192579.613,196488.446,195497.868
145,mtMet,112818.788,599,226835.575,230132.823,229654.986
146,mtMet+I,111254.442,600,223708.884,227032.386,226533.001
147,mtMet+G4,101580.632,600,204361.264,207684.767,207185.382
148,mtMet+I+G4,101468.738,601,204139.476,207489.494,206968.300
149,mtMet+F,107837.056,618,216910.111,220754.755,219818.952
150,mtMet+F+I,105972.215,619,213182.429,217058.995,216095.977
151,mtMet+F+G4,97943.510,619,197125.020,201001.585,200038.567
152,mtMet+F+I+G4,97764.705,620,196769.411,200678.243,199687.665
153,mtVer,115104.189,599,231406.378,234703.625,234225.788
154,mtVer+I,113554.681,600,228309.362,231632.865,231133.480
155,mtVer+G4,102803.204,600,206806.409,210129.911,209630.526
156,mtVer+I+G4,102676.144,601,206554.287,209904.306,209383.112
157,mtVer+F,110135.768,618,221507.535,225352.179,224416.376
158,mtVer+F+I,108186.652,619,217611.304,221487.870,220524.852
