No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,103702.999,599,208603.997,212908.189,211384.847
2,Dayhoff+I,101514.790,600,204229.581,208574.159,207015.073
3,Dayhoff+G4,96043.198,600,193286.397,197630.975,196071.889
4,Dayhoff+I+G4,95792.922,601,192787.845,197173.323,195577.979
5,Dayhoff+F,104226.540,618,209689.080,214858.566,212558.136
6,Dayhoff+F+I,102101.839,619,205441.679,210663.175,208315.378
7,Dayhoff+F+G4,96340.296,619,193918.591,199140.088,196792.291
8,Dayhoff+F+I+G4,96097.345,620,193434.691,198708.937,196313.033
9,mtMAM,119807.927,599,240813.853,245118.045,243594.703
10,mtMAM+I,118388.006,600,237976.012,242320.591,240761.504
11,mtMAM+G4,104787.332,600,210774.663,215119.242,213560.155
12,mtMAM+I+G4,104561.153,601,210324.306,214709.785,213114.441
13,mtMAM+F,113168.198,618,227572.396,232741.882,230441.452
14,mtMAM+F+I,111455.791,619,224149.583,229371.079,227023.282
15,mtMAM+F+G4,100757.705,619,202753.411,207974.907,205627.110
16,mtMAM+F+I+G4,100641.248,620,202522.496,207796.743,205400.838
17,JTT,103887.421,599,208972.843,213277.034,211753.692
18,JTT+I,101791.864,600,204783.728,209128.306,207569.220
19,JTT+G4,95871.090,600,192942.180,197286.758,195727.672
20,JTT+I+G4,95667.921,601,192537.842,196923.321,195327.977
21,JTT+F,104188.956,618,209613.911,214783.398,212482.968
22,JTT+F+I,102114.493,619,205466.985,210688.482,208340.684
23,JTT+F+G4,95947.512,619,193133.024,198354.521,196006.723
24,JTT+F+I+G4,95751.469,620,192742.937,198017.184,195621.279
25,WAG,101395.359,599,203988.719,208292.911,206769.568
26,WAG+I,99455.175,600,200110.351,204454.929,202895.843
27,WAG+G4,94541.902,600,190283.804,194628.383,193069.297
28,WAG+I+G4,94334.042,601,189870.084,194255.563,192660.219
29,WAG+F,101606.827,618,204449.653,209619.140,207318.710
30,WAG+F+I,99704.237,619,200646.473,205867.970,203520.173
31,WAG+F+G4,94605.313,619,190448.625,195670.122,193322.325
32,WAG+F+I+G4,94409.873,620,190059.747,195333.993,192938.089
33,cpREV,102420.489,599,206038.978,210343.170,208819.828
34,cpREV+I,100650.227,600,202500.455,206845.033,205285.947
35,cpREV+G4,95718.336,600,192636.673,196981.251,195422.165
36,cpREV+I+G4,95507.738,601,192217.476,196602.954,195007.610
37,cpREV+F,102155.781,618,205547.562,210717.048,208416.618
38,cpREV+F+I,100230.573,619,201699.146,206920.643,204572.846
39,cpREV+F+G4,95341.008,619,191920.016,197141.513,194793.715
40,cpREV+F+I+G4,95112.330,620,191464.660,196738.906,194343.001
41,mtREV,111837.333,599,224872.666,229176.858,227653.516
42,mtREV+I,110312.083,600,221824.166,226168.744,224609.658
43,mtREV+G4,101610.102,600,204420.203,208764.781,207205.695
44,mtREV+I+G4,101458.872,601,204119.744,208505.223,206909.879
45,mtREV+F,106188.035,618,213612.069,218781.556,216481.126
46,mtREV+F+I,104386.555,619,210011.111,215232.607,212884.810
47,mtREV+F+G4,97403.016,619,196044.032,201265.528,198917.731
48,mtREV+F+I+G4,97237.896,620,195715.791,200990.038,198594.133
49,rtREV,103070.827,599,207339.655,211643.846,210120.504
50,rtREV+I,101284.877,600,203769.753,208114.332,206555.245
51,rtREV+G4,95264.451,600,191728.902,196073.481,194514.395
52,rtREV+I+G4,95132.096,601,191466.192,195851.670,194256.326
53,rtREV+F,102544.228,618,206324.457,211493.943,209193.513
54,rtREV+F+I,100736.359,619,202710.718,207932.215,205584.418
55,rtREV+F+G4,94462.136,619,190162.272,195383.769,193035.972
56,rtREV+F+I+G4,94304.332,620,189848.663,195122.910,192727.005
57,mtART,115876.493,599,232950.986,237255.177,235731.835
58,mtART+I,114452.847,600,230105.694,234450.272,232891.186
59,mtART+G4,102123.075,600,205446.151,209790.729,208231.643
60,mtART+I+G4,102001.954,601,205205.909,209591.387,207996.043
61,mtART+F,109611.412,618,220458.824,225628.310,223327.881
62,mtART+F+I,107896.747,619,217031.493,222252.990,219905.193
63,mtART+F+G4,98243.761,619,197725.521,202947.018,200599.221
64,mtART+F+I+G4,98091.480,620,197422.961,202697.207,200301.302
65,mtZOA,111676.385,599,224550.770,228854.962,227331.620
66,mtZOA+I,110183.572,600,221567.145,225911.723,224352.637
67,mtZOA+G4,99395.558,600,199991.116,204335.695,202776.608
68,mtZOA+I+G4,99282.406,601,199766.811,204152.290,202556.946
69,mtZOA+F,106942.133,618,215120.266,220289.753,217989.323
70,mtZOA+F+I,105139.210,619,211516.420,216737.916,214390.119
71,mtZOA+F+G4,96864.316,619,194966.632,200188.129,197840.331
72,mtZOA+F+I+G4,96692.638,620,194625.276,199899.523,197503.618
73,VT,102356.833,599,205911.666,210215.858,208692.516
74,VT+I,100401.351,600,202002.702,206347.280,204788.194
75,VT+G4,95203.432,600,191606.865,195951.443,194392.357
76,VT+I+G4,95009.870,601,191221.740,195607.219,194011.875
77,VT+F,102565.298,618,206366.596,211536.082,209235.653
78,VT+F+I,100611.277,619,202460.554,207682.050,205334.253
79,VT+F+G4,95272.476,619,191782.953,197004.449,194656.652
80,VT+F+I+G4,95064.496,620,191368.991,196643.238,194247.333
81,LG,102172.419,599,205542.839,209847.030,208323.688
82,LG+I,100312.232,600,201824.464,206169.042,204609.956
83,LG+G4,94211.417,600,189622.833,193967.412,192408.326
84,LG+I+G4,94046.973,601,189295.946,193681.425,192086.081
85,LG+F,102366.356,618,205968.711,211138.198,208837.768
86,LG+F+I,100493.232,619,202224.464,207445.961,205098.163
87,LG+F+G4,94148.187,619,189534.374,194755.870,192408.073
88,LG+F+I+G4,93972.260,620,189184.519,194458.766,192062.861
89,DCMut,103698.622,599,208595.244,212899.436,211376.094
90,DCMut+I,101510.589,600,204221.177,208565.756,207006.669
91,DCMut+G4,96046.689,600,193293.378,197637.956,196078.870
92,DCMut+I+G4,95796.113,601,192794.226,197179.705,195584.361
93,DCMut+F,104219.076,618,209674.151,214843.638,212543.208
94,DCMut+F+I,102094.291,619,205426.583,210648.079,208300.282
95,DCMut+F+G4,96341.643,619,193921.286,199142.783,196794.986
96,DCMut+F+I+G4,96097.998,620,193435.997,198710.243,196314.339
97,PMB,103249.473,599,207696.946,212001.137,210477.795
98,PMB+I,101427.091,600,204054.182,208398.760,206839.674
99,PMB+G4,96175.083,600,193550.166,197894.744,196335.658
100,PMB+I+G4,95992.429,601,193186.859,197572.338,195976.994
101,PMB+F,102960.790,618,207157.580,212327.066,210026.636
102,PMB+F+I,101097.936,619,203433.873,208655.370,206307.572
103,PMB+F+G4,95788.995,619,192815.990,198037.486,195689.689
104,PMB+F+I+G4,95590.637,620,192421.275,197695.521,195299.616
105,HIVb,108999.323,599,219196.647,223500.838,221977.496
106,HIVb+I,106629.322,600,214458.644,218803.222,217244.136
107,HIVb+G4,99515.793,600,200231.586,204576.164,203017.078
108,HIVb+I+G4,99271.369,601,199744.738,204130.217,202534.873
109,HIVb+F,108953.640,618,219143.279,224312.766,222012.336
110,HIVb+F+I,106555.875,619,214349.749,219571.246,217223.449
111,HIVb+F+G4,99056.246,619,199350.491,204571.988,202224.191
112,HIVb+F+I+G4,98853.739,620,198947.479,204221.725,201825.821
113,HIVw,113177.648,599,227553.297,231857.488,230334.146
114,HIVw+I,110762.038,600,222724.076,227068.654,225509.568
115,HIVw+G4,104130.517,600,209461.034,213805.612,212246.526
