No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,103721.605,599,208641.210,212634.543,211432.127
2,Dayhoff+I,101532.624,600,204265.247,208294.297,207060.823
3,Dayhoff+G4,96072.169,600,193344.338,197373.388,196139.914
4,Dayhoff+I+G4,95813.889,601,192829.777,196894.968,195630.013
5,Dayhoff+F,104251.984,618,209739.968,214492.043,212619.412
6,Dayhoff+F+I,102126.365,619,205490.730,210287.980,208374.833
7,Dayhoff+F+G4,96364.373,619,193966.745,198763.995,196850.848
8,Dayhoff+F+I+G4,96127.534,620,193495.069,198338.087,196383.831
9,mtMAM,119790.972,599,240779.944,244773.278,243570.861
10,mtMAM+I,118377.153,600,237954.307,241983.357,240749.883
11,mtMAM+G4,104820.912,600,210841.823,214870.874,213637.400
12,mtMAM+I+G4,104661.224,601,210524.449,214589.640,213324.684
13,mtMAM+F,113135.746,618,227507.493,232259.567,230386.936
14,mtMAM+F+I,111428.754,619,224095.508,228892.758,226979.611
15,mtMAM+F+G4,100806.866,619,202851.733,207648.983,205735.836
16,mtMAM+F+I+G4,100686.665,620,202613.329,207456.348,205502.091
17,JTT,103919.380,599,209036.761,213030.094,211827.678
18,JTT+I,101822.573,600,204845.146,208874.196,207640.722
19,JTT+G4,95932.944,600,193065.888,197094.938,195861.464
20,JTT+I+G4,95727.436,601,192656.873,196722.064,195457.109
21,JTT+F,104219.575,618,209675.149,214427.224,212554.593
22,JTT+F+I,102144.410,619,205526.820,210324.070,208410.923
23,JTT+F+G4,96005.971,619,193249.943,198047.193,196134.046
24,JTT+F+I+G4,95813.866,620,192867.731,197710.750,195756.493
25,WAG,101440.630,599,204079.261,208072.594,206870.178
26,WAG+I,99499.227,600,200198.455,204227.505,202994.031
27,WAG+G4,94601.112,600,190402.225,194431.275,193197.801
28,WAG+I+G4,94373.302,601,189948.604,194013.795,192748.840
29,WAG+F,101642.949,618,204521.899,209273.973,207401.342
30,WAG+F+I,99739.663,619,200717.326,205514.576,203601.429
31,WAG+F+G4,94659.967,619,190557.933,195355.183,193442.036
32,WAG+F+I+G4,94457.724,620,190155.448,194998.467,193044.210
33,cpREV,102507.746,599,206213.493,210206.826,209004.410
34,cpREV+I,100732.791,600,202665.582,206694.633,205461.159
35,cpREV+G4,95801.104,600,192802.208,196831.259,195597.785
36,cpREV+I+G4,95580.571,601,192363.141,196428.332,195163.377
37,cpREV+F,102208.897,618,205653.794,210405.868,208533.237
38,cpREV+F+I,100280.695,619,201799.391,206596.641,204683.494
39,cpREV+F+G4,95412.014,619,192062.028,196859.278,194946.131
40,cpREV+F+I+G4,95172.716,620,191585.432,196428.451,194474.194
41,mtREV,111889.468,599,224976.936,228970.269,227767.853
