No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,103559.034,599,208316.068,212865.435,211089.847
2,Dayhoff+I,101368.263,600,203936.526,208530.156,206714.936
3,Dayhoff+G4,95874.815,600,192949.631,197543.261,195728.041
4,Dayhoff+I+G4,95624.686,601,192451.371,197089.858,195234.412
5,Dayhoff+F,104104.302,618,209444.605,214948.806,212306.367
6,Dayhoff+F+I,101975.627,619,205189.253,210751.282,208055.646
7,Dayhoff+F+G4,96187.228,619,193612.455,199174.484,196478.848
8,Dayhoff+F+I+G4,95947.446,620,193134.892,198755.622,196005.916
9,mtMAM,119718.197,599,240634.394,245183.761,243408.173
10,mtMAM+I,118290.078,600,237780.157,242373.787,240558.567
11,mtMAM+G4,104694.584,600,210589.168,215182.799,213367.578
12,mtMAM+I+G4,104546.627,601,210295.253,214933.740,213078.294
13,mtMAM+F,113036.329,618,227308.658,232812.859,230170.420
14,mtMAM+F+I,111315.552,619,223869.105,229431.134,226735.498
15,mtMAM+F+G4,100642.253,619,202522.506,208084.535,205388.899
16,mtMAM+F+I+G4,100507.718,620,202255.435,207876.165,205126.459
17,JTT,103746.025,599,208690.050,213239.417,211463.829
18,JTT+I,101646.960,600,204493.920,209087.551,207272.330
19,JTT+G4,95722.882,600,192645.764,197239.394,195424.174
20,JTT+I+G4,95532.187,601,192266.374,196904.861,195049.415
21,JTT+F,104069.466,618,209374.933,214879.134,212236.695
22,JTT+F+I,101990.173,619,205218.347,210780.376,208084.740
23,JTT+F+G4,95815.755,619,192869.511,198431.540,195735.904
24,JTT+F+I+G4,95635.757,620,192511.513,198132.243,195382.537
25,WAG,101274.832,599,203747.664,208297.031,206521.443
26,WAG+I,99329.348,600,199858.695,204452.326,202637.105
27,WAG+G4,94403.738,600,190007.475,194601.106,192785.885
28,WAG+I+G4,94206.920,601,189615.841,194254.328,192398.881
29,WAG+F,101500.401,618,204236.803,209741.004,207098.565
30,WAG+F+I,99591.369,619,200420.739,205982.768,203287.132
31,WAG+F+G4,94473.809,619,190185.618,195747.647,193052.011
32,WAG+F+I+G4,94283.860,620,189807.720,195428.450,192678.743
33,cpREV,102314.330,599,205826.660,210376.027,208600.440
34,cpREV+I,100539.288,600,202278.576,206872.207,205056.986
35,cpREV+G4,95599.921,600,192399.842,196993.473,195178.252
36,cpREV+I+G4,95374.504,601,191951.008,196589.495,194734.048
37,cpREV+F,102052.512,618,205341.023,210845.225,208202.786
38,cpREV+F+I,100123.240,619,201484.480,207046.509,204350.873
39,cpREV+F+G4,95232.425,619,191702.849,197264.878,194569.242
40,cpREV+F+I+G4,94979.804,620,191199.609,196820.339,194070.633
41,mtREV,111778.213,599,224754.427,229303.794,227528.206
42,mtREV+I,110244.346,600,221688.692,226282.322,224467.102
43,mtREV+G4,101557.699,600,204315.398,208909.028,207093.808
44,mtREV+I+G4,101430.827,601,204063.653,208702.140,206846.694
45,mtREV+F,106083.537,618,213403.074,218907.276,216264.837
46,mtREV+F+I,104274.613,619,209787.225,215349.254,212653.618
47,mtREV+F+G4,97289.450,619,195816.900,201378.929,198683.293
48,mtREV+F+I+G4,97140.362,620,195520.725,201141.455,198391.748
49,rtREV,102909.425,599,207016.850,211566.218,209790.630
50,rtREV+I,101118.470,600,203436.940,208030.570,206215.350
51,rtREV+G4,95080.846,600,191361.692,195955.323,194140.102
52,rtREV+I+G4,94953.929,601,191109.857,195748.344,193892.898
53,rtREV+F,102400.305,618,206036.610,211540.811,208898.372
54,rtREV+F+I,100586.622,619,202411.245,207973.274,205277.638
55,rtREV+F+G4,94298.607,619,189835.215,195397.244,192701.608
56,rtREV+F+I+G4,94150.310,620,189540.620,195161.350,192411.644
57,mtART,115806.752,599,232811.504,237360.872,235585.284
58,mtART+I,114372.011,600,229944.023,234537.653,232722.433
59,mtART+G4,102063.820,600,205327.639,209921.270,208106.049
60,mtART+I+G4,101947.150,601,205096.299,209734.786,207879.340
61,mtART+F,109495.160,618,220226.320,225730.521,223088.082
62,mtART+F+I,107771.573,619,216781.146,222343.175,219647.539
63,mtART+F+G4,98129.070,619,197496.140,203058.169,200362.533
64,mtART+F+I+G4,97982.308,620,197204.616,202825.346,200075.640
65,mtZOA,111632.925,599,224463.849,229013.216,227237.629
66,mtZOA+I,110128.704,600,221457.409,226051.039,224235.819
67,mtZOA+G4,99337.135,600,199874.270,204467.900,202652.680
68,mtZOA+I+G4,99229.324,601,199660.648,204299.135,202443.689
69,mtZOA+F,106839.850,618,214915.700,220419.901,217777.462
70,mtZOA+F+I,105027.809,619,211293.619,216855.648,214160.012
71,mtZOA+F+G4,96741.478,619,194720.956,200282.985,197587.349
72,mtZOA+F+I+G4,96575.245,620,194390.489,200011.219,197261.513
73,VT,102227.570,599,205653.139,210202.506,208426.919
74,VT+I,100267.795,600,201735.589,206329.220,204513.999
75,VT+G4,95059.143,600,191318.286,195911.917,194096.696
76,VT+I+G4,94881.185,601,190964.370,195602.857,193747.411
77,VT+F,102457.116,618,206150.231,211654.433,209011.993
78,VT+F+I,100498.314,619,202234.628,207796.657,205101.021
79,VT+F+G4,95143.884,619,191525.768,197087.797,194392.161
80,VT+F+I+G4,94950.308,620,191140.616,196761.346,194011.640
81,LG,102031.373,599,205260.747,209810.114,208034.526
82,LG+I,100166.422,600,201532.843,206126.474,204311.253
83,LG+G4,94055.824,600,189311.648,193905.278,192090.058
84,LG+I+G4,93902.539,601,189007.077,193645.564,191790.118
85,LG+F,102248.040,618,205732.080,211236.282,208593.843
