No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,103846.077,599,208890.154,213246.518,211669.440
2,Dayhoff+I,101652.724,600,204505.447,208903.008,207289.373
3,Dayhoff+G4,96139.295,600,193478.591,197876.152,196262.516
4,Dayhoff+I+G4,95890.542,601,192983.084,197422.372,195771.649
5,Dayhoff+F,104388.083,618,210012.166,215252.468,212879.610
6,Dayhoff+F+I,102257.797,619,205753.594,211047.111,208625.677
7,Dayhoff+F+G4,96440.202,619,194118.403,199411.920,196990.486
8,Dayhoff+F+I+G4,96189.503,620,193619.006,198966.506,196495.729
9,mtMAM,119949.665,599,241097.329,245453.693,243876.615
10,mtMAM+I,118528.015,600,238256.030,242653.591,241039.955
11,mtMAM+G4,104969.938,600,211139.877,215537.438,213923.802
12,mtMAM+I+G4,104717.955,601,210637.910,215077.199,213426.476
13,mtMAM+F,113258.507,618,227753.014,232993.315,230620.457
14,mtMAM+F+I,111544.604,619,224327.209,229620.726,227199.292
15,mtMAM+F+G4,100862.310,619,202962.619,208256.137,205834.703
16,mtMAM+F+I+G4,100738.598,620,202717.196,208064.696,205593.919
17,JTT,104011.304,599,209220.609,213576.972,211999.894
18,JTT+I,101913.058,600,205026.115,209423.676,207810.041
19,JTT+G4,95974.411,600,193148.823,197546.384,195932.748
20,JTT+I+G4,95762.847,601,192727.694,197166.982,195516.259
21,JTT+F,104313.637,618,209863.274,215103.576,212730.718
22,JTT+F+I,102236.157,619,205710.315,211003.832,208582.398
23,JTT+F+G4,96022.746,619,193283.492,198577.010,196155.575
24,JTT+F+I+G4,95825.389,620,192890.777,198238.277,195767.500
25,WAG,101561.530,599,204321.061,208677.424,207100.346
26,WAG+I,99617.540,600,200435.080,204832.641,203219.006
27,WAG+G4,94667.781,600,190535.562,194933.123,193319.487
28,WAG+I+G4,94466.270,601,190134.539,194573.828,192923.105
29,WAG+F,101766.598,618,204769.195,210009.497,207636.639
30,WAG+F+I,99859.999,619,200957.999,206251.516,203830.082
31,WAG+F+G4,94719.317,619,190676.634,195970.152,193548.718
32,WAG+F+I+G4,94514.493,620,190268.986,195616.486,193145.709
33,cpREV,102620.446,599,206438.892,210795.256,209218.178
34,cpREV+I,100842.944,600,202885.889,207283.450,205669.814
35,cpREV+G4,95877.044,600,192954.089,197351.650,195738.014
36,cpREV+I+G4,95637.809,601,192477.618,196916.907,195266.184
37,cpREV+F,102334.571,618,205905.142,211145.443,208772.585
