No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,103661.113,599,208520.226,212651.261,211306.518
2,Dayhoff+I,101470.495,600,204140.991,208309.777,206931.934
3,Dayhoff+G4,96009.976,600,193219.953,197388.739,196010.896
4,Dayhoff+I+G4,95762.149,601,192726.297,196933.297,195521.892
5,Dayhoff+F,104217.132,618,209670.263,214606.289,212544.935
6,Dayhoff+F+I,102088.099,619,205414.198,210398.353,208293.521
7,Dayhoff+F+G4,96331.012,619,193900.024,198884.180,196779.347
8,Dayhoff+F+I+G4,96089.093,620,193418.186,198451.127,196302.161
9,mtMAM,119685.620,599,240569.240,244700.274,243355.531
10,mtMAM+I,118267.756,600,237735.512,241904.298,240526.455
11,mtMAM+G4,104790.256,600,210780.512,214949.298,213571.455
12,mtMAM+I+G4,104572.043,601,210346.086,214553.086,213141.681
13,mtMAM+F,113018.409,618,227272.818,232208.844,230147.490
14,mtMAM+F+I,111306.003,619,223850.006,228834.162,226729.329
15,mtMAM+F+G4,100701.213,619,202640.425,207624.581,205519.748
16,mtMAM+F+I+G4,100577.009,620,202394.018,207426.959,205277.992
17,JTT,103829.052,599,208856.104,212987.139,211642.396
18,JTT+I,101732.219,600,204664.437,208833.224,207455.381
19,JTT+G4,95833.822,600,192867.644,197036.430,195658.587
20,JTT+I+G4,95640.747,601,192483.493,196690.493,195279.088
21,JTT+F,104152.346,618,209540.692,214476.718,212415.363
22,JTT+F+I,102075.328,619,205388.656,210372.812,208267.979
23,JTT+F+G4,95933.941,619,193105.882,198090.038,195985.205
24,JTT+F+I+G4,95739.716,620,192719.431,197752.372,195603.406
25,WAG,101371.397,599,203940.794,208071.828,206727.085
26,WAG+I,99429.804,600,200059.609,204228.395,202850.552
27,WAG+G4,94525.685,600,190251.370,194420.156,193042.313
28,WAG+I+G4,94325.392,601,189852.783,194059.783,192648.378
29,WAG+F,101593.372,618,204422.743,209358.769,207297.415
30,WAG+F+I,99688.407,619,200614.815,205598.971,203494.138
31,WAG+F+G4,94599.004,619,190436.008,195420.164,193315.331
32,WAG+F+I+G4,94404.275,620,190048.551,195081.492,192932.525
33,cpREV,102428.610,599,206055.220,210186.255,208841.512
34,cpREV+I,100653.963,600,202507.927,206676.713,205298.870
35,cpREV+G4,95737.478,600,192674.956,196843.742,195465.899
36,cpREV+I+G4,95513.709,601,192229.418,196436.418,195025.012
37,cpREV+F,102143.571,618,205523.142,210459.168,208397.813
38,cpREV+F+I,100213.628,619,201665.256,206649.412,204544.579
39,cpREV+F+G4,95342.544,619,191923.087,196907.243,194802.410
40,cpREV+F+I+G4,95091.435,620,191422.869,196455.810,194306.844
41,mtREV,111802.067,599,224802.133,228933.168,227588.425
42,mtREV+I,110275.698,600,221751.396,225920.182,224542.339
43,mtREV+G4,101605.453,600,204410.906,208579.692,207201.849
