No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,103906.868,599,209011.736,213740.683,211780.755
2,Dayhoff+I,101791.057,600,204782.113,209558.272,207555.755
3,Dayhoff+G4,96233.408,600,193666.816,198442.975,196440.458
4,Dayhoff+I+G4,95984.295,601,193170.590,197994.617,195948.855
5,Dayhoff+F,104457.804,618,210151.609,215904.120,213008.460
6,Dayhoff+F+I,102406.209,619,206050.418,211865.267,208911.892
7,Dayhoff+F+G4,96542.698,619,194323.396,200138.245,197184.870
8,Dayhoff+F+I+G4,96311.537,620,193863.074,199741.242,196729.171
9,mtMAM,119927.753,599,241053.507,245782.454,243822.526
10,mtMAM+I,118523.024,600,238246.047,243022.206,241019.689
11,mtMAM+G4,104926.636,600,211053.271,215829.430,213826.913
12,mtMAM+I+G4,104761.395,601,210724.791,215548.818,213503.055
13,mtMAM+F,113318.880,618,227873.760,233626.271,230730.611
14,mtMAM+F+I,111656.114,619,224550.227,230365.076,227411.701
15,mtMAM+F+G4,100952.366,619,203142.731,208957.580,206004.205
16,mtMAM+F+I+G4,100839.153,620,202918.305,208796.473,205784.402
17,JTT,104051.476,599,209300.952,214029.899,212069.971
18,JTT+I,102006.398,600,205212.796,209988.955,207986.438
19,JTT+G4,96027.048,600,193254.095,198030.254,196027.737
20,JTT+I+G4,95831.747,601,192865.494,197689.520,195643.758
21,JTT+F,104381.077,618,209998.153,215750.664,212855.004
22,JTT+F+I,102364.928,619,205967.856,211782.704,208829.330
23,JTT+F+G4,96128.745,619,193495.490,199310.339,196356.964
24,JTT+F+I+G4,95948.151,620,193136.301,199014.469,196002.398
25,WAG,101624.627,599,204447.255,209176.202,207216.274
26,WAG+I,99748.990,600,200697.980,205474.139,203471.622
27,WAG+G4,94752.689,600,190705.378,195481.537,193479.020
28,WAG+I+G4,94557.154,601,190316.308,195140.335,193094.573
29,WAG+F,101852.617,618,204941.234,210693.745,207798.085
30,WAG+F+I,100015.375,619,201268.750,207083.599,204130.224
31,WAG+F+G4,94829.994,619,190897.988,196712.837,193759.462
32,WAG+F+I+G4,94631.977,620,190503.954,196382.122,193370.050
33,cpREV,102688.397,599,206574.794,211303.742,209343.813
34,cpREV+I,100977.976,600,203155.953,207932.112,205929.594
35,cpREV+G4,95932.567,600,193065.134,197841.293,195838.776
