No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,103721.984,599,208641.968,213106.565,211418.114
2,Dayhoff+I,101539.597,600,204279.195,208786.695,207059.975
3,Dayhoff+G4,96080.245,600,193360.489,197867.989,196141.269
4,Dayhoff+I+G4,95827.124,601,192856.248,197407.217,195641.663
5,Dayhoff+F,104284.370,618,209804.740,215192.655,212668.943
6,Dayhoff+F+I,102164.053,619,205566.106,211009.794,208434.944
7,Dayhoff+F+G4,96403.720,619,194045.441,199489.129,196914.279
8,Dayhoff+F+I+G4,96169.212,620,193578.424,199078.710,196451.897
9,mtMAM,119768.486,599,240734.973,245199.569,243511.118
10,mtMAM+I,118359.378,600,237918.756,242426.256,240699.536
11,mtMAM+G4,104906.513,600,211013.026,215520.526,213793.806
12,mtMAM+I+G4,104681.228,601,210564.455,215115.424,213349.870
13,mtMAM+F,113146.582,618,227529.163,232917.079,230393.367
14,mtMAM+F+I,111443.525,619,224125.050,229568.738,226993.888
15,mtMAM+F+G4,100866.807,619,202971.613,208415.301,205840.451
16,mtMAM+F+I+G4,100728.876,620,202697.753,208198.039,205571.225
17,JTT,103883.076,599,208964.152,213428.749,211740.298
18,JTT+I,101792.189,600,204784.378,209291.878,207565.158
19,JTT+G4,95895.424,600,192990.848,197498.348,195771.628
20,JTT+I+G4,95691.479,601,192584.958,197135.926,195370.373
21,JTT+F,104225.920,618,209687.840,215075.756,212552.044
22,JTT+F+I,102154.506,619,205547.012,210990.700,208415.850
23,JTT+F+G4,95993.158,619,193224.316,198668.004,196093.154
24,JTT+F+I+G4,95807.070,620,192854.140,198354.426,195727.613
25,WAG,101449.839,599,204097.678,208562.274,206873.824
26,WAG+I,99512.362,600,200224.725,204732.225,203005.505
27,WAG+G4,94612.759,600,190425.518,194933.018,193206.298
28,WAG+I+G4,94412.291,601,190026.581,194577.550,192811.996
29,WAG+F,101689.679,618,204615.357,210003.273,207479.561
30,WAG+F+I,99788.959,619,200815.918,206259.606,203684.756
