No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,103887.769,599,208973.538,212944.808,211765.222
2,Dayhoff+I,101776.970,600,204753.939,208760.606,207550.284
3,Dayhoff+G4,96261.199,600,193722.398,197729.065,196518.743
4,Dayhoff+I+G4,96019.546,601,193241.092,197283.572,196042.097
5,Dayhoff+F,104466.637,618,210169.273,214892.014,213049.509
6,Dayhoff+F+I,102420.346,619,206078.691,210846.145,208963.587
7,Dayhoff+F+G4,96597.208,619,194432.416,199199.869,197317.312
8,Dayhoff+F+I+G4,96362.236,620,193964.472,198777.222,196854.029
9,mtMAM,119991.442,599,241180.885,245152.155,243972.569
10,mtMAM+I,118595.661,600,238391.322,242397.989,241187.667
11,mtMAM+G4,105034.160,600,211268.321,215274.987,214064.666
12,mtMAM+I+G4,104886.502,601,210975.004,215017.485,213776.010
13,mtMAM+F,113391.554,618,228019.109,232741.850,230899.344
14,mtMAM+F+I,111729.815,619,224697.630,229465.083,227582.526
15,mtMAM+F+G4,101089.450,619,203416.899,208184.353,206301.795
16,mtMAM+F+I+G4,100945.836,620,203131.672,207944.422,206021.228
17,JTT,104064.785,599,209327.570,213298.841,212119.254
18,JTT+I,102022.183,600,205244.366,209251.033,208040.711
19,JTT+G4,96098.123,600,193396.246,197402.913,196192.591
20,JTT+I+G4,95896.736,601,192995.472,197037.953,195796.478
21,JTT+F,104411.316,618,210058.632,214781.373,212938.867
22,JTT+F+I,102397.836,619,206033.673,210801.126,208918.569
23,JTT+F+G4,96190.075,619,193618.151,198385.604,196503.047
24,JTT+F+I+G4,96008.987,620,193257.974,198070.724,196147.530
25,WAG,101581.132,599,204360.264,208331.535,207151.949
26,WAG+I,99710.770,600,200621.540,204628.207,203417.886
27,WAG+G4,94778.100,600,190756.201,194762.867,193552.546
28,WAG+I+G4,94581.297,601,190364.594,194407.075,193165.600
29,WAG+F,101824.575,618,204885.149,209607.890,207765.384
30,WAG+F+I,99992.331,619,201222.662,205990.115,204107.558
31,WAG+F+G4,94864.453,619,190966.906,195734.359,193851.802
32,WAG+F+I+G4,94666.196,620,190572.392,195385.142,193461.949
33,cpREV,102614.790,599,206427.580,210398.851,209219.265
34,cpREV+I,100905.251,600,203010.502,207017.169,205806.847
35,cpREV+G4,95935.470,600,193070.939,197077.606,195867.284
36,cpREV+I+G4,95729.017,601,192660.035,196702.515,195461.040
37,cpREV+F,102384.174,618,206004.348,210727.089,208884.583
38,cpREV+F+I,100534.096,619,202306.192,207073.645,205191.088
39,cpREV+F+G4,95605.130,619,192448.259,197215.713,195333.156
40,cpREV+F+I+G4,95367.958,620,191975.916,196788.666,194865.472
41,mtREV,112054.695,599,225307.391,229278.662,228099.075
42,mtREV+I,110557.232,600,222314.465,226321.131,225110.810
43,mtREV+G4,101889.658,600,204979.316,208985.982,207775.661
44,mtREV+I+G4,101738.934,601,204679.867,208722.348,207480.873
45,mtREV+F,106433.310,618,214102.621,218825.361,216982.856
46,mtREV+F+I,104687.625,619,210613.251,215380.704,213498.147
47,mtREV+F+G4,97698.153,619,196634.306,201401.759,199519.202
48,mtREV+F+I+G4,97540.236,620,196320.472,201133.222,199210.029
49,rtREV,103263.749,599,207725.497,211696.768,210517.182
50,rtREV+I,101535.264,600,204270.528,208277.194,207066.873
51,rtREV+G4,95507.854,600,192215.708,196222.375,195012.053
52,rtREV+I+G4,95364.815,601,191931.630,195974.111,194732.636
53,rtREV+F,102759.361,618,206754.723,211477.463,209634.958
54,rtREV+F+I,101010.029,619,203258.057,208025.511,206142.953
55,rtREV+F+G4,94726.034,619,190690.068,195457.521,193574.964
56,rtREV+F+I+G4,94564.246,620,190368.491,195181.241,193258.048
57,mtART,116162.708,599,233523.416,237494.686,236315.100
58,mtART+I,114767.421,600,230734.842,234741.509,233531.188
59,mtART+G4,102467.803,600,206135.607,210142.274,208931.952
60,mtART+I+G4,102363.897,601,205929.793,209972.274,208730.799
61,mtART+F,109890.773,618,221017.545,225740.286,223897.780
62,mtART+F+I,108232.447,619,217702.895,222470.348,220587.791
63,mtART+F+G4,98582.850,619,198403.701,203171.154,201288.597
64,mtART+F+I+G4,98443.725,620,198127.450,202940.200,201017.007
65,mtZOA,111970.213,599,225138.426,229109.696,227930.110
66,mtZOA+I,110506.200,600,222212.399,226219.066,225008.744
67,mtZOA+G4,99724.768,600,200649.535,204656.202,203445.881
68,mtZOA+I+G4,99624.309,601,200450.619,204493.099,203251.624
69,mtZOA+F,107227.438,618,215690.876,220413.617,218571.112
70,mtZOA+F+I,105478.972,619,212195.944,216963.397,215080.840
71,mtZOA+F+G4,97178.216,619,195594.432,200361.886,198479.328
72,mtZOA+F+I+G4,97018.817,620,195277.634,200090.384,198167.191
73,VT,102537.525,599,206273.050,210244.320,209064.734
74,VT+I,100638.761,600,202477.522,206484.189,205273.867
75,VT+G4,95436.135,600,192072.270,196078.937,194868.615
76,VT+I+G4,95242.023,601,191686.045,195728.526,194487.051
77,VT+F,102779.300,618,206794.600,211517.341,209674.836
78,VT+F+I,100885.013,619,203008.025,207775.478,205892.921
79,VT+F+G4,95526.575,619,192291.150,197058.603,195176.046
80,VT+F+I+G4,95323.753,620,191887.506,196700.256,194777.063
81,LG,102362.997,599,205923.993,209895.264,208715.678
82,LG+I,100552.515,600,202305.030,206311.697,205101.375
83,LG+G4,94459.562,600,190119.124,194125.790,192915.469
84,LG+I+G4,94297.011,601,189796.022,193838.503,192597.028
85,LG+F,102589.323,618,206414.645,211137.386,209294.881
86,LG+F+I,100768.106,619,202774.211,207541.664,205659.107
87,LG+F+G4,94415.903,619,190069.807,194837.260,192954.703
88,LG+F+I+G4,94243.407,620,189726.813,194539.563,192616.370
89,DCMut,103883.572,599,208965.143,212936.414,211756.828
90,DCMut+I,101772.792,600,204745.584,208752.251,207541.929
91,DCMut+G4,96265.025,600,193730.049,197736.716,196526.394
92,DCMut+I+G4,96022.747,601,193247.494,197289.975,196048.500
93,DCMut+F,104459.267,618,210154.533,214877.274,213034.768
94,DCMut+F+I,102412.720,619,206063.440,210830.893,208948.336
95,DCMut+F+G4,96599.156,619,194436.312,199203.766,197321.208
96,DCMut+F+I+G4,96363.099,620,193966.197,198778.947,196855.754
97,PMB,103430.510,599,208059.020,212030.290,210850.704
98,PMB+I,101661.746,600,204523.492,208530.159,207319.837
99,PMB+G4,96408.849,600,194017.698,198024.365,196814.043
100,PMB+I+G4,96225.654,601,193653.307,197695.788,196454.313
101,PMB+F,103169.773,618,207575.546,212298.287,210455.782
102,PMB+F+I,101364.447,619,203966.894,208734.348,206851.790
103,PMB+F+G4,96039.951,619,193317.902,198085.356,196202.798
104,PMB+F+I+G4,95851.557,620,192943.115,197755.865,195832.671
105,HIVb,109194.405,599,219586.811,223558.082,222378.495
106,HIVb+I,106862.628,600,214925.257,218931.924,217721.602
107,HIVb+G4,99727.046,600,200654.092,204660.759,203450.437
