No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,103788.696,599,208775.392,213079.584,211556.242
2,Dayhoff+I,101593.284,600,204386.567,208731.145,207172.059
3,Dayhoff+G4,96170.682,600,193541.365,197885.943,196326.857
4,Dayhoff+I+G4,95911.948,601,193025.896,197411.374,195816.030
5,Dayhoff+F,104325.882,618,209887.763,215057.250,212756.820
6,Dayhoff+F+I,102192.272,619,205622.544,210844.040,208496.243
7,Dayhoff+F+G4,96483.379,619,194204.758,199426.254,197078.457
8,Dayhoff+F+I+G4,96224.564,620,193689.127,198963.374,196567.469
9,mtMAM,119875.553,599,240949.106,245253.298,243729.956
10,mtMAM+I,118447.742,600,238095.484,242440.062,240880.976
11,mtMAM+G4,104948.934,600,211097.868,215442.447,213883.360
12,mtMAM+I+G4,104796.790,601,210795.580,215181.059,213585.715
13,mtMAM+F,113198.226,618,227632.453,232801.939,230501.510
14,mtMAM+F+I,111475.996,619,224189.993,229411.489,227063.692
15,mtMAM+F+G4,100933.024,619,203104.048,208325.545,205977.747
16,mtMAM+F+I+G4,100784.107,620,202808.213,208082.460,205686.555
17,JTT,103943.803,599,209085.605,213389.797,211866.455
18,JTT+I,101842.087,600,204884.174,209228.752,207669.666
19,JTT+G4,95990.393,600,193180.785,197525.364,195966.277
20,JTT+I+G4,95785.045,601,192772.090,197157.569,195562.225
21,JTT+F,104256.176,618,209748.352,214917.839,212617.409
22,JTT+F+I,102174.594,619,205587.187,210808.684,208460.887
23,JTT+F+G4,96071.848,619,193381.696,198603.193,196255.396
24,JTT+F+I+G4,95869.806,620,192979.611,198253.858,195857.953
25,WAG,101473.141,599,204144.281,208448.473,206925.131
26,WAG+I,99526.522,600,200253.045,204597.623,203038.537
27,WAG+G4,94667.050,600,190534.101,194878.679,193319.593
28,WAG+I+G4,94451.856,601,190105.711,194491.190,192895.846
29,WAG+F,101683.045,618,204602.090,209771.577,207471.147
30,WAG+F+I,99773.179,619,200784.358,206005.855,203658.058
31,WAG+F+G4,94725.132,619,190688.265,195909.761,193561.964
32,WAG+F+I+G4,94520.489,620,190280.978,195555.224,193159.319
33,cpREV,102517.155,599,206232.310,210536.501,209013.159
34,cpREV+I,100738.513,600,202677.027,207021.605,205462.519
35,cpREV+G4,95846.687,600,192893.373,197237.952,195678.865
36,cpREV+I+G4,95621.796,601,192445.593,196831.072,195235.727
37,cpREV+F,102242.720,618,205721.439,210890.926,208590.496
38,cpREV+F+I,100309.916,619,201857.832,207079.328,204731.531
39,cpREV+F+G4,95472.687,619,192183.374,197404.870,195057.073
40,cpREV+F+I+G4,95213.587,620,191667.175,196941.421,194545.516
41,mtREV,111927.573,599,225053.145,229357.337,227833.995
42,mtREV+I,110393.917,600,221987.833,226332.411,224773.325
43,mtREV+G4,101774.135,600,204748.270,209092.848,207533.762
44,mtREV+I+G4,101623.358,601,204448.717,208834.195,207238.851
45,mtREV+F,106267.898,618,213771.797,218941.283,216640.854
46,mtREV+F+I,104457.217,619,210152.435,215373.931,213026.134
47,mtREV+F+G4,97547.315,619,196332.629,201554.126,199206.329
48,mtREV+F+I+G4,97372.940,620,195985.880,201260.127,198864.222
49,rtREV,103143.393,599,207484.786,211788.978,210265.636
50,rtREV+I,101351.897,600,203903.795,208248.373,206689.287
51,rtREV+G4,95392.074,600,191984.148,196328.726,194769.640
52,rtREV+I+G4,95269.855,601,191741.710,196127.189,194531.845
53,rtREV+F,102614.455,618,206464.910,211634.397,209333.967
54,rtREV+F+I,100799.126,619,202836.252,208057.749,205709.951
55,rtREV+F+G4,94588.627,619,190415.254,195636.750,193288.953
56,rtREV+F+I+G4,94418.142,620,190076.285,195350.531,192954.627
57,mtART,116018.052,599,233234.104,237538.295,236014.953
58,mtART+I,114585.554,600,230371.107,234715.686,233156.600
59,mtART+G4,102346.098,600,205892.195,210236.773,208677.687
60,mtART+I+G4,102244.027,601,205690.054,210075.532,208480.188
61,mtART+F,109753.257,618,220742.514,225912.000,223611.571
62,mtART+F+I,108030.556,619,217299.111,222520.608,220172.811
