No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,103916.312,599,209030.624,213638.317,211802.821
2,Dayhoff+I,101717.881,600,204635.762,209288.665,207412.586
3,Dayhoff+G4,96238.793,600,193677.585,198330.488,196454.410
4,Dayhoff+I+G4,95980.554,601,193163.109,197861.836,195944.561
5,Dayhoff+F,104445.738,618,210127.476,215712.031,212987.606
6,Dayhoff+F+I,102309.999,619,205857.998,211501.822,208722.756
7,Dayhoff+F+G4,96528.602,619,194295.205,199939.028,197159.963
8,Dayhoff+F+I+G4,96279.517,620,193799.035,199503.035,196668.421
9,mtMAM,120145.119,599,241488.237,246095.930,244260.434
10,mtMAM+I,118714.406,600,238628.811,243281.715,241405.636
11,mtMAM+G4,105117.929,600,211435.858,216088.761,214212.683
12,mtMAM+I+G4,104886.035,601,210974.070,215672.798,213755.523
13,mtMAM+F,113385.405,618,228006.811,233591.365,230866.940
14,mtMAM+F+I,111660.348,619,224558.696,230202.519,227423.453
15,mtMAM+F+G4,100994.266,619,203226.533,208870.357,206091.291
16,mtMAM+F+I+G4,100862.587,620,202965.175,208669.175,205834.560
17,JTT,104111.945,599,209421.890,214029.582,212194.086
18,JTT+I,102006.977,600,205213.954,209866.858,207990.779
19,JTT+G4,96085.109,600,193370.218,198023.121,196147.043
20,JTT+I+G4,95872.029,601,192946.058,197644.785,195727.511
21,JTT+F,104413.401,618,210062.801,215647.356,212922.931
22,JTT+F+I,102329.617,619,205897.234,211541.057,208761.991
23,JTT+F+G4,96158.520,619,193555.039,199198.863,196419.797
24,JTT+F+I+G4,95959.363,620,193158.725,198862.725,196028.111
25,WAG,101642.963,599,204483.927,209091.619,207256.124
26,WAG+I,99691.766,600,200583.532,205236.436,203360.357
27,WAG+G4,94762.119,600,190724.238,195377.141,193501.063
28,WAG+I+G4,94524.094,601,190250.187,194948.914,193031.640
29,WAG+F,101853.795,618,204943.590,210528.145,207803.719
30,WAG+F+I,99940.136,619,201118.272,206762.095,203983.029
31,WAG+F+G4,94829.598,619,190897.196,196541.020,193761.954
