No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,103743.296,599,208684.592,212389.746,211486.165
2,Dayhoff+I,101557.340,600,204314.681,208051.468,207120.931
3,Dayhoff+G4,96096.577,600,193393.153,197129.941,196199.403
4,Dayhoff+I+G4,95867.930,601,192937.859,196706.630,195748.786
5,Dayhoff+F,104316.272,618,209868.543,214240.452,212758.981
6,Dayhoff+F+I,102193.572,619,205625.144,210036.408,208520.259
7,Dayhoff+F+G4,96435.961,619,194109.922,198521.186,197005.037
8,Dayhoff+F+I+G4,96221.385,620,193682.770,198133.868,196582.561
9,mtMAM,119921.294,599,241040.588,244745.743,243842.161
10,mtMAM+I,118503.229,600,238206.458,241943.246,241012.708
11,mtMAM+G4,104930.023,600,211060.046,214796.834,213866.297
12,mtMAM+I+G4,104777.599,601,210757.199,214525.970,213568.126
13,mtMAM+F,113239.579,618,227715.159,232087.067,230605.596
14,mtMAM+F+I,111528.527,619,224295.054,228706.318,227190.168
15,mtMAM+F+G4,100891.358,619,203020.717,207431.981,205915.832
16,mtMAM+F+I+G4,100769.737,620,202779.473,207230.572,205679.265
17,JTT,103957.673,599,209113.346,212818.501,211914.919
18,JTT+I,101861.767,600,204923.534,208660.322,207729.784
19,JTT+G4,95954.855,600,193109.711,196846.498,195915.961
20,JTT+I+G4,95756.714,601,192715.427,196484.198,195526.354
21,JTT+F,104283.038,618,209802.076,214173.985,212692.514
22,JTT+F+I,102208.490,619,205654.979,210066.244,208550.094
23,JTT+F+G4,96052.826,619,193343.652,197754.916,196238.766
24,JTT+F+I+G4,95861.528,620,192963.056,197414.154,195862.848
25,WAG,101507.616,599,204213.233,207918.387,207014.806
26,WAG+I,99566.925,600,200333.851,204070.638,203140.101
27,WAG+G4,94638.788,600,190477.577,194214.364,193283.827
28,WAG+I+G4,94437.839,601,190077.679,193846.450,192888.606
29,WAG+F,101741.714,618,204719.427,209091.336,207609.865
30,WAG+F+I,99838.710,619,200915.420,205326.684,203810.535
31,WAG+F+G4,94725.213,619,190688.426,195099.690,193583.541
32,WAG+F+I+G4,94534.029,620,190308.057,194759.155,193207.849
33,cpREV,102584.253,599,206366.507,210071.661,209168.080
34,cpREV+I,100810.958,600,202821.915,206558.703,205628.165
35,cpREV+G4,95852.656,600,192905.311,196642.099,195711.561
36,cpREV+I+G4,95637.626,601,192477.251,196246.022,195288.179
37,cpREV+F,102310.024,618,205856.047,210227.956,208746.485
38,cpREV+F+I,100381.642,619,202001.284,206412.548,204896.399
39,cpREV+F+G4,95473.376,619,192184.751,196596.016,195079.866
40,cpREV+F+I+G4,95235.869,620,191711.738,196162.836,194611.529
41,mtREV,112001.456,599,225200.913,228906.067,228002.486
42,mtREV+I,110477.241,600,222154.483,225891.271,224960.733
43,mtREV+G4,101796.940,600,204793.880,208530.668,207600.130
44,mtREV+I+G4,101666.021,601,204534.041,208302.812,207344.969
45,mtREV+F,106285.982,618,213807.963,218179.872,216698.401
46,mtREV+F+I,104486.037,619,210210.074,214621.339,213105.189
47,mtREV+F+G4,97539.343,619,196316.686,200727.950,199211.801
48,mtREV+F+I+G4,97367.350,620,195974.699,200425.798,198874.491
49,rtREV,103185.747,599,207569.494,211274.648,210371.067
50,rtREV+I,101400.577,600,204001.153,207737.941,206807.403
51,rtREV+G4,95374.265,600,191948.531,195685.318,194754.781
52,rtREV+I+G4,95242.466,601,191686.933,195455.704,194497.860
53,rtREV+F,102666.778,618,206569.556,210941.465,209459.994
54,rtREV+F+I,100859.199,619,202956.397,207367.662,205851.512
55,rtREV+F+G4,94588.190,619,190414.379,194825.644,193309.494
56,rtREV+F+I+G4,94429.472,620,190098.943,194550.042,192998.735
57,mtART,116101.525,599,233401.050,237106.204,236202.623
58,mtART+I,114677.915,600,230555.830,234292.617,233362.080
59,mtART+G4,102344.708,600,205889.416,209626.204,208695.666
60,mtART+I+G4,102237.755,601,205677.510,209446.281,208488.437
61,mtART+F,109765.854,618,220767.708,225139.617,223658.146
62,mtART+F+I,108051.404,619,217340.808,221752.072,220235.923
63,mtART+F+G4,98395.149,619,198028.297,202439.562,200923.412
64,mtART+F+I+G4,98258.884,620,197757.768,202208.866,200657.560
65,mtZOA,111878.274,599,224954.548,228659.703,227756.121
66,mtZOA+I,110387.086,600,221974.172,225710.960,224780.422
67,mtZOA+G4,99608.319,600,200416.637,204153.425,203222.887
68,mtZOA+I+G4,99499.742,601,200201.483,203970.254,203012.411
69,mtZOA+F,107086.575,618,215409.150,219781.059,218299.588
70,mtZOA+F+I,105283.511,619,211805.023,216216.287,214700.137
71,mtZOA+F+G4,97016.475,619,195270.951,199682.215,198166.065
72,mtZOA+F+I+G4,96844.684,620,194929.368,199380.466,197829.160
73,VT,102472.487,599,206142.973,209848.128,208944.546
74,VT+I,100516.597,600,202233.194,205969.982,205039.444
75,VT+G4,95299.440,600,191798.879,195535.667,194605.129
76,VT+I+G4,95127.291,601,191456.583,195225.353,194267.510
77,VT+F,102696.783,618,206629.566,211001.475,209520.004
