No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,103818.558,599,208835.117,213272.154,211612.049
2,Dayhoff+I,101625.320,600,204450.641,208930.144,207232.209
3,Dayhoff+G4,96148.237,600,193496.474,197975.977,196278.042
4,Dayhoff+I+G4,95895.934,601,192993.868,197516.393,195780.072
5,Dayhoff+F,104338.747,618,209913.495,215263.733,212778.510
6,Dayhoff+F+I,102209.558,619,205657.116,211062.468,208526.767
7,Dayhoff+F+G4,96442.367,619,194122.733,199528.086,196992.384
8,Dayhoff+F+I+G4,96206.255,620,193652.510,199113.786,196526.797
9,mtMAM,119829.853,599,240857.706,245294.743,243634.638
10,mtMAM+I,118407.566,600,238015.131,242494.635,240796.699
11,mtMAM+G4,104851.682,600,210903.364,215382.867,213684.932
12,mtMAM+I+G4,104700.176,601,210602.353,215124.878,213388.557
13,mtMAM+F,113205.844,618,227647.688,232997.926,230512.703
14,mtMAM+F+I,111492.268,619,224222.537,229627.889,227092.188
15,mtMAM+F+G4,100894.176,619,203026.352,208431.705,205896.003
16,mtMAM+F+I+G4,100740.882,620,202721.763,208183.040,205596.050
17,JTT,103966.379,599,209130.758,213567.795,211907.690
18,JTT+I,101867.791,600,204935.582,209415.086,207717.150
19,JTT+G4,95970.831,600,193141.661,197621.164,195923.229
20,JTT+I+G4,95762.702,601,192727.404,197249.929,195513.607
21,JTT+F,104277.958,618,209791.915,215142.153,212656.930
22,JTT+F+I,102199.303,619,205636.606,211041.958,208506.257
23,JTT+F+G4,96057.736,619,193353.473,198758.825,196223.124
24,JTT+F+I+G4,95855.662,620,192951.325,198412.601,195825.612
25,WAG,101514.466,599,204226.931,208663.969,207003.863
26,WAG+I,99571.550,600,200343.099,204822.602,203124.667
27,WAG+G4,94648.043,600,190496.085,194975.588,193277.653
28,WAG+I+G4,94442.949,601,190087.898,194610.423,192874.102
29,WAG+F,101710.122,618,204656.243,210006.481,207521.258
30,WAG+F+I,99804.434,619,200846.868,206252.220,203716.519
31,WAG+F+G4,94701.772,619,190641.544,196046.896,193511.195
32,WAG+F+I+G4,94505.194,620,190250.388,195711.665,193124.675
33,cpREV,102565.547,599,206329.094,210766.131,209106.026
34,cpREV+I,100786.910,600,202773.820,207253.323,205555.388
35,cpREV+G4,95877.117,600,192954.234,197433.737,195735.802
36,cpREV+I+G4,95647.300,601,192496.600,197019.125,195282.803
37,cpREV+F,102290.620,618,205817.239,211167.477,208682.254
38,cpREV+F+I,100357.254,619,201952.509,207357.861,204822.159
39,cpREV+F+G4,95460.787,619,192159.574,197564.926,195029.225
