No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,103690.202,599,208578.403,212190.463,211383.736
2,Dayhoff+I,101505.779,600,204211.559,207853.983,207021.575
3,Dayhoff+G4,96009.977,600,193219.953,196862.377,196029.970
4,Dayhoff+I+G4,95741.811,601,192685.622,196358.738,195500.322
5,Dayhoff+F,104239.801,618,209715.603,213966.070,212609.920
6,Dayhoff+F+I,102116.940,619,205471.881,209759.925,208370.881
7,Dayhoff+F+G4,96326.607,619,193891.213,198179.258,196790.214
8,Dayhoff+F+I+G4,96069.656,620,193379.312,197705.379,196282.995
9,mtMAM,119829.844,599,240857.688,244469.748,243663.021
10,mtMAM+I,118416.099,600,238032.198,241674.622,240842.214
11,mtMAM+G4,104835.266,600,210870.533,214512.957,213680.549
12,mtMAM+I+G4,104623.530,601,210449.060,214122.176,213263.760
13,mtMAM+F,113129.639,618,227495.278,231745.745,230389.596
14,mtMAM+F+I,111420.083,619,224078.167,228366.211,226977.167
15,mtMAM+F+G4,100711.306,619,202660.612,206948.657,205559.613
16,mtMAM+F+I+G4,100609.893,620,202459.785,206785.853,205363.469
17,JTT,103885.260,599,208968.520,212580.580,211773.853
18,JTT+I,101791.974,600,204783.948,208426.373,207593.965
19,JTT+G4,95856.364,600,192912.727,196555.152,195722.744
20,JTT+I+G4,95653.383,601,192508.766,196181.883,195323.466
21,JTT+F,104181.533,618,209599.066,213849.532,212493.383
22,JTT+F+I,102108.746,619,205455.491,209743.536,208354.492
23,JTT+F+G4,95926.684,619,193091.367,197379.412,195990.368
24,JTT+F+I+G4,95724.284,620,192688.568,197014.636,195592.252
25,WAG,101413.495,599,204024.991,207637.051,206830.324
26,WAG+I,99474.740,600,200149.480,203791.905,202959.497
27,WAG+G4,94525.360,600,190250.721,193893.145,193060.737
28,WAG+I+G4,94327.202,601,189856.403,193529.520,192671.103
29,WAG+F,101625.997,618,204487.994,208738.461,207382.311
30,WAG+F+I,99723.745,619,200685.491,204973.535,203584.491
31,WAG+F+G4,94581.415,619,190400.830,194688.875,193299.830
32,WAG+F+I+G4,94382.855,620,190005.710,194331.778,192909.394
33,cpREV,102442.001,599,206082.001,209694.062,208887.335
34,cpREV+I,100668.611,600,202537.221,206179.645,205347.238
35,cpREV+G4,95727.767,600,192655.533,196297.957,195465.550
36,cpREV+I+G4,95497.223,601,192196.445,195869.562,195011.145
37,cpREV+F,102163.423,618,205562.847,209813.313,208457.164
38,cpREV+F+I,100236.471,619,201710.942,205998.987,204609.942
39,cpREV+F+G4,95327.878,619,191893.756,196181.801,194792.756
40,cpREV+F+I+G4,95074.875,620,191389.751,195715.818,194293.435
41,mtREV,111883.977,599,224965.953,228578.013,227771.286
42,mtREV+I,110361.740,600,221923.480,225565.904,224733.497
43,mtREV+G4,101639.676,600,204479.352,208121.777,207289.369
44,mtREV+I+G4,101505.908,601,204213.817,207886.933,207028.517
45,mtREV+F,106185.643,618,213607.285,217857.752,216501.602
46,mtREV+F+I,104384.876,619,210007.753,214295.797,212906.753
47,mtREV+F+G4,97354.503,619,195947.007,200235.052,198846.007
48,mtREV+F+I+G4,97214.686,620,195669.373,199995.440,198573.056
49,rtREV,103081.519,599,207361.037,210973.097,210166.370
50,rtREV+I,101297.512,600,203795.025,207437.449,206605.041
51,rtREV+G4,95233.379,600,191666.758,195309.183,194476.775
52,rtREV+I+G4,95119.682,601,191441.363,195114.480,194256.063
53,rtREV+F,102536.820,618,206309.640,210560.106,209203.957
54,rtREV+F+I,100729.282,619,202696.564,206984.609,205595.564
55,rtREV+F+G4,94412.702,619,190063.404,194351.449,192962.405
56,rtREV+F+I+G4,94262.399,620,189764.799,194090.866,192668.483
57,mtART,115967.286,599,233132.573,236744.633,235937.906
58,mtART+I,114546.387,600,230292.773,233935.197,233102.790
59,mtART+G4,102147.168,600,205494.337,209136.761,208304.353
60,mtART+I+G4,102049.476,601,205300.952,208974.069,208115.652
61,mtART+F,109644.293,618,220524.586,224775.052,223418.903
62,mtART+F+I,107929.220,619,217096.441,221384.485,219995.441
63,mtART+F+G4,98229.490,619,197696.980,201985.025,200595.980
64,mtART+F+I+G4,98075.963,620,197391.926,201717.993,200295.610
65,mtZOA,111735.223,599,224668.446,228280.506,227473.779
66,mtZOA+I,110245.132,600,221690.264,225332.688,224500.281
67,mtZOA+G4,99403.643,600,200007.287,203649.711,202817.303
68,mtZOA+I+G4,99300.350,601,199802.701,203475.818,202617.401
69,mtZOA+F,106959.574,618,215155.149,219405.615,218049.466
70,mtZOA+F+I,105154.973,619,211547.947,215835.992,214446.947
71,mtZOA+F+G4,96836.338,619,194910.677,199198.722,197809.677
72,mtZOA+F+I+G4,96640.321,620,194520.642,198846.710,197424.326
73,VT,102380.045,599,205958.090,209570.151,208763.423
74,VT+I,100426.340,600,202052.681,205695.105,204862.697
75,VT+G4,95187.529,600,191575.058,195217.482,194385.074
76,VT+I+G4,95012.536,601,191227.073,194900.189,194041.772
77,VT+F,102575.953,618,206387.905,210638.372,209282.222
78,VT+F+I,100623.161,619,202484.323,206772.367,205383.323
79,VT+F+G4,95243.518,619,191725.037,196013.082,194624.037
80,VT+F+I+G4,95041.512,620,191323.024,195649.091,194226.708
81,LG,102187.722,599,205573.443,209185.503,208378.776
82,LG+I,100329.508,600,201859.016,205501.441,204669.033
83,LG+G4,94197.944,600,189595.887,193238.311,192405.904
84,LG+I+G4,94037.724,601,189277.447,192950.564,192092.147
85,LG+F,102370.890,618,205977.779,210228.246,208872.096
86,LG+F+I,100498.148,619,202234.296,206522.340,205133.296
87,LG+F+G4,94129.974,619,189497.947,193785.992,192396.948
88,LG+F+I+G4,93952.255,620,189144.510,193470.577,192048.194
89,DCMut,103685.647,599,208569.295,212181.355,211374.628
90,DCMut+I,101501.453,600,204202.905,207845.330,207012.922
91,DCMut+G4,96013.813,600,193227.627,196870.051,196037.643
92,DCMut+I+G4,95745.253,601,192692.506,196365.622,195507.205
93,DCMut+F,104232.033,618,209700.066,213950.532,212594.383
94,DCMut+F+I,102109.172,619,205456.344,209744.389,208355.345
