No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,103743.945,599,208685.889,212990.081,211466.739
2,Dayhoff+I,101552.944,600,204305.888,208650.466,207091.380
3,Dayhoff+G4,96102.771,600,193405.543,197750.121,196191.035
4,Dayhoff+I+G4,95844.163,601,192890.326,197275.805,195680.461
5,Dayhoff+F,104320.371,618,209876.742,215046.228,212745.799
6,Dayhoff+F+I,102190.575,619,205619.149,210840.646,208492.849
7,Dayhoff+F+G4,96434.817,619,194107.635,199329.131,196981.334
8,Dayhoff+F+I+G4,96190.690,620,193621.381,198895.627,196499.722
9,mtMAM,119857.331,599,240912.662,245216.854,243693.511
10,mtMAM+I,118428.834,600,238057.668,242402.246,240843.160
11,mtMAM+G4,104873.900,600,210947.800,215292.378,213733.292
12,mtMAM+I+G4,104710.202,601,210622.404,215007.883,213412.539
13,mtMAM+F,113222.303,618,227680.606,232850.092,230549.662
14,mtMAM+F+I,111499.828,619,224237.656,229459.153,227111.356
15,mtMAM+F+G4,100893.084,619,203024.169,208245.665,205897.868
16,mtMAM+F+I+G4,100744.161,620,202728.323,208002.569,205606.665
17,JTT,103898.205,599,208994.411,213298.603,211775.261
18,JTT+I,101802.088,600,204804.176,209148.754,207589.668
19,JTT+G4,95936.402,600,193072.805,197417.383,195858.297
20,JTT+I+G4,95735.234,601,192672.468,197057.947,195462.603
21,JTT+F,104237.399,618,209710.799,214880.285,212579.855
22,JTT+F+I,102160.321,619,205558.642,210780.139,208432.342
23,JTT+F+G4,96039.541,619,193317.082,198538.579,196190.781
24,JTT+F+I+G4,95844.619,620,192929.237,198203.484,195807.579
25,WAG,101434.051,599,204066.102,208370.294,206846.952
26,WAG+I,99491.303,600,200182.606,204527.185,202968.098
27,WAG+G4,94604.710,600,190409.419,194753.997,193194.911
28,WAG+I+G4,94405.210,601,190012.420,194397.899,192802.555
29,WAG+F,101678.053,618,204592.106,209761.593,207461.163
30,WAG+F+I,99771.626,619,200781.251,206002.748,203654.951
31,WAG+F+G4,94693.288,619,190624.575,195846.072,193498.275
32,WAG+F+I+G4,94497.892,620,190235.783,195510.030,193114.125
33,cpREV,102518.103,599,206234.207,210538.398,209015.056
34,cpREV+I,100743.020,600,202686.039,207030.618,205471.532
35,cpREV+G4,95834.270,600,192868.540,197213.118,195654.032
36,cpREV+I+G4,95605.356,601,192412.712,196798.191,195202.847
37,cpREV+F,102250.620,618,205737.240,210906.726,208606.296
38,cpREV+F+I,100322.784,619,201883.568,207105.065,204757.267
39,cpREV+F+G4,95468.358,619,192174.715,197396.212,195048.415
40,cpREV+F+I+G4,95201.355,620,191642.710,196916.957,194521.052
41,mtREV,111923.300,599,225044.601,229348.792,227825.450
42,mtREV+I,110390.709,600,221981.419,226325.997,224766.911
43,mtREV+G4,101743.771,600,204687.541,209032.120,207473.033
44,mtREV+I+G4,101599.226,601,204400.451,208785.930,207190.586
45,mtREV+F,106267.072,618,213770.145,218939.631,216639.202
46,mtREV+F+I,104456.656,619,210151.312,215372.809,213025.011
47,mtREV+F+G4,97510.906,619,196259.813,201481.309,199133.512
48,mtREV+F+I+G4,97348.792,620,195937.584,201211.830,198815.926
49,rtREV,103136.260,599,207470.519,211774.711,210251.369
50,rtREV+I,101344.314,600,203888.628,208233.207,206674.120
51,rtREV+G4,95337.282,600,191874.565,196219.143,194660.057
52,rtREV+I+G4,95205.868,601,191613.736,195999.214,194403.870
53,rtREV+F,102627.014,618,206490.028,211659.515,209359.085
54,rtREV+F+I,100812.992,619,202863.984,208085.481,205737.684
55,rtREV+F+G4,94564.057,619,190366.114,195587.610,193239.813
56,rtREV+F+I+G4,94392.828,620,190025.656,195299.902,192903.997
57,mtART,116068.311,599,233334.621,237638.813,236115.471
58,mtART+I,114633.485,600,230466.970,234811.548,233252.462
59,mtART+G4,102326.270,600,205852.541,210197.119,208638.033
60,mtART+I+G4,102233.658,601,205669.316,210054.795,208459.451
61,mtART+F,109769.556,618,220775.113,225944.599,223644.170
62,mtART+F+I,108043.162,619,217324.325,222545.821,220198.024
63,mtART+F+G4,98402.199,619,198042.397,203263.894,200916.097
64,mtART+F+I+G4,98248.845,620,197737.691,203011.937,200616.032
65,mtZOA,111835.275,599,224868.549,229172.741,227649.399
66,mtZOA+I,110333.484,600,221866.968,226211.546,224652.460
67,mtZOA+G4,99585.346,600,200370.692,204715.270,203156.184
68,mtZOA+I+G4,99471.006,601,200144.011,204529.490,202934.146
69,mtZOA+F,107091.166,618,215418.333,220587.819,218287.389
70,mtZOA+F+I,105277.820,619,211793.640,217015.137,214667.339
71,mtZOA+F+G4,97014.513,619,195267.025,200488.522,198140.725
72,mtZOA+F+I+G4,96837.152,620,194914.304,200188.551,197792.646
73,VT,102397.193,599,205992.385,210296.577,208773.235
74,VT+I,100440.027,600,202080.054,206424.633,204865.546
75,VT+G4,95274.060,600,191748.121,196092.699,194533.613
76,VT+I+G4,95085.077,601,191372.155,195757.634,194162.289
77,VT+F,102632.574,618,206501.148,211670.635,209370.205
78,VT+F+I,100675.777,619,202589.553,207811.050,205463.252
79,VT+F+G4,95362.668,619,191963.335,197184.832,194837.035
80,VT+F+I+G4,95156.276,620,191552.552,196826.799,194430.894
81,LG,102230.822,599,205659.644,209963.835,208440.493
82,LG+I,100366.978,600,201933.956,206278.535,204719.448
83,LG+G4,94316.023,600,189832.046,194176.624,192617.538
84,LG+I+G4,94150.538,601,189503.075,193888.554,192293.210
85,LG+F,102453.613,618,206143.227,211312.713,209012.284
86,LG+F+I,100575.065,619,202388.129,207609.626,205261.829
87,LG+F+G4,94271.978,619,189781.956,195003.453,192655.656
88,LG+F+I+G4,94089.558,620,189419.116,194693.363,192297.458
89,DCMut,103739.861,599,208677.722,212981.914,211458.572
90,DCMut+I,101549.057,600,204298.114,208642.693,207083.606
91,DCMut+G4,96106.360,600,193412.719,197757.298,196198.212
92,DCMut+I+G4,95847.490,601,192896.980,197282.459,195687.115
93,DCMut+F,104313.232,618,209862.463,215031.950,212731.520
94,DCMut+F+I,102183.353,619,205604.707,210826.203,208478.406
95,DCMut+F+G4,96436.666,619,194111.331,199332.828,196985.031
96,DCMut+F+I+G4,96191.428,620,193622.856,198897.102,196501.197
97,PMB,103309.791,599,207817.582,212121.774,210598.432
98,PMB+I,101483.574,600,204167.148,208511.727,206952.641
99,PMB+G4,96251.733,600,193703.467,198048.045,196488.959
100,PMB+I+G4,96072.215,601,193346.430,197731.909,196136.565
101,PMB+F,103047.108,618,207330.216,212499.703,210199.273
102,PMB+F+I,101179.976,619,203597.952,208819.449,206471.652
103,PMB+F+G4,95881.297,619,193000.594,198222.091,195874.293
104,PMB+F+I+G4,95692.215,620,192624.430,197898.677,195502.772
105,HIVb,108979.202,599,219156.404,223460.595,221937.253
106,HIVb+I,106605.001,600,214410.001,218754.580,217195.493
107,HIVb+G4,99567.634,600,200335.268,204679.847,203120.760
108,HIVb+I+G4,99320.292,601,199842.584,204228.063,202632.718
109,HIVb+F,108959.608,618,219155.215,224324.702,222024.272
110,HIVb+F+I,106559.913,619,214357.827,219579.323,217231.526
111,HIVb+F+G4,99138.884,619,199515.767,204737.264,202389.466
112,HIVb+F+I+G4,98931.036,620,199102.072,204376.318,201980.413
113,HIVw,113153.434,599,227504.868,231809.060,230285.718
114,HIVw+I,110731.263,600,222662.526,227007.104,225448.018
115,HIVw+G4,104137.420,600,209474.841,213819.419,212260.333
116,HIVw+I+G4,103857.513,601,208917.026,213302.505,211707.161
117,HIVw+F,112871.330,618,226978.661,232148.147,229847.718
118,HIVw+F+I,110359.849,619,221957.698,227179.195,224831.398
119,HIVw+F+G4,103265.008,619,207768.016,212989.513,210641.715
120,HIVw+F+I+G4,103058.840,620,207357.681,212631.927,210236.022
121,JTTDCMut,103802.327,599,208802.653,213106.845,211583.503
122,JTTDCMut+I,101720.737,600,204641.473,208986.052,207426.965
123,JTTDCMut+G4,95889.845,600,192979.690,197324.268,195765.182
124,JTTDCMut+I+G4,95690.420,601,192582.840,196968.319,195372.975
125,JTTDCMut+F,104134.051,618,209504.101,214673.588,212373.158
126,JTTDCMut+F+I,102067.781,619,205373.561,210595.058,208247.261
127,JTTDCMut+F+G4,95975.935,619,193189.869,198411.366,196063.568
128,JTTDCMut+F+I+G4,95780.671,620,192801.341,198075.588,195679.683
129,FLU,106678.140,599,214554.281,218858.472,217335.130
130,FLU+I,104763.954,600,210727.909,215072.487,213513.401
131,FLU+G4,98364.773,600,197929.545,202274.124,200715.037
132,FLU+I+G4,98152.969,601,197507.938,201893.417,200298.073
133,FLU+F,106667.398,618,214570.795,219740.282,217439.852
134,FLU+F+I,104707.995,619,210653.990,215875.486,213527.689
135,FLU+F+G4,97913.832,619,197065.665,202287.161,199939.364
136,FLU+F+I+G4,97729.969,620,196699.937,201974.184,199578.279
137,Blosum62,102950.120,599,207098.240,211402.432,209879.090
