No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,103967.445,599,209132.889,213569.926,211909.821
2,Dayhoff+I,101775.004,600,204750.008,209229.511,207531.576
3,Dayhoff+G4,96309.725,600,193819.450,198298.953,196601.018
4,Dayhoff+I+G4,96064.605,601,193331.210,197853.735,196117.414
5,Dayhoff+F,104508.808,618,210253.616,215603.854,213118.631
6,Dayhoff+F+I,102377.008,619,205992.016,211397.368,208861.667
7,Dayhoff+F+G4,96595.377,619,194428.754,199834.106,197298.405
8,Dayhoff+F+I+G4,96371.013,620,193982.025,199443.302,196856.312
9,mtMAM,120183.860,599,241565.720,246002.757,244342.652
10,mtMAM+I,118765.720,600,238731.439,243210.942,241513.007
11,mtMAM+G4,105249.062,600,211698.125,216177.628,214479.693
12,mtMAM+I+G4,105010.758,601,211223.515,215746.040,214009.719
13,mtMAM+F,113490.435,618,228216.869,233567.107,231081.884
14,mtMAM+F+I,111773.445,619,224784.889,230190.241,227654.540
15,mtMAM+F+G4,101122.004,619,203482.009,208887.361,206351.660
16,mtMAM+F+I+G4,100966.527,620,203173.054,208634.331,206047.341
17,JTT,104137.938,599,209473.875,213910.912,212250.807
18,JTT+I,102038.230,600,205276.461,209755.964,208058.029
19,JTT+G4,96149.396,600,193498.792,197978.295,196280.360
20,JTT+I+G4,95952.738,601,193107.476,197630.001,195893.680
21,JTT+F,104451.872,618,210139.744,215489.981,213004.759
22,JTT+F+I,102371.924,619,205981.847,211387.199,208851.498
23,JTT+F+G4,96215.418,619,193668.836,199074.188,196538.487
24,JTT+F+I+G4,96026.779,620,193293.557,198754.834,196167.844
25,WAG,101642.114,599,204482.228,208919.265,207259.160
26,WAG+I,99699.703,600,200599.406,205078.910,203380.974
27,WAG+G4,94791.595,600,190783.190,195262.693,193564.758
28,WAG+I+G4,94598.136,601,190398.271,194920.796,193184.475
29,WAG+F,101870.328,618,204976.656,210326.894,207841.671
30,WAG+F+I,99964.511,619,201167.023,206572.375,204036.673
31,WAG+F+G4,94851.900,619,190941.800,196347.152,193811.451
32,WAG+F+I+G4,94668.780,620,190577.560,196038.837,193451.847
33,cpREV,102744.498,599,206686.996,211124.033,209463.928
34,cpREV+I,100966.447,600,203132.894,207612.397,205914.462
35,cpREV+G4,96046.500,600,193293.000,197772.503,196074.568
36,cpREV+I+G4,95828.661,601,192859.322,197381.847,195645.526
37,cpREV+F,102462.907,618,206161.815,211512.053,209026.830
38,cpREV+F+I,100528.973,619,202295.945,207701.297,205165.596
39,cpREV+F+G4,95648.212,619,192534.424,197939.776,195404.074
40,cpREV+F+I+G4,95407.665,620,192055.330,197516.606,194929.617
41,mtREV,112212.032,599,225622.064,230059.101,228398.996
42,mtREV+I,110686.918,600,222573.836,227053.340,225355.404
43,mtREV+G4,102033.035,600,205266.070,209745.573,208047.638
44,mtREV+I+G4,101878.164,601,204958.328,209480.853,207744.532
45,mtREV+F,106531.145,618,214298.291,219648.529,217163.306
46,mtREV+F+I,104724.041,619,210686.082,216091.434,213555.733
47,mtREV+F+G4,97750.841,619,196739.682,202145.034,199609.333
48,mtREV+F+I+G4,97597.127,620,196434.253,201895.530,199308.540
49,rtREV,103387.974,599,207973.947,212410.984,210750.879
50,rtREV+I,101601.401,600,204402.802,208882.305,207184.370
51,rtREV+G4,95584.830,600,192369.660,196849.163,195151.228
52,rtREV+I+G4,95447.087,601,192096.175,196618.700,194882.379
53,rtREV+F,102848.402,618,206932.804,212283.042,209797.819
54,rtREV+F+I,101038.541,619,203315.081,208720.433,206184.732
55,rtREV+F+G4,94758.891,619,190755.781,196161.133,193625.432
56,rtREV+F+I+G4,94609.832,620,190459.663,195920.940,193333.950
57,mtART,116313.158,599,233824.317,238261.354,236601.249
58,mtART+I,114886.203,600,230972.406,235451.909,233753.974
59,mtART+G4,102565.021,600,206330.042,210809.545,209111.610
60,mtART+I+G4,102467.848,601,206137.695,210660.220,208923.899
61,mtART+F,110009.298,618,221254.597,226604.834,224119.612
62,mtART+F+I,108289.304,619,217816.607,223221.959,220686.258
63,mtART+F+G4,98633.702,619,198505.405,203910.757,201375.056
64,mtART+F+I+G4,98469.760,620,198179.519,203640.796,201053.806
65,mtZOA,112091.516,599,225381.031,229818.068,228157.963
66,mtZOA+I,110594.053,600,222388.106,226867.609,225169.673
67,mtZOA+G4,99831.436,600,200862.872,205342.375,203644.440
68,mtZOA+I+G4,99712.178,601,200626.355,205148.880,203412.559
69,mtZOA+F,107326.931,618,215889.862,221240.100,218754.877
70,mtZOA+F+I,105513.865,619,212265.730,217671.083,215135.381
71,mtZOA+F+G4,97239.451,619,195716.903,201122.255,198586.554
72,mtZOA+F+I+G4,97045.951,620,195331.903,200793.180,198206.190
73,VT,102605.628,599,206409.256,210846.293,209186.188
74,VT+I,100648.462,600,202496.923,206976.426,205278.491
75,VT+G4,95476.591,600,192153.181,196632.684,194934.749
76,VT+I+G4,95289.988,601,191781.976,196304.501,194568.180
77,VT+F,102824.532,618,206885.065,212235.303,209750.080
78,VT+F+I,100867.410,619,202972.820,208378.172,205842.471
