No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,103679.801,599,208557.603,213286.550,211326.622
2,Dayhoff+I,101571.353,600,204342.707,209118.866,207116.349
3,Dayhoff+G4,96115.558,600,193431.116,198207.275,196204.757
4,Dayhoff+I+G4,95870.592,601,192943.184,197767.210,195721.448
5,Dayhoff+F,104247.773,618,209731.546,215484.058,212588.398
6,Dayhoff+F+I,102203.331,619,205644.662,211459.510,208506.136
7,Dayhoff+F+G4,96441.720,619,194121.440,199936.289,196982.914
8,Dayhoff+F+I+G4,96217.279,620,193674.559,199552.727,196540.655
9,mtMAM,119737.299,599,240672.598,245401.545,243441.617
10,mtMAM+I,118334.572,600,237869.143,242645.302,240642.785
11,mtMAM+G4,104880.854,600,210961.709,215737.868,213735.350
12,mtMAM+I+G4,104726.336,601,210654.672,215478.699,213432.937
13,mtMAM+F,113126.313,618,227488.627,233241.138,230345.478
14,mtMAM+F+I,111465.920,619,224169.840,229984.689,227031.314
15,mtMAM+F+G4,100920.129,619,203078.258,208893.107,205939.732
16,mtMAM+F+I+G4,100782.280,620,202804.559,208682.727,205670.656
17,JTT,103837.599,599,208873.198,213602.145,211642.217
18,JTT+I,101799.030,600,204798.061,209574.220,207571.703
19,JTT+G4,95922.593,600,193045.187,197821.346,195818.829
20,JTT+I+G4,95730.912,601,192663.825,197487.851,195442.089
21,JTT+F,104180.574,618,209597.149,215349.660,212454.000
22,JTT+F+I,102170.974,619,205579.948,211394.796,208441.422
23,JTT+F+G4,96039.926,619,193317.853,199132.701,196179.327
24,JTT+F+I+G4,95860.250,620,192960.501,198838.669,195826.597
25,WAG,101397.127,599,203992.253,208721.200,206761.272
26,WAG+I,99527.401,600,200254.801,205030.960,203028.443
27,WAG+G4,94620.561,600,190441.121,195217.280,193214.763
28,WAG+I+G4,94421.505,601,190045.009,194869.036,192823.274
29,WAG+F,101639.529,618,204515.057,210267.569,207371.908
30,WAG+F+I,99808.088,619,200854.176,206669.024,203715.649
31,WAG+F+G4,94713.198,619,190664.396,196479.245,193525.870
32,WAG+F+I+G4,94520.884,620,190281.767,196159.935,193147.864
33,cpREV,102466.841,599,206131.681,210860.629,208900.701
34,cpREV+I,100760.545,600,202721.090,207497.249,205494.731
35,cpREV+G4,95814.046,600,192828.093,197604.252,195601.735
36,cpREV+I+G4,95604.011,601,192410.022,197234.049,195188.286
37,cpREV+F,102210.192,618,205656.383,211408.895,208513.234
38,cpREV+F+I,100364.980,619,201967.959,207782.808,204829.433
39,cpREV+F+G4,95467.211,619,192172.422,197987.270,195033.895
40,cpREV+F+I+G4,95225.117,620,191690.235,197568.403,194556.331
41,mtREV,111829.230,599,224856.460,229585.408,227625.479
42,mtREV+I,110325.511,600,221851.023,226627.182,224624.665
43,mtREV+G4,101725.691,600,204651.383,209427.542,207425.025
44,mtREV+I+G4,101594.401,601,204390.802,209214.829,207169.066
45,mtREV+F,106187.770,618,213611.541,219364.052,216468.392
46,mtREV+F+I,104440.291,619,210118.582,215933.430,212980.055
47,mtREV+F+G4,97510.204,619,196258.408,202073.256,199119.881
