No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,103863.565,599,208925.130,212896.401,211716.815
2,Dayhoff+I,101662.639,600,204525.278,208531.944,207321.623
3,Dayhoff+G4,96196.785,600,193593.569,197600.236,196389.915
4,Dayhoff+I+G4,95951.166,601,193104.333,197146.813,195905.339
5,Dayhoff+F,104395.168,618,210026.336,214749.076,212906.571
6,Dayhoff+F+I,102256.810,619,205751.619,210519.072,208636.515
7,Dayhoff+F+G4,96499.193,619,194236.387,199003.840,197121.283
8,Dayhoff+F+I+G4,96252.959,620,193745.917,198558.667,196635.474
9,mtMAM,119990.215,599,241178.431,245149.701,243970.115
10,mtMAM+I,118558.204,600,238316.409,242323.075,241112.754
11,mtMAM+G4,104944.428,600,211088.856,215095.523,213885.201
12,mtMAM+I+G4,104777.149,601,210756.299,214798.779,213557.304
13,mtMAM+F,113256.318,618,227748.636,232471.377,230628.871
14,mtMAM+F+I,111527.914,619,224293.827,229061.281,227178.723
15,mtMAM+F+G4,100847.260,619,202932.520,207699.973,205817.416
16,mtMAM+F+I+G4,100731.971,620,202703.942,207516.692,205593.499
17,JTT,104023.481,599,209244.962,213216.232,212036.646
18,JTT+I,101916.882,600,205033.763,209040.430,207830.108
19,JTT+G4,96007.252,600,193214.503,197221.170,196010.849
20,JTT+I+G4,95802.673,601,192807.346,196849.826,195608.351
21,JTT+F,104312.556,618,209861.111,214583.852,212741.347
22,JTT+F+I,102225.313,619,205688.626,210456.079,208573.522
23,JTT+F+G4,96060.227,619,193358.454,198125.907,196243.350
24,JTT+F+I+G4,95866.938,620,192973.876,197786.626,195863.433
25,WAG,101552.018,599,204302.035,208273.306,207093.720
26,WAG+I,99600.710,600,200401.420,204408.087,203197.766
27,WAG+G4,94680.452,600,190560.903,194567.570,193357.249
28,WAG+I+G4,94485.234,601,190172.468,194214.949,192973.474
29,WAG+F,101759.930,618,204755.861,209478.602,207636.096
30,WAG+F+I,99844.958,619,200927.916,205695.369,203812.812
31,WAG+F+G4,94739.794,619,190717.587,195485.041,193602.483
32,WAG+F+I+G4,94534.776,620,190309.551,195122.301,193199.108
33,cpREV,102633.999,599,206465.999,210437.270,209257.683
34,cpREV+I,100850.058,600,202900.116,206906.783,205696.462
35,cpREV+G4,95899.577,600,192999.155,197005.822,195795.500
36,cpREV+I+G4,95676.966,601,192555.932,196598.413,195356.938
37,cpREV+F,102323.380,618,205882.761,210605.501,208762.996
38,cpREV+F+I,100385.894,619,202009.787,206777.241,204894.684
39,cpREV+F+G4,95489.437,619,192216.873,196984.327,195101.769
40,cpREV+F+I+G4,95233.894,620,191707.788,196520.538,194597.344
41,mtREV,112071.392,599,225340.784,229312.055,228132.469
42,mtREV+I,110531.471,600,222262.943,226269.610,225059.288
43,mtREV+G4,101805.430,600,204810.860,208817.527,207607.205
44,mtREV+I+G4,101683.453,601,204568.906,208611.386,207369.912
45,mtREV+F,106334.633,618,213905.265,218628.006,216785.501
46,mtREV+F+I,104516.674,619,210271.349,215038.802,213156.245
47,mtREV+F+G4,97523.905,619,196285.810,201053.263,199170.706
48,mtREV+F+I+G4,97368.135,620,195976.271,200789.021,198865.827
49,rtREV,103259.741,599,207717.481,211688.752,210509.166
50,rtREV+I,101460.158,600,204120.317,208126.983,206916.662
51,rtREV+G4,95420.972,600,192041.944,196048.610,194838.289
52,rtREV+I+G4,95286.176,601,191774.352,195816.832,194575.357
53,rtREV+F,102690.639,618,206617.278,211340.019,209497.514
54,rtREV+F+I,100869.983,619,202977.965,207745.418,205862.861
55,rtREV+F+G4,94592.516,619,190423.031,195190.485,193307.927
56,rtREV+F+I+G4,94419.270,620,190078.540,194891.290,192968.097
57,mtART,116178.161,599,233554.321,237525.592,236346.006
58,mtART+I,114737.938,600,230675.876,234682.543,233472.221
59,mtART+G4,102334.292,600,205868.584,209875.251,208664.929
60,mtART+I+G4,102242.334,601,205686.668,209729.148,208487.674
61,mtART+F,109801.097,618,220838.194,225560.935,223718.430
62,mtART+F+I,108067.230,619,217372.459,222139.912,220257.355
63,mtART+F+G4,98374.061,619,197986.123,202753.576,200871.019
64,mtART+F+I+G4,98232.632,620,197705.263,202518.013,200594.820
65,mtZOA,111932.896,599,225063.792,229035.063,227855.477
66,mtZOA+I,110426.641,600,222053.283,226059.949,224849.628
67,mtZOA+G4,99595.792,600,200391.584,204398.251,203187.929
68,mtZOA+I+G4,99484.851,601,200171.702,204214.182,202972.707
69,mtZOA+F,107103.174,618,215442.348,220165.089,218322.583
70,mtZOA+F+I,105283.179,619,211804.357,216571.811,214689.253
71,mtZOA+F+G4,96989.006,619,195216.011,199983.465,198100.907
72,mtZOA+F+I+G4,96819.080,620,194878.160,199690.910,197767.717
73,VT,102518.531,599,206235.062,210206.332,209026.746
74,VT+I,100552.588,600,202305.176,206311.843,205101.521
75,VT+G4,95351.434,600,191902.868,195909.534,194699.213
76,VT+I+G4,95160.524,601,191523.049,195565.529,194324.055
77,VT+F,102712.635,618,206661.270,211384.011,209541.506
78,VT+F+I,100747.491,619,202732.983,207500.436,205617.879
79,VT+F+G4,95404.157,619,192046.313,196813.767,194931.209
80,VT+F+I+G4,95190.176,620,191620.353,196433.103,194509.909
81,LG,102332.473,599,205862.946,209834.217,208654.631
82,LG+I,100460.206,600,202120.412,206127.079,204916.757
83,LG+G4,94356.723,600,189913.447,193920.114,192709.792
84,LG+I+G4,94191.194,601,189584.387,193626.868,192385.393
85,LG+F,102505.313,618,206246.627,210969.368,209126.862
86,LG+F+I,100618.638,619,202475.275,207242.728,205360.171
87,LG+F+G4,94277.066,619,189792.133,194559.586,192677.029
88,LG+F+I+G4,94089.484,620,189418.969,194231.719,192308.525
89,DCMut,103859.240,599,208916.481,212887.752,211708.165
90,DCMut+I,101658.534,600,204517.067,208523.734,207313.413
91,DCMut+G4,96200.621,600,193601.242,197607.909,196397.587
92,DCMut+I+G4,95954.490,601,193110.980,197153.460,195911.985
93,DCMut+F,104387.558,618,210011.117,214733.858,212891.352
94,DCMut+F+I,102249.184,619,205736.367,210503.821,208621.263
95,DCMut+F+G4,96501.126,619,194240.251,199007.705,197125.147
96,DCMut+F+I+G4,96253.704,620,193747.408,198560.158,196636.964
97,PMB,103442.152,599,208082.305,212053.576,210873.989
98,PMB+I,101607.978,600,204415.956,208422.623,207212.301
99,PMB+G4,96346.842,600,193893.684,197900.350,196690.029
100,PMB+I+G4,96156.732,601,193515.464,197557.944,196316.470
101,PMB+F,103139.295,618,207514.590,212237.331,210394.825
102,PMB+F+I,101264.295,619,203766.590,208534.043,206651.486
103,PMB+F+G4,95934.306,619,193106.612,197874.065,195991.508
104,PMB+F+I+G4,95735.954,620,192711.907,197524.657,195601.464
105,HIVb,109157.156,599,219512.311,223483.582,222303.996
106,HIVb+I,106770.374,600,214740.749,218747.415,217537.094
107,HIVb+G4,99645.551,600,200491.102,204497.769,203287.447
108,HIVb+I+G4,99398.771,601,199999.542,204042.022,202800.548
109,HIVb+F,109072.420,618,219380.839,224103.580,222261.075
110,HIVb+F+I,106659.446,619,214556.892,219324.346,217441.788
111,HIVb+F+G4,99159.954,619,199557.908,204325.361,202442.804
112,HIVb+F+I+G4,98953.341,620,199146.683,203959.433,202036.239
113,HIVw,113298.863,599,227795.726,231766.996,230587.410
114,HIVw+I,110867.257,600,222934.513,226941.180,225730.858
115,HIVw+G4,104235.956,600,209671.912,213678.578,212468.257
116,HIVw+I+G4,103952.546,601,209107.091,213149.572,211908.097
117,HIVw+F,112962.535,618,227161.071,231883.812,230041.306
118,HIVw+F+I,110440.304,619,222118.607,226886.061,225003.503
119,HIVw+F+G4,103314.461,619,207866.923,212634.376,210751.819
