No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,103789.652,599,208777.304,212770.638,211568.222
2,Dayhoff+I,101599.985,600,204399.971,208429.021,207195.547
3,Dayhoff+G4,96094.088,600,193388.176,197417.226,196183.752
4,Dayhoff+I+G4,95838.858,601,192879.715,196944.906,195679.951
5,Dayhoff+F,104352.715,618,209941.430,214693.505,212820.874
6,Dayhoff+F+I,102225.193,619,205688.385,210485.635,208572.488
7,Dayhoff+F+G4,96405.655,619,194049.309,198846.559,196933.412
8,Dayhoff+F+I+G4,96163.628,620,193567.256,198410.275,196456.018
9,mtMAM,119946.542,599,241091.084,245084.417,243882.001
10,mtMAM+I,118532.566,600,238265.133,242294.183,241060.709
11,mtMAM+G4,104883.181,600,210966.362,214995.412,213761.939
12,mtMAM+I+G4,104734.021,601,210670.042,214735.233,213470.278
13,mtMAM+F,113239.238,618,227714.476,232466.550,230593.920
14,mtMAM+F+I,111530.030,619,224298.061,229095.311,227182.164
15,mtMAM+F+G4,100877.326,619,202992.652,207789.902,205876.755
16,mtMAM+F+I+G4,100729.785,620,202699.570,207542.588,205588.332
17,JTT,103979.221,599,209156.442,213149.775,211947.359
18,JTT+I,101881.191,600,204962.382,208991.432,207757.959
19,JTT+G4,95932.946,600,193065.892,197094.942,195861.468
20,JTT+I+G4,95719.906,601,192641.812,196707.003,195442.047
21,JTT+F,104287.917,618,209811.833,214563.908,212691.277
22,JTT+F+I,102211.434,619,205660.867,210458.117,208544.970
23,JTT+F+G4,96000.336,619,193238.672,198035.922,196122.775
24,JTT+F+I+G4,95800.749,620,192841.498,197684.517,195730.261
25,WAG,101506.533,599,204211.067,208204.400,207001.984
26,WAG+I,99564.591,600,200329.183,204358.233,203124.759
27,WAG+G4,94629.859,600,190459.719,194488.769,193255.295
28,WAG+I+G4,94425.898,601,190053.796,194118.987,192854.032
29,WAG+F,101729.494,618,204694.988,209447.063,207574.432
30,WAG+F+I,99824.950,619,200887.899,205685.149,203772.002
31,WAG+F+G4,94696.098,619,190630.196,195427.446,193514.299
32,WAG+F+I+G4,94490.051,620,190220.101,195063.120,193108.863
33,cpREV,102553.287,599,206304.574,210297.907,209095.491
34,cpREV+I,100773.921,600,202747.841,206776.891,205543.417
35,cpREV+G4,95811.453,600,192822.906,196851.956,195618.482
36,cpREV+I+G4,95587.072,601,192376.144,196441.335,195176.379
37,cpREV+F,102273.729,618,205783.458,210535.533,208662.902
38,cpREV+F+I,100341.005,619,201920.010,206717.260,204804.113
39,cpREV+F+G4,95447.761,619,192133.521,196930.771,195017.624
40,cpREV+F+I+G4,95176.677,620,191593.354,196436.373,194482.116
41,mtREV,112005.350,599,225208.700,229202.033,227999.617
42,mtREV+I,110481.052,600,222162.104,226191.155,224957.681
43,mtREV+G4,101735.498,600,204670.996,208700.046,207466.572
44,mtREV+I+G4,101596.285,601,204394.569,208459.760,207194.805
45,mtREV+F,106283.842,618,213803.685,218555.759,216683.128
46,mtREV+F+I,104481.758,619,210201.517,214998.767,213085.620
47,mtREV+F+G4,97487.126,619,196212.253,201009.503,199096.356
48,mtREV+F+I+G4,97314.268,620,195868.536,200711.555,198757.298
49,rtREV,103213.158,599,207624.316,211617.649,210415.233
50,rtREV+I,101426.375,600,204052.751,208081.801,206848.327
51,rtREV+G4,95356.954,600,191913.909,195942.959,194709.485
52,rtREV+I+G4,95206.461,601,191614.922,195680.113,194415.158
53,rtREV+F,102662.439,618,206560.879,211312.953,209440.323
54,rtREV+F+I,100852.718,619,202943.435,207740.685,205827.538
55,rtREV+F+G4,94539.070,619,190316.141,195113.391,193200.243
56,rtREV+F+I+G4,94355.980,620,189951.961,194794.980,192840.723
57,mtART,116087.426,599,233372.852,237366.185,236163.769
58,mtART+I,114664.074,600,230528.148,234557.198,233323.724
59,mtART+G4,102287.937,600,205775.875,209804.925,208571.451
60,mtART+I+G4,102184.214,601,205570.428,209635.619,208370.664
61,mtART+F,109776.421,618,220788.842,225540.917,223668.286
62,mtART+F+I,108061.468,619,217360.936,222158.186,220245.039
63,mtART+F+G4,98392.592,619,198023.184,202820.434,200907.287
64,mtART+F+I+G4,98241.772,620,197723.545,202566.564,200612.307
65,mtZOA,111859.760,599,224917.520,228910.854,227708.437
66,mtZOA+I,110365.969,600,221931.939,225960.989,224727.515
67,mtZOA+G4,99529.277,600,200258.553,204287.604,203054.130
68,mtZOA+I+G4,99418.464,601,200038.928,204104.119,202839.164
69,mtZOA+F,107079.915,618,215395.829,220147.904,218275.273
70,mtZOA+F+I,105273.028,619,211784.055,216581.305,214668.158
71,mtZOA+F+G4,96960.814,619,195159.627,199956.877,198043.730
72,mtZOA+F+I+G4,96798.070,620,194836.141,199679.159,197724.903
73,VT,102474.717,599,206147.433,210140.767,208938.350
74,VT+I,100517.494,600,202234.989,206264.039,205030.565
75,VT+G4,95292.744,600,191785.488,195814.538,194581.064
76,VT+I+G4,95096.570,601,191395.140,195460.331,194195.375
77,VT+F,102678.466,618,206592.931,211345.006,209472.375
78,VT+F+I,100722.702,619,202683.404,207480.654,205567.507
79,VT+F+G4,95356.650,619,191951.299,196748.549,194835.402
80,VT+F+I+G4,95141.516,620,191523.033,196366.051,194411.795
81,LG,102298.770,599,205795.541,209788.874,208586.458
82,LG+I,100438.366,600,202076.732,206105.782,204872.308
83,LG+G4,94318.379,600,189836.757,193865.808,192632.334
84,LG+I+G4,94138.365,601,189478.729,193543.920,192278.965
85,LG+F,102495.645,618,206227.290,210979.364,209106.733
86,LG+F+I,100620.793,619,202479.585,207276.835,205363.688
87,LG+F+G4,94246.380,619,189730.760,194528.010,192614.863
88,LG+F+I+G4,94053.877,620,189347.755,194190.773,192236.517
89,DCMut,103784.965,599,208767.929,212761.262,211558.846
90,DCMut+I,101595.517,600,204391.034,208420.084,207186.610
91,DCMut+G4,96107.916,600,193415.832,197444.882,196211.408
92,DCMut+I+G4,95841.857,601,192885.714,196950.905,195685.950
93,DCMut+F,104344.965,618,209925.930,214678.004,212805.373
94,DCMut+F+I,102217.406,619,205672.812,210470.062,208556.915
95,DCMut+F+G4,96406.825,619,194051.650,198848.900,196935.753
96,DCMut+F+I+G4,96164.075,620,193568.150,198411.169,196456.913
97,PMB,103372.545,599,207943.090,211936.423,210734.007
98,PMB+I,101548.495,600,204296.990,208326.040,207092.566
99,PMB+G4,96260.100,600,193720.200,197749.250,196515.776
100,PMB+I+G4,96074.181,601,193350.362,197415.553,196150.598
101,PMB+F,103087.393,618,207410.786,212162.860,210290.229
102,PMB+F+I,101222.937,619,203683.874,208481.124,206567.977
103,PMB+F+G4,95877.432,619,192992.863,197790.113,195876.966
104,PMB+F+I+G4,95680.899,620,192601.797,197444.816,195490.560
105,HIVb,109119.524,599,219437.047,223430.380,222227.964
106,HIVb+I,106737.602,600,214675.205,218704.255,217470.781
107,HIVb+G4,99557.407,600,200314.814,204343.864,203110.390
108,HIVb+I+G4,99308.052,601,199818.103,203883.294,202618.339
109,HIVb+F,109041.434,618,219318.868,224070.942,222198.312
110,HIVb+F+I,106634.853,619,214507.705,219304.955,217391.808
111,HIVb+F+G4,99086.180,619,199410.360,204207.610,202294.463
112,HIVb+F+I+G4,98878.780,620,198997.560,203840.579,201886.322
113,HIVw,113292.707,599,227783.414,231776.747,230574.331
114,HIVw+I,110866.704,600,222933.408,226962.458,225728.984
115,HIVw+G4,104164.508,600,209529.017,213558.067,212324.593
116,HIVw+I+G4,103877.829,601,208957.658,213022.849,211757.894
117,HIVw+F,112938.629,618,227113.259,231865.333,229992.703
118,HIVw+F+I,110424.298,619,222086.596,226883.846,224970.699
119,HIVw+F+G4,103236.427,619,207710.854,212508.104,210594.957
120,HIVw+F+I+G4,103019.117,620,207278.234,212121.253,210166.997
121,JTTDCMut,103880.610,599,208959.221,212952.554,211750.138
122,JTTDCMut+I,101796.957,600,204793.913,208822.963,207589.489
123,JTTDCMut+G4,95886.253,600,192972.506,197001.556,195768.082
124,JTTDCMut+I+G4,95673.622,601,192549.244,196614.435,195349.480
125,JTTDCMut+F,104180.969,618,209597.938,214350.013,212477.382
126,JTTDCMut+F+I,102115.163,619,205468.325,210265.575,208352.428
127,JTTDCMut+F+G4,95933.739,619,193105.479,197902.729,195989.582
128,JTTDCMut+F+I+G4,95733.179,620,192706.359,197549.377,195595.121
129,FLU,106793.409,599,214784.818,218778.151,217575.735
130,FLU+I,104880.429,600,210960.859,214989.909,213756.435
131,FLU+G4,98413.696,600,198027.392,202056.442,200822.968
132,FLU+I+G4,98176.866,601,197555.731,201620.922,200355.967
133,FLU+F,106737.278,618,214710.557,219462.631,217590.000
134,FLU+F+I,104780.811,619,210799.622,215596.872,213683.725
135,FLU+F+G4,97921.953,619,197081.906,201879.156,199966.009
136,FLU+F+I+G4,97711.733,620,196663.466,201506.485,199552.228
137,Blosum62,103015.338,599,207228.676,211222.009,210019.593
138,Blosum62+I,101225.870,600,203651.740,207680.791,206447.317
139,Blosum62+G4,95895.903,600,192991.806,197020.856,195787.382
140,Blosum62+I+G4,95728.397,601,192658.795,196723.986,195459.031
141,Blosum62+F,102938.304,618,207112.608,211864.682,209992.051
142,Blosum62+F+I,101088.272,619,203414.544,208211.794,206298.647
143,Blosum62+F+G4,95698.491,619,192634.982,197432.232,195519.085
144,Blosum62+F+I+G4,95530.692,620,192301.384,197144.403,195190.146
145,mtMet,112655.846,599,226509.692,230503.025,229300.609
146,mtMet+I,111096.790,600,223393.579,227422.630,226189.156
147,mtMet+G4,101362.728,600,203925.457,207954.507,206721.033
148,mtMet+I+G4,101226.138,601,203654.277,207719.468,206454.512
149,mtMet+F,107676.177,618,216588.354,221340.429,219467.798
150,mtMet+F+I,105814.854,619,212867.707,217664.957,215751.810
151,mtMet+F+G4,97733.180,619,196704.359,201501.609,199588.462
152,mtMet+F+I+G4,97570.742,620,196381.484,201224.503,199270.246
153,mtVer,114921.822,599,231041.644,235034.977,233832.561
154,mtVer+I,113378.130,600,227956.259,231985.310,230751.836
155,mtVer+G4,102557.725,600,206315.451,210344.501,209111.027
156,mtVer+I+G4,102419.354,601,206040.708,210105.899,208840.943
157,mtVer+F,109946.140,618,221128.280,225880.355,224007.724
158,mtVer+F+I,108000.765,619,217239.529,222036.779,220123.632
159,mtVer+F+G4,99597.384,619,200432.768,205230.018,203316.871
160,mtVer+F+I+G4,99441.829,620,200123.658,204966.677,203012.420
161,mtInv,111795.961,599,224789.922,228783.255,227580.839
162,mtInv+I,110145.127,600,221490.255,225519.305,224285.831
163,mtInv+G4,101318.084,600,203836.167,207865.218,206631.744
164,mtInv+I+G4,101174.660,601,203551.320,207616.511,206351.555
