No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,103725.995,599,208649.990,212643.324,211440.907
2,Dayhoff+I,101534.402,600,204268.804,208297.854,207064.380
3,Dayhoff+G4,96059.431,600,193318.862,197347.912,196114.439
4,Dayhoff+I+G4,95802.298,601,192806.596,196871.787,195606.832
5,Dayhoff+F,104261.474,618,209758.948,214511.022,212638.391
6,Dayhoff+F+I,102133.098,619,205504.195,210301.445,208388.298
7,Dayhoff+F+G4,96360.791,619,193959.581,198756.831,196843.684
8,Dayhoff+F+I+G4,96114.533,620,193469.066,198312.085,196357.828
9,mtMAM,119698.994,599,240595.989,244589.322,243386.906
10,mtMAM+I,118278.081,600,237756.163,241785.213,240551.739
11,mtMAM+G4,104817.120,600,210834.240,214863.290,213629.816
12,mtMAM+I+G4,104602.326,601,210406.652,214471.843,213206.888
13,mtMAM+F,113097.669,618,227431.339,232183.413,230310.782
14,mtMAM+F+I,111384.704,619,224007.408,228804.658,226891.511
15,mtMAM+F+G4,100777.725,619,202793.450,207590.700,205677.553
16,mtMAM+F+I+G4,100654.810,620,202549.620,207392.639,205438.383
17,JTT,103872.995,599,208943.990,212937.323,211734.907
18,JTT+I,101774.793,600,204749.586,208778.636,207545.162
19,JTT+G4,95872.256,600,192944.512,196973.562,195740.088
20,JTT+I+G4,95661.086,601,192524.173,196589.364,195324.408
21,JTT+F,104175.040,618,209586.079,214338.154,212465.523
22,JTT+F+I,102098.390,619,205434.780,210232.030,208318.883
23,JTT+F+G4,95938.260,619,193114.519,197911.769,195998.622
24,JTT+F+I+G4,95745.890,620,192731.780,197574.798,195620.542
25,WAG,101374.538,599,203947.076,207940.409,206737.993
26,WAG+I,99432.122,600,200064.244,204093.295,202859.821
27,WAG+G4,94536.258,600,190272.517,194301.567,193068.093
28,WAG+I+G4,94330.590,601,189863.180,193928.371,192663.416
29,WAG+F,101571.275,618,204378.550,209130.625,207257.994
30,WAG+F+I,99666.800,619,200571.600,205368.850,203455.702
31,WAG+F+G4,94581.215,619,190400.430,195197.680,193284.533
32,WAG+F+I+G4,94374.441,620,189988.881,194831.900,192877.643
33,cpREV,102372.633,599,205943.266,209936.599,208734.183
