No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,103739.886,599,208677.771,211635.796,211515.214
2,Dayhoff+I,101554.626,600,204309.251,207289.417,207151.431
3,Dayhoff+G4,96103.283,600,193406.565,196386.730,196248.745
4,Dayhoff+I+G4,95860.308,601,192922.616,195925.122,195769.533
5,Dayhoff+F,104222.741,618,209681.482,213097.036,212608.928
6,Dayhoff+F+I,102099.408,619,205436.817,208878.790,208368.999
7,Dayhoff+F+G4,96365.039,619,193968.077,197410.050,196900.260
8,Dayhoff+F+I+G4,96120.822,620,193481.644,196950.293,196418.564
9,mtMAM,119927.336,599,241052.672,244010.696,243890.115
10,mtMAM+I,118510.894,600,238221.788,241201.953,241063.968
11,mtMAM+G4,104964.326,600,211128.652,214108.817,213970.832
12,mtMAM+I+G4,104763.695,601,210729.391,213731.897,213576.308
13,mtMAM+F,113164.551,618,227565.102,230980.655,230492.547
14,mtMAM+F+I,111453.470,619,224144.940,227586.913,227077.123
15,mtMAM+F+G4,100831.977,619,202901.954,206343.927,205834.137
16,mtMAM+F+I+G4,100717.807,620,202675.614,206144.263,205612.534
17,JTT,103939.674,599,209077.348,212035.373,211914.792
18,JTT+I,101846.008,600,204892.015,207872.181,207734.196
19,JTT+G4,95972.862,600,193145.723,196125.888,195987.903
20,JTT+I+G4,95758.639,601,192719.277,195721.783,195566.194
21,JTT+F,104204.330,618,209644.660,213060.214,212572.106
22,JTT+F+I,102130.641,619,205499.282,208941.255,208431.464
23,JTT+F+G4,96001.013,619,193240.025,196681.998,196172.208
24,JTT+F+I+G4,95795.901,620,192831.803,196300.451,195768.722
25,WAG,101456.351,599,204110.702,207068.727,206948.146
26,WAG+I,99517.324,600,200234.649,203214.814,203076.829
27,WAG+G4,94622.886,600,190445.771,193425.937,193287.951
28,WAG+I+G4,94418.294,601,190038.589,193041.095,192885.506
29,WAG+F,101636.575,618,204509.150,207924.703,207436.595
30,WAG+F+I,99734.712,619,200707.424,204149.397,203639.606
31,WAG+F+G4,94652.168,619,190542.336,193984.309,193474.518
32,WAG+F+I+G4,94450.252,620,190140.505,193609.153,193077.424
33,cpREV,102497.408,599,206192.817,209150.842,209030.260
34,cpREV+I,100724.651,600,202649.301,205629.467,205491.482
35,cpREV+G4,95828.768,600,192857.536,195837.702,195699.717
36,cpREV+I+G4,95598.258,601,192398.516,195401.022,195245.433
37,cpREV+F,102170.868,618,205577.735,208993.289,208505.181
38,cpREV+F+I,100243.884,619,201725.769,205167.742,204657.952
39,cpREV+F+G4,95389.730,619,192017.460,195459.433,194949.642
40,cpREV+F+I+G4,95146.378,620,191532.756,195001.405,194469.676
41,mtREV,111953.117,599,225104.234,228062.259,227941.677
42,mtREV+I,110431.194,600,222062.387,225042.553,224904.568
43,mtREV+G4,101755.891,600,204711.782,207691.947,207553.962
44,mtREV+I+G4,101638.883,601,204479.766,207482.272,207326.683
45,mtREV+F,106196.586,618,213629.173,217044.726,216556.618
46,mtREV+F+I,104397.208,619,210032.416,213474.389,212964.598
47,mtREV+F+G4,97477.936,619,196193.872,199635.845,199126.055
48,mtREV+F+I+G4,97308.371,620,195856.741,199325.390,198793.661
49,rtREV,103146.936,599,207491.873,210449.897,210329.316
50,rtREV+I,101363.108,600,203926.216,206906.381,206768.396
51,rtREV+G4,95366.103,600,191932.206,194912.371,194774.386
52,rtREV+I+G4,95203.565,601,191609.131,194611.637,194456.048
53,rtREV+F,102583.902,618,206403.805,209819.358,209331.250
54,rtREV+F+I,100777.351,619,202792.702,206234.675,205724.884
55,rtREV+F+G4,94531.888,619,190301.776,193743.749,193233.959
56,rtREV+F+I+G4,94350.916,620,189941.832,193410.481,192878.752
57,mtART,115975.186,599,233148.372,236106.396,235985.815
58,mtART+I,114553.542,600,230307.083,233287.248,233149.263
59,mtART+G4,102272.058,600,205744.116,208724.281,208586.296
60,mtART+I+G4,102196.923,601,205595.846,208598.352,208442.763
61,mtART+F,109593.826,618,220423.653,223839.206,223351.098
62,mtART+F+I,107882.121,619,217002.241,220444.214,219934.424
63,mtART+F+G4,98316.800,619,197871.601,201313.574,200803.783
64,mtART+F+I+G4,98162.881,620,197565.761,201034.410,200502.681
65,mtZOA,111791.254,599,224780.508,227738.533,227617.951
66,mtZOA+I,110301.010,600,221802.020,224782.185,224644.200
67,mtZOA+G4,99563.991,600,200327.981,203308.147,203170.162
68,mtZOA+I+G4,99462.100,601,200126.201,203128.707,202973.118
69,mtZOA+F,106949.401,618,215134.801,218550.355,218062.247
70,mtZOA+F+I,105146.931,619,211531.863,214973.836,214464.045
71,mtZOA+F+G4,96950.198,619,195138.397,198580.370,198070.579
72,mtZOA+F+I+G4,96766.384,620,194772.769,198241.417,197709.688
73,VT,102422.406,599,206042.811,209000.836,208880.254
74,VT+I,100468.520,600,202137.039,205117.205,204979.220
75,VT+G4,95299.770,600,191799.539,194779.704,194641.719
76,VT+I+G4,95093.935,601,191389.871,194392.377,194236.788
77,VT+F,102603.164,618,206442.328,209857.881,209369.773
78,VT+F+I,100650.098,619,202538.197,205980.170,205470.379
79,VT+F+G4,95338.700,619,191915.401,195357.374,194847.583
80,VT+F+I+G4,95112.741,620,191465.481,194934.130,194402.401
81,LG,102224.750,599,205647.500,208605.524,208484.943
82,LG+I,100366.906,600,201933.812,204913.977,204775.992
83,LG+G4,94311.610,600,189823.220,192803.385,192665.400
84,LG+I+G4,94131.765,601,189465.531,192468.037,192312.448
85,LG+F,102403.532,618,206043.065,209458.618,208970.510
86,LG+F+I,100531.002,619,202300.003,205741.976,205232.186
87,LG+F+G4,94223.816,619,189685.632,193127.605,192617.814
88,LG+F+I+G4,94033.270,620,189306.539,192775.188,192243.459
89,DCMut,103735.346,599,208668.693,211626.717,211506.136
90,DCMut+I,101550.305,600,204300.609,207280.774,207142.789
91,DCMut+G4,96106.742,600,193413.484,196393.649,196255.664
92,DCMut+I+G4,95863.415,601,192928.831,195931.337,195775.748
93,DCMut+F,104215.054,618,209666.107,213081.661,212593.553
94,DCMut+F+I,102091.727,619,205421.455,208863.428,208353.637
95,DCMut+F+G4,96366.372,619,193970.743,197412.717,196902.926
96,DCMut+F+I+G4,96121.222,620,193482.444,196951.093,196419.364
97,PMB,103341.821,599,207881.641,210839.666,210719.085
98,PMB+I,101520.341,600,204240.683,207220.848,207082.863
99,PMB+G4,96283.726,600,193767.453,196747.618,196609.633
100,PMB+I+G4,96089.656,601,193381.311,196383.818,196228.229
101,PMB+F,103015.840,618,207267.680,210683.233,210195.125
102,PMB+F+I,101153.408,619,203544.816,206986.789,206476.999
103,PMB+F+G4,95852.407,619,192942.815,196384.788,195874.997
104,PMB+F+I+G4,95647.862,620,192535.723,196004.372,195472.643
105,HIVb,109017.289,599,219232.578,222190.603,222070.021
106,HIVb+I,106650.018,600,214500.037,217480.202,217342.217
107,HIVb+G4,99601.713,600,200403.425,203383.591,203245.606
108,HIVb+I+G4,99348.621,601,199899.242,202901.748,202746.159
109,HIVb+F,108930.031,618,219096.062,222511.615,222023.507
110,HIVb+F+I,106534.555,619,214307.111,217749.084,217239.293
111,HIVb+F+G4,99099.081,619,199436.163,202878.136,202368.345
112,HIVb+F+I+G4,98876.442,620,198992.884,202461.532,201929.803
113,HIVw,113241.025,599,227680.050,230638.075,230517.494
114,HIVw+I,110824.953,600,222849.907,225830.072,225692.087
115,HIVw+G4,104217.149,600,209634.298,212614.463,212476.478
116,HIVw+I+G4,103919.224,601,209040.448,212042.954,211887.365
117,HIVw+F,112842.185,618,226920.370,230335.923,229847.815
118,HIVw+F+I,110335.404,619,221908.807,225350.780,224840.990
119,HIVw+F+G4,103264.426,619,207766.852,211208.825,210699.035
120,HIVw+F+I+G4,102992.250,620,207224.500,210693.149,210161.420
121,JTTDCMut,103840.918,599,208879.836,211837.860,211717.279
122,JTTDCMut+I,101761.677,600,204723.355,207703.520,207565.535
123,JTTDCMut+G4,95924.528,600,193049.055,196029.221,195891.236
124,JTTDCMut+I+G4,95713.228,601,192628.456,195630.963,195475.373
125,JTTDCMut+F,104096.870,618,209429.740,212845.293,212357.185
126,JTTDCMut+F+I,102034.030,619,205306.059,208748.033,208238.242
