No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,103876.750,599,208951.500,213444.000,211726.857
2,Dayhoff+I,101689.531,600,204579.061,209114.910,207359.052
3,Dayhoff+G4,96184.327,600,193568.655,198104.504,196348.646
4,Dayhoff+I+G4,95930.536,601,193063.073,197642.845,195847.697
5,Dayhoff+F,104419.939,618,210075.878,215502.006,212939.269
6,Dayhoff+F+I,102294.401,619,205826.803,211309.374,208694.827
7,Dayhoff+F+G4,96491.337,619,194220.673,199703.245,197088.697
8,Dayhoff+F+I+G4,96243.584,620,193727.167,199267.024,196599.825
9,mtMAM,120006.363,599,241210.727,245703.227,243986.085
10,mtMAM+I,118590.677,600,238381.354,242917.203,241161.345
11,mtMAM+G4,104958.238,600,211116.476,215652.325,213896.467
12,mtMAM+I+G4,104801.537,601,210805.074,215384.846,213589.698
13,mtMAM+F,113307.682,618,227851.365,233277.493,230714.756
14,mtMAM+F+I,111600.597,619,224439.194,229921.766,227307.218
15,mtMAM+F+G4,100893.631,619,203025.263,208507.834,205893.287
16,mtMAM+F+I+G4,100759.805,620,202759.609,208299.466,205632.267
17,JTT,104045.616,599,209289.232,213781.732,212064.590
18,JTT+I,101949.535,600,205099.070,209634.919,207879.061
19,JTT+G4,95987.211,600,193174.423,197710.272,195954.414
20,JTT+I+G4,95791.217,601,192784.435,197364.207,195569.059
21,JTT+F,104351.371,618,209938.741,215364.869,212802.132
22,JTT+F+I,102275.860,619,205789.721,211272.292,208657.745
23,JTT+F+G4,96061.840,619,193361.679,198844.251,196229.703
24,JTT+F+I+G4,95875.392,620,192990.784,198530.640,195863.441
25,WAG,101585.081,599,204368.163,208860.663,207143.521
26,WAG+I,99645.286,600,200490.572,205026.421,203270.563
27,WAG+G4,94695.045,600,190590.089,195125.938,193370.080
28,WAG+I+G4,94491.592,601,190185.183,194764.955,192969.807
29,WAG+F,101807.328,618,204850.656,210276.784,207714.047
30,WAG+F+I,99904.132,619,201046.264,206528.836,203914.288
31,WAG+F+G4,94755.214,619,190748.429,196231.000,193616.453
32,WAG+F+I+G4,94551.035,620,190342.070,195881.926,193214.727
33,cpREV,102652.160,599,206502.319,210994.819,209277.677
34,cpREV+I,100878.088,600,202956.176,207492.026,205736.168
35,cpREV+G4,95918.738,600,193037.476,197573.325,195817.467
36,cpREV+I+G4,95684.229,601,192570.458,197150.230,195355.082
37,cpREV+F,102366.419,618,205968.838,211394.966,208832.229
38,cpREV+F+I,100438.667,619,202115.335,207597.906,204983.359
39,cpREV+F+G4,95516.591,619,192271.182,197753.753,195139.206
40,cpREV+F+I+G4,95263.322,620,191766.644,197306.500,194639.302
41,mtREV,112114.251,599,225426.502,229919.002,228201.860
42,mtREV+I,110592.588,600,222385.176,226921.025,225165.167
43,mtREV+G4,101847.316,600,204894.632,209430.481,207674.623
44,mtREV+I+G4,101716.203,601,204634.406,209214.178,207419.030
45,mtREV+F,106376.618,618,213989.236,219415.364,216852.627
46,mtREV+F+I,104577.716,619,210393.432,215876.004,213261.457
47,mtREV+F+G4,97555.966,619,196349.931,201832.503,199217.956
48,mtREV+F+I+G4,97390.740,620,196021.481,201561.337,198894.138
49,rtREV,103296.098,599,207790.196,212282.696,210565.554
50,rtREV+I,101509.673,600,204219.346,208755.195,206999.337
51,rtREV+G4,95421.960,600,192043.919,196579.768,194823.910
52,rtREV+I+G4,95288.661,601,191779.321,196359.094,194563.946
53,rtREV+F,102764.284,618,206764.568,212190.696,209627.959
54,rtREV+F+I,100956.258,619,203150.516,208633.087,206018.540
55,rtREV+F+G4,94623.245,619,190484.490,195967.061,193352.514
56,rtREV+F+I+G4,94457.228,620,190154.455,195694.312,193027.113
57,mtART,116216.392,599,233630.784,238123.284,236406.142
58,mtART+I,114794.232,600,230788.464,235324.313,233568.455
59,mtART+G4,102408.892,600,206017.785,210553.634,208797.776
60,mtART+I+G4,102310.273,601,205822.545,210402.317,208607.170
61,mtART+F,109891.891,618,221019.783,226445.910,223883.173
62,mtART+F+I,108177.291,619,217592.583,223075.154,220460.607
63,mtART+F+G4,98427.681,619,198093.363,203575.934,200961.387
64,mtART+F+I+G4,98270.021,620,197780.041,203319.898,200652.699
65,mtZOA,111997.596,599,225193.193,229685.693,227968.550
66,mtZOA+I,110505.641,600,222211.283,226747.132,224991.274
67,mtZOA+G4,99677.314,600,200554.629,205090.478,203334.620
68,mtZOA+I+G4,99557.738,601,200317.477,204897.249,203102.101
69,mtZOA+F,107191.837,618,215619.674,221045.801,218483.064
70,mtZOA+F+I,105387.466,619,212012.933,217495.504,214880.957
71,mtZOA+F+G4,97044.110,619,195326.221,200808.792,198194.245
72,mtZOA+F+I+G4,96861.563,620,194963.126,200502.982,197835.783
73,VT,102546.976,599,206291.951,210784.451,209067.309
74,VT+I,100591.242,600,202382.484,206918.333,205162.475
75,VT+G4,95356.781,600,191913.562,196449.411,194693.553
76,VT+I+G4,95158.801,601,191519.601,196099.373,194304.226
77,VT+F,102750.797,618,206737.594,212163.722,209600.985
78,VT+F+I,100795.870,619,202829.740,208312.312,205697.764
79,VT+F+G4,95407.003,619,192052.007,197534.578,194920.031
80,VT+F+I+G4,95197.211,620,191634.422,197174.278,194507.080
81,LG,102384.476,599,205966.952,210459.452,208742.310
82,LG+I,100524.197,600,202248.394,206784.243,205028.385
83,LG+G4,94383.526,600,189967.052,194502.901,192747.043
84,LG+I+G4,94216.016,601,189634.033,194213.805,192418.657
85,LG+F,102576.160,618,206388.321,211814.449,209251.712
86,LG+F+I,100702.459,619,202642.918,208125.489,205510.942
87,LG+F+G4,94314.250,619,189866.500,195349.072,192734.525
88,LG+F+I+G4,94136.822,620,189513.643,195053.499,192386.301
89,DCMut,103872.688,599,208943.375,213435.875,211718.733
90,DCMut+I,101685.611,600,204571.221,209107.070,207351.212
91,DCMut+G4,96188.338,600,193576.677,198112.526,196356.668
92,DCMut+I+G4,95933.864,601,193069.728,197649.500,195854.352
93,DCMut+F,104413.291,618,210062.583,215488.710,212925.973
94,DCMut+F+I,102287.629,619,205813.257,211295.829,208681.281
95,DCMut+F+G4,96493.610,619,194225.220,199707.791,197093.244
96,DCMut+F+I+G4,96244.801,620,193729.602,199269.458,196602.260
97,PMB,103447.291,599,208092.581,212585.081,210867.939
98,PMB+I,101624.934,600,204449.868,208985.717,207229.859
99,PMB+G4,96323.275,600,193846.549,198382.398,196626.540
100,PMB+I+G4,96139.747,601,193481.495,198061.267,196266.119
101,PMB+F,103153.029,618,207542.058,212968.186,210405.449
102,PMB+F+I,101289.905,619,203817.810,209300.382,206685.834
103,PMB+F+G4,95918.680,619,193075.360,198557.932,195943.385
104,PMB+F+I+G4,95728.208,620,192696.417,198236.273,195569.074
105,HIVb,109130.093,599,219458.187,223950.687,222233.545
106,HIVb+I,106758.356,600,214716.712,219252.561,217496.703
107,HIVb+G4,99617.764,600,200435.528,204971.377,203215.519
108,HIVb+I+G4,99369.685,601,199941.370,204521.142,202725.994
109,HIVb+F,109088.550,618,219413.099,224839.227,222276.490
110,HIVb+F+I,106689.602,619,214617.203,220099.775,217485.227
111,HIVb+F+G4,99150.853,619,199539.706,205022.277,202407.730
112,HIVb+F+I+G4,98930.186,620,199100.372,204640.228,201973.030
113,HIVw,113294.071,599,227786.143,232278.643,230561.501
114,HIVw+I,110876.909,600,222953.817,227489.666,225733.808
115,HIVw+G4,104232.959,600,209665.919,214201.768,212445.910
116,HIVw+I+G4,103952.869,601,209107.737,213687.509,211892.362
117,HIVw+F,112959.317,618,227154.634,232580.761,230018.024
118,HIVw+F+I,110452.888,619,222143.776,227626.347,225011.800
119,HIVw+F+G4,103291.283,619,207820.567,213303.138,210688.591
120,HIVw+F+I+G4,103078.912,620,207397.824,212937.680,210270.482
121,JTTDCMut,103946.573,599,209091.146,213583.646,211866.504
122,JTTDCMut+I,101865.028,600,204930.055,209465.904,207710.046
123,JTTDCMut+G4,95940.744,600,193081.488,197617.337,195861.479
124,JTTDCMut+I+G4,95746.395,601,192694.789,197274.561,195479.414
125,JTTDCMut+F,104244.019,618,209724.037,215150.165,212587.428
126,JTTDCMut+F+I,102179.223,619,205596.446,211079.018,208464.471
127,JTTDCMut+F+G4,95997.055,619,193232.111,198714.682,196100.135
128,JTTDCMut+F+I+G4,95810.179,620,192860.357,198400.213,195733.015
129,FLU,106884.359,599,214966.719,219459.219,217742.076
130,FLU+I,104975.263,600,211150.526,215686.375,213930.517
131,FLU+G4,98510.169,600,198220.339,202756.188,201000.330
132,FLU+I+G4,98287.807,601,197777.614,202357.386,200562.238
133,FLU+F,106841.005,618,214918.009,220344.137,217781.400
134,FLU+F+I,104887.561,619,211013.122,216495.693,213881.146
135,FLU+F+G4,98006.522,619,197251.044,202733.615,200119.068
136,FLU+F+I+G4,97803.836,620,196847.673,202387.529,199720.330
137,Blosum62,103096.724,599,207391.447,211883.947,210166.805
138,Blosum62+I,101308.795,600,203817.589,208353.438,206597.580
139,Blosum62+G4,95964.240,600,193128.481,197664.330,195908.472
140,Blosum62+I+G4,95796.167,601,192794.334,197374.107,195578.959
141,Blosum62+F,103013.471,618,207262.943,212689.070,210126.333
142,Blosum62+F+I,101164.689,619,203567.379,209049.950,206435.403
143,Blosum62+F+G4,95762.466,619,192762.931,198245.502,195630.955
144,Blosum62+F+I+G4,95583.768,620,192407.536,197947.392,195280.193
145,mtMet,112790.238,599,226778.475,231270.975,229553.833
146,mtMet+I,111231.035,600,223662.069,228197.918,226442.060
147,mtMet+G4,101535.763,600,204271.525,208807.374,207051.516
148,mtMet+I+G4,101382.771,601,203967.542,208547.314,206752.167
149,mtMet+F,107771.323,618,216778.645,222204.773,219642.036
150,mtMet+F+I,105910.701,619,213059.402,218541.973,215927.426
151,mtMet+F+G4,97827.233,619,196892.467,202375.038,199760.491
152,mtMet+F+I+G4,97650.486,620,196540.973,202080.829,199413.630
153,mtVer,115031.389,599,231260.778,235753.278,234036.136
154,mtVer+I,113484.976,600,228169.952,232705.801,230949.943
155,mtVer+G4,102691.871,600,206583.742,211119.592,209363.734
156,mtVer+I+G4,102539.037,601,206280.074,210859.846,209064.698
157,mtVer+F,110045.494,618,221326.987,226753.115,224190.378
158,mtVer+F+I,108102.155,619,217442.310,222924.881,220310.334
159,mtVer+F+G4,99697.912,619,200633.823,206116.394,203501.847
160,mtVer+F+I+G4,99526.716,620,200293.432,205833.288,203166.090
161,mtInv,111945.686,599,225089.372,229581.872,227864.730
162,mtInv+I,110295.348,600,221790.696,226326.545,224570.687
163,mtInv+G4,101481.705,600,204163.411,208699.260,206943.402
164,mtInv+I+G4,101342.886,601,203887.772,208467.544,206672.396
165,mtInv+F,106078.739,618,213393.478,218819.606,216256.869
166,mtInv+F+I,104133.181,619,209504.362,214986.934,212372.386
167,mtInv+F+G4,96823.204,619,194884.409,200366.980,197752.433
168,mtInv+F+I+G4,96645.845,620,194531.690,200071.546,197404.348
