No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,103817.340,599,208832.681,213297.277,211608.826
2,Dayhoff+I,101622.922,600,204445.845,208953.345,207226.625
3,Dayhoff+G4,96144.172,600,193488.345,197995.845,196269.125
4,Dayhoff+I+G4,95889.884,601,192981.769,197532.737,195767.183
5,Dayhoff+F,104358.867,618,209953.734,215341.649,212817.937
6,Dayhoff+F+I,102226.474,619,205690.948,211134.636,208559.786
7,Dayhoff+F+G4,96448.057,619,194134.113,199577.801,197002.951
8,Dayhoff+F+I+G4,96210.267,620,193660.534,199160.820,196534.007
9,mtMAM,119985.641,599,241169.283,245633.879,243945.428
10,mtMAM+I,118544.220,600,238288.440,242795.940,241069.220
11,mtMAM+G4,104979.607,600,211159.214,215666.714,213939.994
12,mtMAM+I+G4,104747.893,601,210697.787,215248.755,213483.201
13,mtMAM+F,113272.015,618,227780.031,233167.946,230644.234
14,mtMAM+F+I,111543.711,619,224325.422,229769.110,227194.260
15,mtMAM+F+G4,100924.482,619,203086.963,208530.651,205955.801
16,mtMAM+F+I+G4,100784.776,620,202809.553,208309.838,205683.025
17,JTT,103980.298,599,209158.596,213623.192,211934.741
18,JTT+I,101879.159,600,204958.319,209465.819,207739.099
19,JTT+G4,95960.005,600,193120.010,197627.510,195900.790
20,JTT+I+G4,95742.214,601,192686.428,197237.397,195471.843
21,JTT+F,104290.948,618,209817.896,215205.811,212682.099
22,JTT+F+I,102210.405,619,205658.809,211102.497,208527.647
23,JTT+F+G4,96036.591,619,193311.183,198754.871,196180.021
24,JTT+F+I+G4,95838.397,620,192916.794,198417.080,195790.267
25,WAG,101483.507,599,204165.014,208629.610,206941.159
26,WAG+I,99537.745,600,200275.491,204782.991,203056.271
27,WAG+G4,94614.560,600,190429.120,194936.620,193209.900
28,WAG+I+G4,94416.916,601,190035.832,194586.801,192821.247
29,WAG+F,101702.119,618,204640.238,210028.153,207504.441
30,WAG+F+I,99793.487,619,200824.975,206268.663,203693.813
31,WAG+F+G4,94684.915,619,190607.830,196051.518,193476.668
32,WAG+F+I+G4,94487.102,620,190214.205,195714.491,193087.678
33,cpREV,102525.768,599,206249.537,210714.133,209025.682
34,cpREV+I,100749.499,600,202698.997,207206.497,205479.777
35,cpREV+G4,95821.403,600,192842.805,197350.305,195623.585
36,cpREV+I+G4,95608.776,601,192419.553,196970.521,195204.967
37,cpREV+F,102242.629,618,205721.257,211109.173,208585.461
38,cpREV+F+I,100315.031,619,201868.063,207311.751,204736.901
39,cpREV+F+G4,95422.948,619,192083.896,197527.584,194952.734
40,cpREV+F+I+G4,95207.317,620,191654.634,197154.920,194528.107
41,mtREV,112008.428,599,225214.856,229679.452,227991.002
42,mtREV+I,110466.214,600,222132.429,226639.929,224913.209
43,mtREV+G4,101779.172,600,204758.343,209265.843,207539.123
44,mtREV+I+G4,101633.193,601,204468.387,209019.355,207253.801
45,mtREV+F,106285.985,618,213807.970,219195.886,216672.173
46,mtREV+F+I,104475.812,619,210189.623,215633.311,213058.461
47,mtREV+F+G4,97532.193,619,196302.385,201746.073,199171.223
48,mtREV+F+I+G4,97369.615,620,195979.230,201479.516,198852.703
49,rtREV,103164.788,599,207527.576,211992.172,210303.721
50,rtREV+I,101370.462,600,203940.924,208448.424,206721.704
51,rtREV+G4,95364.972,600,191929.944,196437.444,194710.724
52,rtREV+I+G4,95219.119,601,191640.237,196191.206,194425.652
53,rtREV+F,102634.046,618,206504.092,211892.007,209368.295
54,rtREV+F+I,100817.841,619,202873.683,208317.371,205742.521
55,rtREV+F+G4,94556.825,619,190351.650,195795.338,193220.488
56,rtREV+F+I+G4,94385.739,620,190011.478,195511.764,192884.951
57,mtART,116124.009,599,233446.019,237910.615,236222.164
58,mtART+I,114679.310,600,230558.620,235066.120,233339.400
59,mtART+G4,102329.882,600,205859.765,210367.265,208640.545
60,mtART+I+G4,102222.668,601,205647.337,210198.305,208432.752
61,mtART+F,109769.468,618,220774.937,226162.852,223639.140
62,mtART+F+I,108040.818,619,217319.635,222763.323,220188.473
63,mtART+F+G4,98393.061,619,198024.123,203467.811,200892.961
64,mtART+F+I+G4,98227.790,620,197695.580,203195.866,200569.053
65,mtZOA,111899.938,599,224997.876,229462.472,227774.021
66,mtZOA+I,110388.463,600,221976.925,226484.425,224757.705
67,mtZOA+G4,99591.628,600,200383.256,204890.756,203164.036
68,mtZOA+I+G4,99471.274,601,200144.548,204695.516,202929.962
69,mtZOA+F,107088.118,618,215412.236,220800.152,218276.440
70,mtZOA+F+I,105272.761,619,211783.522,217227.210,214652.360
71,mtZOA+F+G4,97013.718,619,195265.435,200709.123,198134.273
72,mtZOA+F+I+G4,96819.248,620,194878.497,200378.782,197751.969
73,VT,102457.330,599,206112.661,210577.257,208888.806
74,VT+I,100495.778,600,202191.556,206699.056,204972.336
75,VT+G4,95294.554,600,191789.108,196296.608,194569.888
76,VT+I+G4,95094.814,601,191391.629,195942.597,194177.044
77,VT+F,102662.128,618,206560.257,211948.172,209424.460
78,VT+F+I,100702.648,619,202643.297,208086.985,205512.135
79,VT+F+G4,95362.851,619,191963.701,197407.389,194832.539
80,VT+F+I+G4,95144.553,620,191529.106,197029.392,194402.578
81,LG,102281.096,599,205760.191,210224.788,208536.337
82,LG+I,100413.082,600,202026.165,206533.665,204806.945
83,LG+G4,94324.414,600,189848.827,194356.327,192629.607
84,LG+I+G4,94151.415,601,189504.830,194055.798,192290.245
85,LG+F,102478.451,618,206192.903,211580.818,209057.106
86,LG+F+I,100597.568,619,202433.136,207876.824,205301.974
87,LG+F+G4,94263.083,619,189764.167,195207.855,192633.005
88,LG+F+I+G4,94077.249,620,189394.498,194894.784,192267.971
89,DCMut,103813.166,599,208824.333,213288.929,211600.478
90,DCMut+I,101618.933,600,204437.867,208945.367,207218.647
91,DCMut+G4,96147.732,600,193495.464,198002.964,196276.244
92,DCMut+I+G4,95892.960,601,192987.920,197538.889,195773.335
93,DCMut+F,104351.589,618,209939.179,215327.094,212803.382
94,DCMut+F+I,102219.129,619,205676.258,211119.946,208545.096
95,DCMut+F+G4,96449.185,619,194136.369,199580.057,197005.207
96,DCMut+F+I+G4,96210.824,620,193661.648,199161.934,196535.121
97,PMB,103349.797,599,207897.594,212362.190,210673.739
98,PMB+I,101519.795,600,204239.591,208747.091,207020.371
99,PMB+G4,96263.492,600,193726.983,198234.483,196507.763
100,PMB+I+G4,96070.581,601,193343.163,197894.131,196128.577
101,PMB+F,103059.880,618,207355.759,212743.675,210219.963
102,PMB+F+I,101190.651,619,203619.302,209062.990,206488.140
103,PMB+F+G4,95871.991,619,192981.982,198425.670,195850.820
104,PMB+F+I+G4,95674.911,620,192589.821,198090.107,195463.294
105,HIVb,109056.013,599,219310.026,223774.622,222086.172
106,HIVb+I,106676.938,600,214553.876,219061.376,217334.656
107,HIVb+G4,99572.542,600,200345.083,204852.583,203125.863
108,HIVb+I+G4,99330.587,601,199863.174,204414.142,202648.588
109,HIVb+F,109010.255,618,219256.510,224644.425,222120.713
110,HIVb+F+I,106606.945,619,214451.891,219895.579,217320.729
111,HIVb+F+G4,99127.174,619,199492.347,204936.035,202361.185
112,HIVb+F+I+G4,98918.103,620,199076.206,204576.492,201949.679
113,HIVw,113183.093,599,227564.185,232028.781,230340.330
114,HIVw+I,110758.384,600,222716.767,227224.267,225497.547
115,HIVw+G4,104110.967,600,209421.933,213929.433,212202.713
116,HIVw+I+G4,103826.469,601,208854.938,213405.906,211640.352
117,HIVw+F,112878.722,618,226993.444,232381.359,229857.647
118,HIVw+F+I,110365.099,619,221968.199,227411.887,224837.037
119,HIVw+F+G4,103244.464,619,207726.928,213170.616,210595.766
120,HIVw+F+I+G4,103029.968,620,207299.936,212800.222,210173.409
121,JTTDCMut,103882.534,599,208963.067,213427.664,211739.213
122,JTTDCMut+I,101796.112,600,204792.225,209299.725,207573.005
123,JTTDCMut+G4,95913.546,600,193027.091,197534.591,195807.871
124,JTTDCMut+I+G4,95697.964,601,192597.928,197148.897,195383.343
125,JTTDCMut+F,104184.714,618,209605.428,214993.344,212469.632
126,JTTDCMut+F+I,102115.070,619,205468.141,210911.829,208336.979
127,JTTDCMut+F+G4,95973.396,619,193184.792,198628.480,196053.630
128,JTTDCMut+F+I+G4,95772.931,620,192785.862,198286.148,195659.335
129,FLU,106744.727,599,214687.454,219152.050,217463.599
130,FLU+I,104826.344,600,210852.687,215360.187,213633.467
131,FLU+G4,98408.911,600,198017.821,202525.321,200798.601
132,FLU+I+G4,98189.441,601,197580.881,202131.850,200366.296
133,FLU+F,106733.907,618,214703.814,220091.729,217568.017
134,FLU+F+I,104769.348,619,210776.696,216220.384,213645.534
135,FLU+F+G4,97951.738,619,197141.476,202585.164,200010.314
136,FLU+F+I+G4,97758.452,620,196756.903,202257.189,199630.376
137,Blosum62,102980.116,599,207158.232,211622.828,209934.377
138,Blosum62+I,101184.520,600,203569.039,208076.539,206349.819
139,Blosum62+G4,95889.368,600,192978.737,197486.237,195759.517
140,Blosum62+I+G4,95717.676,601,192637.352,197188.321,195422.767
141,Blosum62+F,102903.566,618,207043.132,212431.048,209907.336
142,Blosum62+F+I,101048.635,619,203335.270,208778.958,206204.108
143,Blosum62+F+G4,95702.721,619,192643.442,198087.130,195512.280
144,Blosum62+F+I+G4,95522.708,620,192285.416,197785.702,195158.888
145,mtMet,112648.333,599,226494.665,230959.261,229270.810
146,mtMet+I,111075.062,600,223350.123,227857.623,226130.903
147,mtMet+G4,101414.006,600,204028.013,208535.513,206808.793
148,mtMet+I+G4,101268.109,601,203738.219,208289.187,206523.633
149,mtMet+F,107680.757,618,216597.514,221985.430,219461.717
150,mtMet+F+I,105811.546,619,212861.091,218304.779,215729.929
151,mtMet+F+G4,97790.036,619,196818.073,202261.761,199686.911
152,mtMet+F+I+G4,97612.807,620,196465.614,201965.900,199339.087
153,mtVer,114898.573,599,230995.145,235459.742,233771.291
154,mtVer+I,113337.205,600,227874.410,232381.910,230655.190
155,mtVer+G4,102575.698,600,206351.395,210858.895,209132.175
156,mtVer+I+G4,102428.648,601,206059.295,210610.264,208844.710
157,mtVer+F,109956.630,618,221149.260,226537.175,224013.463
158,mtVer+F+I,108003.480,619,217244.961,222688.649,220113.799
159,mtVer+F+G4,99641.443,619,200520.886,205964.574,203389.724
160,mtVer+F+I+G4,99486.973,620,200213.946,205714.232,203087.419
161,mtInv,111782.791,599,224763.581,229228.178,227539.727
162,mtInv+I,110120.240,600,221440.479,225947.979,224221.259
163,mtInv+G4,101364.655,600,203929.310,208436.810,206710.090
164,mtInv+I+G4,101218.391,601,203638.783,208189.752,206424.198
165,mtInv+F,105983.770,618,213203.540,218591.456,216067.744
166,mtInv+F+I,104030.749,619,209299.497,214743.185,212168.335
167,mtInv+F+G4,96787.538,619,194813.076,200256.764,197681.914
168,mtInv+F+I+G4,96604.521,620,194449.042,199949.328,197322.515
