No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,103610.557,599,208419.114,212802.041,211197.616
2,Dayhoff+I,101430.146,600,204060.292,208484.832,206843.433
3,Dayhoff+G4,95962.791,600,193125.581,197550.121,195908.722
4,Dayhoff+I+G4,95703.111,601,192608.223,197074.914,195396.002
5,Dayhoff+F,104149.960,618,209535.919,214812.361,212402.554
6,Dayhoff+F+I,102033.719,619,205305.438,210635.716,208176.712
7,Dayhoff+F+G4,96250.411,619,193738.823,199069.100,196610.096
8,Dayhoff+F+I+G4,96013.394,620,193266.787,198651.682,196142.699
9,mtMAM,119744.573,599,240687.146,245070.073,243465.648
10,mtMAM+I,118339.770,600,237879.539,242304.079,240662.680
11,mtMAM+G4,104690.953,600,210581.907,215006.447,213365.047
12,mtMAM+I+G4,104534.435,601,210270.871,214737.562,213058.650
13,mtMAM+F,113114.496,618,227464.993,232741.434,230331.628
14,mtMAM+F+I,111418.454,619,224074.908,229405.186,226946.181
15,mtMAM+F+G4,100720.585,619,202679.171,208009.449,205550.444
16,mtMAM+F+I+G4,100575.317,620,202390.634,207775.529,205266.546
17,JTT,103841.166,599,208880.331,213263.258,211658.833
18,JTT+I,101751.379,600,204702.758,209127.298,207485.898
19,JTT+G4,95825.963,600,192851.926,197276.466,195635.066
20,JTT+I+G4,95607.361,601,192416.723,196883.414,195204.502
21,JTT+F,104147.595,618,209531.190,214807.632,212397.825
22,JTT+F+I,102079.635,619,205397.270,210727.547,208268.543
23,JTT+F+G4,95891.131,619,193020.261,198350.539,195891.535
24,JTT+F+I+G4,95684.598,620,192609.196,197994.091,195485.108
25,WAG,101376.835,599,203951.671,208334.598,206730.173
26,WAG+I,99442.286,600,200084.573,204509.113,202867.713
27,WAG+G4,94523.910,600,190247.820,194672.359,193030.960
28,WAG+I+G4,94298.270,601,189798.541,194265.232,192586.320
29,WAG+F,101593.894,618,204423.788,209700.229,207290.423
30,WAG+F+I,99697.825,619,200633.649,205963.927,203504.923
31,WAG+F+G4,94590.382,619,190418.764,195749.042,193290.038
32,WAG+F+I+G4,94373.795,620,189987.590,195372.486,192863.502
33,cpREV,102441.420,599,206080.841,210463.767,208859.343
34,cpREV+I,100671.893,600,202543.785,206968.325,205326.926
35,cpREV+G4,95724.696,600,192649.391,197073.931,195432.532
36,cpREV+I+G4,95501.837,601,192205.674,196672.366,194993.454
37,cpREV+F,102156.377,618,205548.755,210825.196,208415.390
38,cpREV+F+I,100233.820,619,201705.640,207035.918,204576.913
39,cpREV+F+G4,95345.401,619,191928.803,197259.081,194800.076
40,cpREV+F+I+G4,95094.498,620,191428.996,196813.891,194304.908
41,mtREV,111789.186,599,224776.372,229159.299,227554.874
42,mtREV+I,110277.696,600,221755.391,226179.931,224538.532
43,mtREV+G4,101563.551,600,204327.103,208751.643,207110.243
44,mtREV+I+G4,101431.560,601,204065.120,208531.811,206852.899
45,mtREV+F,106139.995,618,213515.990,218792.431,216382.625
46,mtREV+F+I,104351.466,619,209940.931,215271.209,212812.205
47,mtREV+F+G4,97377.011,619,195992.023,201322.301,198863.296
48,mtREV+F+I+G4,97208.777,620,195657.555,201042.450,198533.467
49,rtREV,103100.654,599,207399.309,211782.236,210177.811
50,rtREV+I,101322.197,600,203844.394,208268.934,206627.535
51,rtREV+G4,95290.484,600,191780.967,196205.507,194564.108
52,rtREV+I+G4,95136.467,601,191474.933,195941.625,194262.713
53,rtREV+F,102556.375,618,206348.750,211625.191,209215.384
54,rtREV+F+I,100757.335,619,202752.669,208082.947,205623.943
55,rtREV+F+G4,94471.560,619,190181.119,195511.397,193052.393
56,rtREV+F+I+G4,94297.241,620,189834.481,195219.377,192710.394
57,mtART,115951.714,599,233101.427,237484.354,235879.929
58,mtART+I,114541.593,600,230283.187,234707.727,233066.328
59,mtART+G4,102139.689,600,205479.379,209903.918,208262.519
60,mtART+I+G4,102052.630,601,205307.260,209773.952,208095.040
61,mtART+F,109686.756,618,220609.513,225885.954,223476.147
62,mtART+F+I,107983.989,619,217205.979,222536.256,220077.252
63,mtART+F+G4,98251.679,619,197741.357,203071.635,200612.631
64,mtART+F+I+G4,98094.145,620,197428.290,202813.185,200304.202
65,mtZOA,111683.053,599,224564.105,228947.032,227342.607
66,mtZOA+I,110202.601,600,221605.202,226029.741,224388.342
67,mtZOA+G4,99373.001,600,199946.003,204370.543,202729.143
68,mtZOA+I+G4,99266.895,601,199735.791,204202.482,202523.570
69,mtZOA+F,106936.242,618,215108.484,220384.925,217975.119
70,mtZOA+F+I,105142.278,619,211522.556,216852.834,214393.830
71,mtZOA+F+G4,96846.712,619,194931.424,200261.701,197802.697
72,mtZOA+F+I+G4,96663.813,620,194567.625,199952.520,197443.537
73,VT,102355.234,599,205908.467,210291.394,208686.969
74,VT+I,100404.987,600,202009.973,206434.513,204793.114
75,VT+G4,95201.613,600,191603.225,196027.765,194386.366
76,VT+I+G4,94991.989,601,191185.979,195652.670,193973.758
77,VT+F,102565.185,618,206366.371,211642.812,209233.005
78,VT+F+I,100617.142,619,202472.284,207802.562,205343.558
79,VT+F+G4,95259.612,619,191757.225,197087.502,194628.498
80,VT+F+I+G4,95042.836,620,191325.671,196710.566,194201.583
81,LG,102167.417,599,205532.834,209915.761,208311.336
82,LG+I,100314.883,600,201829.766,206254.306,204612.907
83,LG+G4,94202.783,600,189605.565,194030.105,192388.706
84,LG+I+G4,94027.394,601,189256.788,193723.480,192044.568
85,LG+F,102358.970,618,205953.940,211230.381,208820.575
86,LG+F+I,100493.379,619,202224.759,207555.037,205096.032
87,LG+F+G4,94128.700,619,189495.401,194825.679,192366.674
88,LG+F+I+G4,93944.451,620,189128.901,194513.796,192004.813
89,DCMut,103606.604,599,208411.208,212794.135,211189.710
90,DCMut+I,101426.385,600,204052.769,208477.309,206835.910
91,DCMut+G4,95967.913,600,193135.826,197560.365,195918.966
92,DCMut+I+G4,95706.635,601,192615.271,197081.962,195403.050
93,DCMut+F,104143.088,618,209522.176,214798.617,212388.811
94,DCMut+F+I,102026.774,619,205291.549,210621.827,208162.822
95,DCMut+F+G4,96252.449,619,193742.898,199073.175,196614.171
96,DCMut+F+I+G4,96014.453,620,193268.907,198653.802,196144.819
97,PMB,103267.851,599,207733.702,212116.629,210512.204
98,PMB+I,101451.076,600,204102.151,208526.691,206885.292
99,PMB+G4,96180.831,600,193561.662,197986.202,196344.803
100,PMB+I+G4,95989.125,601,193180.251,197646.942,195968.030
101,PMB+F,102977.096,618,207190.192,212466.634,210056.827
102,PMB+F+I,101120.529,619,203479.057,208809.335,206350.331
103,PMB+F+G4,95785.576,619,192809.152,198139.430,195680.425
104,PMB+F+I+G4,95586.772,620,192413.543,197798.439,195289.455
105,HIVb,108944.265,599,219086.530,223469.457,221865.032
106,HIVb+I,106578.728,600,214357.457,218781.997,217140.598
107,HIVb+G4,99460.855,600,200121.711,204546.250,202904.851
108,HIVb+I+G4,99191.708,601,199585.416,204052.107,202373.195
109,HIVb+F,108878.264,618,218992.528,224268.970,221859.163
110,HIVb+F+I,106486.101,619,214210.202,219540.479,217081.475
111,HIVb+F+G4,98985.838,619,199209.677,204539.955,202080.950
112,HIVb+F+I+G4,98756.039,620,198752.078,204136.973,201627.990
113,HIVw,113117.364,599,227432.728,231815.655,230211.230
114,HIVw+I,110704.835,600,222609.671,227034.210,225392.811
115,HIVw+G4,104076.075,600,209352.151,213776.691,212135.291
116,HIVw+I+G4,103779.953,601,208761.907,213228.598,211549.686
117,HIVw+F,112738.234,618,226712.469,231988.910,229579.104
118,HIVw+F+I,110238.092,619,221714.184,227044.462,224585.457
119,HIVw+F+G4,103118.491,619,207474.982,212805.260,210346.256
120,HIVw+F+I+G4,102889.994,620,207019.988,212404.883,209895.900
121,JTTDCMut,103742.461,599,208682.922,213065.848,211461.424
122,JTTDCMut+I,101667.072,600,204534.145,208958.684,207317.285
123,JTTDCMut+G4,95778.652,600,192757.304,197181.844,195540.445
124,JTTDCMut+I+G4,95561.463,601,192324.925,196791.617,195112.704
125,JTTDCMut+F,104039.058,618,209314.116,214590.557,212180.751
126,JTTDCMut+F+I,101981.824,619,205201.648,210531.926,208072.921
127,JTTDCMut+F+G4,95825.283,619,192888.566,198218.843,195759.839
128,JTTDCMut+F+I+G4,95615.665,620,192471.330,197856.225,195347.242
129,FLU,106640.281,599,214478.562,218861.489,217257.065
130,FLU+I,104738.409,600,210676.817,215101.357,213459.958
131,FLU+G4,98323.106,600,197846.212,202270.751,200629.352
132,FLU+I+G4,98060.115,601,197322.229,201788.920,200110.008
133,FLU+F,106596.557,618,214429.114,219705.555,217295.749
134,FLU+F+I,104652.562,619,210543.125,215873.402,213414.398
135,FLU+F+G4,97830.716,619,196899.432,202229.710,199770.706
136,FLU+F+I+G4,97606.568,620,196453.137,201838.032,199329.049
137,Blosum62,102908.715,599,207015.431,211398.357,209793.933
138,Blosum62+I,101126.687,600,203453.375,207877.915,206236.515
139,Blosum62+G4,95819.380,600,192838.761,197263.301,195621.901
140,Blosum62+I+G4,95643.006,601,192488.013,196954.704,195275.792
141,Blosum62+F,102826.792,618,206889.583,212166.025,209756.218
142,Blosum62+F+I,100985.230,619,203208.461,208538.738,206079.734
143,Blosum62+F+G4,95622.428,619,192482.855,197813.133,195354.129
144,Blosum62+F+I+G4,95440.881,620,192121.762,197506.657,194997.674
145,mtMet,112460.463,599,226118.925,230501.852,228897.427
146,mtMet+I,110911.619,600,223023.238,227447.777,225806.378
147,mtMet+G4,101215.931,600,203631.863,208056.403,206415.003
148,mtMet+I+G4,101080.378,601,203362.755,207829.447,206150.534
149,mtMet+F,107526.463,618,216288.926,221565.367,219155.561
150,mtMet+F+I,105675.686,619,212589.372,217919.650,215460.645
151,mtMet+F+G4,97627.934,619,196493.868,201824.146,199365.142
152,mtMet+F+I+G4,97448.140,620,196136.280,201521.175,199012.192
153,mtVer,114696.163,599,230590.326,234973.252,233368.828
154,mtVer+I,113161.559,600,227523.118,231947.658,230306.259
155,mtVer+G4,102390.917,600,205981.834,210406.374,208764.974
156,mtVer+I+G4,102271.037,601,205744.074,210210.766,208531.854
157,mtVer+F,109796.862,618,220829.723,226106.165,223696.358
158,mtVer+F+I,107863.229,619,216964.457,222294.735,219835.731
159,mtVer+F+G4,99496.118,619,200230.235,205560.513,203101.509
160,mtVer+F+I+G4,99322.088,620,199884.176,205269.071,202760.088
161,mtInv,111613.781,599,224425.563,228808.490,227204.065
162,mtInv+I,109973.864,600,221147.727,225572.267,223930.868
163,mtInv+G4,101191.109,600,203582.217,208006.757,206365.358
