No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,103848.805,599,208895.610,212956.627,211684.219
2,Dayhoff+I,101658.105,600,204516.210,208613.938,207309.475
3,Dayhoff+G4,96155.084,600,193510.168,197607.895,196303.432
4,Dayhoff+I+G4,95909.215,601,193020.430,197155.310,195818.349
5,Dayhoff+F,104412.206,618,210060.413,214902.716,212937.475
6,Dayhoff+F+I,102283.825,619,205805.649,210694.566,208687.367
7,Dayhoff+F+G4,96473.189,619,194184.377,199073.294,197066.095
8,Dayhoff+F+I+G4,96242.263,620,193724.527,198660.681,196610.900
9,mtMAM,119906.784,599,241011.568,245072.585,243800.176
10,mtMAM+I,118490.749,600,238181.497,242279.224,240974.761
11,mtMAM+G4,104950.193,600,211100.386,215198.113,213893.650
12,mtMAM+I+G4,104741.361,601,210684.723,214819.603,213482.642
13,mtMAM+F,113272.580,618,227781.159,232623.463,230658.221
14,mtMAM+F+I,111563.722,619,224365.443,229254.360,227247.161
15,mtMAM+F+G4,100918.699,619,203075.397,207964.314,205957.115
16,mtMAM+F+I+G4,100781.852,620,202803.705,207739.859,205690.078
17,JTT,103984.345,599,209166.690,213227.707,211955.299
18,JTT+I,101888.589,600,204977.178,209074.905,207770.442
19,JTT+G4,95967.634,600,193135.268,197232.995,195928.532
20,JTT+I+G4,95758.283,601,192718.565,196853.445,195516.485
21,JTT+F,104331.246,618,209898.492,214740.796,212775.554
22,JTT+F+I,102255.027,619,205748.055,210636.972,208629.772
23,JTT+F+G4,96067.553,619,193373.106,198262.023,196254.823
24,JTT+F+I+G4,95881.804,620,193003.608,197939.761,195889.981
25,WAG,101519.638,599,204237.277,208298.294,207025.886
26,WAG+I,99577.832,600,200355.664,204453.391,203148.928
27,WAG+G4,94648.752,600,190497.505,194595.232,193290.769
28,WAG+I+G4,94443.863,601,190089.725,194224.605,192887.645
29,WAG+F,101768.126,618,204772.252,209614.556,207649.314
30,WAG+F+I,99862.685,619,200963.371,205852.288,203845.089
31,WAG+F+G4,94737.633,619,190713.265,195602.183,193594.983
32,WAG+F+I+G4,94539.405,620,190318.810,195254.963,193205.183
33,cpREV,102557.242,599,206312.484,210373.501,209101.093
