No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,103806.911,599,208811.822,212405.822,211617.905
2,Dayhoff+I,101696.756,600,204593.513,208217.633,207404.280
3,Dayhoff+G4,96161.320,600,193522.640,197146.761,196333.407
4,Dayhoff+I+G4,95928.302,601,193058.605,196713.170,195874.056
5,Dayhoff+F,104350.674,618,209937.348,214164.331,212832.438
6,Dayhoff+F+I,102305.854,619,205849.707,210113.929,208749.482
7,Dayhoff+F+G4,96472.345,619,194182.689,198446.912,197082.464
8,Dayhoff+F+I+G4,96250.562,620,193741.124,198043.023,196645.583
9,mtMAM,119854.195,599,240906.390,244500.390,243712.473
10,mtMAM+I,118466.465,600,238132.930,241757.051,240943.697
11,mtMAM+G4,104938.127,600,211076.254,214700.375,213887.021
12,mtMAM+I+G4,104777.359,601,210756.717,214411.283,213572.169
13,mtMAM+F,113149.113,618,227534.225,231761.209,230429.315
14,mtMAM+F+I,111500.669,619,224239.337,228503.559,227139.112
15,mtMAM+F+G4,100871.760,619,202981.520,207245.743,205881.295
16,mtMAM+F+I+G4,100745.889,620,202731.779,207033.678,205636.238
17,JTT,103970.828,599,209139.656,212733.656,211945.738
18,JTT+I,101931.983,600,205063.967,208688.087,207874.734
19,JTT+G4,95978.200,600,193156.400,196780.521,195967.167
20,JTT+I+G4,95785.797,601,192773.594,196428.159,195589.045
21,JTT+F,104284.719,618,209805.437,214032.421,212700.527
22,JTT+F+I,102275.345,619,205788.689,210052.911,208688.464
23,JTT+F+G4,96058.456,619,193354.911,197619.133,196254.686
24,JTT+F+I+G4,95880.857,620,193001.715,197303.614,195906.174
25,WAG,101514.178,599,204226.355,207820.355,207032.438
26,WAG+I,99645.467,600,200490.933,204115.054,203301.700
27,WAG+G4,94673.626,600,190547.252,194171.373,193358.019
28,WAG+I+G4,94471.830,601,190145.661,193800.226,192961.112
29,WAG+F,101729.451,618,204694.902,208921.886,207589.992
30,WAG+F+I,99899.918,619,201037.836,205302.059,203937.611
31,WAG+F+G4,94737.892,619,190713.783,194978.006,193613.558
32,WAG+F+I+G4,94541.271,620,190322.541,194624.441,193227.001
33,cpREV,102572.899,599,206343.798,209937.798,209149.880
34,cpREV+I,100864.889,600,202929.777,206553.898,205740.544
35,cpREV+G4,95867.692,600,192935.384,196559.505,195746.151
36,cpREV+I+G4,95661.147,601,192524.293,196178.859,195339.745
37,cpREV+F,102282.581,618,205801.163,210028.146,208696.253
38,cpREV+F+I,100434.900,619,202107.799,206372.022,205007.574
39,cpREV+F+G4,95493.926,619,192225.852,196490.074,195125.627
40,cpREV+F+I+G4,95254.875,620,191749.750,196051.649,194654.209
41,mtREV,111981.562,599,225161.123,228755.123,227967.206
42,mtREV+I,110487.935,600,222175.869,225799.990,224986.636
43,mtREV+G4,101802.080,600,204804.160,208428.280,207614.927
44,mtREV+I+G4,101681.439,601,204564.878,208219.444,207380.330
45,mtREV+F,106269.421,618,213774.843,218001.826,216669.933
46,mtREV+F+I,104526.708,619,210291.416,214555.639,213191.191
47,mtREV+F+G4,97540.433,619,196318.866,200583.088,199218.641
48,mtREV+F+I+G4,97381.630,620,196003.261,200305.160,198907.720
49,rtREV,103214.352,599,207626.703,211220.703,210432.785
50,rtREV+I,101488.205,600,204176.410,207800.530,206987.177
51,rtREV+G4,95422.350,600,192044.700,195668.821,194855.467
52,rtREV+I+G4,95290.238,601,191782.476,195437.041,194597.927
53,rtREV+F,102668.785,618,206573.571,210800.554,209468.661
54,rtREV+F+I,100922.271,619,203082.543,207346.765,205982.317
55,rtREV+F+G4,94607.875,619,190453.749,194717.971,193353.524
56,rtREV+F+I+G4,94441.086,620,190122.173,194424.072,193026.632
57,mtART,116093.549,599,233385.097,236979.097,236191.179
58,mtART+I,114704.267,600,230608.535,234232.655,233419.302
59,mtART+G4,102370.623,600,205941.246,209565.366,208752.013
60,mtART+I+G4,102246.283,601,205694.566,209349.132,208510.018
61,mtART+F,109734.452,618,220704.904,224931.888,223599.994
62,mtART+F+I,108083.537,619,217405.073,221669.296,220304.848
63,mtART+F+G4,98405.026,619,198048.051,202312.273,200947.826
64,mtART+F+I+G4,98257.603,620,197755.206,202057.105,200659.665
65,mtZOA,111879.797,599,224957.594,228551.594,227763.677
66,mtZOA+I,110418.138,600,222036.276,225660.397,224847.043
67,mtZOA+G4,99628.924,600,200457.848,204081.968,203268.615
68,mtZOA+I+G4,99514.350,601,200230.699,203885.265,203046.151
69,mtZOA+F,107065.807,618,215367.614,219594.597,218262.704
70,mtZOA+F+I,105322.110,619,211882.220,216146.443,214781.995
71,mtZOA+F+G4,97027.082,619,195292.164,199556.386,198191.939
72,mtZOA+F+I+G4,96848.625,620,194937.250,199239.149,197841.709
73,VT,102485.023,599,206168.046,209762.046,208974.128
