No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,103691.100,599,208580.199,213217.619,211351.603
2,Dayhoff+I,101506.545,600,204213.089,208896.206,206989.120
3,Dayhoff+G4,96005.174,600,193210.347,197893.464,195986.378
4,Dayhoff+I+G4,95751.831,601,192705.661,197435.099,195486.318
5,Dayhoff+F,104237.674,618,209711.349,215336.966,212570.660
6,Dayhoff+F+I,102117.255,619,205472.510,211158.139,208336.448
7,Dayhoff+F+G4,96315.940,619,193869.879,199555.509,196733.818
8,Dayhoff+F+I+G4,96086.286,620,193412.572,199159.139,196281.137
9,mtMAM,119746.322,599,240690.645,245328.064,243462.049
10,mtMAM+I,118339.121,600,237878.243,242561.360,240654.274
11,mtMAM+G4,104779.680,600,210759.360,215442.477,213535.391
12,mtMAM+I+G4,104618.799,601,210439.597,215169.035,213220.255
13,mtMAM+F,113105.813,618,227447.626,233073.243,230306.937
14,mtMAM+F+I,111404.234,619,224046.467,229732.097,226910.406
15,mtMAM+F+G4,100766.484,619,202770.968,208456.598,205634.906
16,mtMAM+F+I+G4,100613.318,620,202466.635,208213.202,205335.200
17,JTT,103846.685,599,208891.371,213528.790,211662.775
18,JTT+I,101755.506,600,204711.011,209394.128,207487.042
19,JTT+G4,95850.280,600,192900.560,197583.677,195676.591
20,JTT+I+G4,95646.197,601,192494.393,197223.831,195275.051
21,JTT+F,104167.873,618,209571.745,215197.363,212431.057
22,JTT+F+I,102097.388,619,205432.775,211118.405,208296.713
23,JTT+F+G4,95937.363,619,193112.726,198798.356,195976.665
24,JTT+F+I+G4,95744.640,620,192729.280,198475.847,195597.845
25,WAG,101388.877,599,203975.754,208613.173,206747.157
26,WAG+I,99451.545,600,200103.091,204786.208,202879.121
27,WAG+G4,94541.696,600,190283.391,194966.508,193059.422
28,WAG+I+G4,94330.432,601,189862.864,194592.302,192643.521
29,WAG+F,101610.077,618,204456.154,210081.771,207315.465
30,WAG+F+I,99710.794,619,200659.588,206345.217,203523.526
31,WAG+F+G4,94614.537,619,190467.073,196152.703,193331.011
32,WAG+F+I+G4,94406.481,620,190052.961,195799.528,192921.526
33,cpREV,102451.251,599,206100.503,210737.922,208871.907
34,cpREV+I,100679.879,600,202559.758,207242.875,205335.789
35,cpREV+G4,95741.744,600,192683.487,197366.604,195459.518
36,cpREV+I+G4,95523.604,601,192249.207,196978.645,195029.865
37,cpREV+F,102198.386,618,205632.772,211258.390,208492.084
38,cpREV+F+I,100271.924,619,201781.847,207467.477,204645.785
39,cpREV+F+G4,95387.679,619,192013.358,197698.987,194877.296
40,cpREV+F+I+G4,95126.859,620,191493.718,197240.285,194362.283
41,mtREV,111839.540,599,224877.080,229514.500,227648.484
42,mtREV+I,110322.217,600,221844.435,226527.552,224620.465
43,mtREV+G4,101645.491,600,204490.982,209174.099,207267.013
44,mtREV+I+G4,101502.594,601,204207.189,208936.627,206987.846
45,mtREV+F,106197.152,618,213630.304,219255.921,216489.615
46,mtREV+F+I,104401.476,619,210040.953,215726.582,212904.891
47,mtREV+F+G4,97433.785,619,196105.571,201791.201,198969.509
48,mtREV+F+I+G4,97253.391,620,195746.783,201493.350,198615.348
49,rtREV,103068.469,599,207334.938,211972.357,210106.342
50,rtREV+I,101288.110,600,203776.220,208459.337,206552.251
51,rtREV+G4,95279.377,600,191758.754,196441.870,194534.784
52,rtREV+I+G4,95140.950,601,191483.900,196213.337,194264.557
53,rtREV+F,102565.737,618,206367.473,211993.091,209226.785
54,rtREV+F+I,100762.502,619,202763.003,208448.633,205626.941
55,rtREV+F+G4,94483.276,619,190204.553,195890.182,193068.491
56,rtREV+F+I+G4,94315.228,620,189870.456,195617.023,192739.021
57,mtART,115925.530,599,233049.061,237686.480,235820.465
58,mtART+I,114509.740,600,230219.480,234902.596,232995.510
59,mtART+G4,102222.635,600,205645.269,210328.386,208421.300
60,mtART+I+G4,102105.666,601,205413.333,210142.771,208193.990
61,mtART+F,109648.187,618,220532.374,226157.992,223391.685
62,mtART+F+I,107940.754,619,217119.508,222805.138,219983.446
63,mtART+F+G4,98317.356,619,197872.712,203558.342,200736.650
64,mtART+F+I+G4,98155.935,620,197551.869,203298.437,200420.434
65,mtZOA,111727.131,599,224652.261,229289.681,227423.665
66,mtZOA+I,110240.107,600,221680.214,226363.331,224456.245
67,mtZOA+G4,99478.441,600,200156.882,204839.999,202932.913
68,mtZOA+I+G4,99362.137,601,199926.273,204655.711,202706.931
69,mtZOA+F,106969.047,618,215174.093,220799.711,218033.405
70,mtZOA+F+I,105168.747,619,211575.495,217261.124,214439.433
71,mtZOA+F+G4,96927.753,619,195093.506,200779.136,197957.444
72,mtZOA+F+I+G4,96729.127,620,194698.253,200444.821,197566.818
73,VT,102332.190,599,205862.380,210499.799,208633.784
74,VT+I,100380.189,600,201960.378,206643.495,204736.408
75,VT+G4,95200.541,600,191601.081,196284.198,194377.112
76,VT+I+G4,94997.450,601,191196.900,195926.338,193977.558
77,VT+F,102564.292,618,206364.585,211990.202,209223.896
78,VT+F+I,100613.602,619,202465.204,208150.834,205329.143
79,VT+F+G4,95284.634,619,191807.268,197492.897,194671.206
80,VT+F+I+G4,95066.803,620,191373.606,197120.173,194242.171
81,LG,102143.265,599,205484.531,210121.950,208255.935
82,LG+I,100288.757,600,201777.515,206460.631,204553.545
83,LG+G4,94220.281,600,189640.563,194323.680,192416.594
84,LG+I+G4,94050.983,601,189303.966,194033.404,192084.624
85,LG+F,102364.228,618,205964.455,211590.073,208823.767
86,LG+F+I,100495.350,619,202228.700,207914.330,205092.639
87,LG+F+G4,94161.312,619,189560.624,195246.254,192424.563
88,LG+F+I+G4,93982.573,620,189205.145,194951.712,192073.710
89,DCMut,103686.754,599,208571.508,213208.928,211342.912
90,DCMut+I,101502.409,600,204204.819,208887.936,206980.850
91,DCMut+G4,96009.100,600,193218.199,197901.316,195994.230
92,DCMut+I+G4,95755.100,601,192712.200,197441.638,195492.857
