No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,103784.377,599,208766.754,213690.041,211530.974
2,Dayhoff+I,101660.703,600,204521.407,209495.200,207290.242
3,Dayhoff+G4,96085.552,600,193371.103,198344.896,196139.938
4,Dayhoff+I+G4,95855.130,601,192912.261,197937.288,195685.711
5,Dayhoff+F,104354.099,618,209944.198,215968.482,212796.099
6,Dayhoff+F+I,102293.600,619,205825.200,211916.946,208681.715
7,Dayhoff+F+G4,96425.061,619,194088.122,200179.868,196944.637
8,Dayhoff+F+I+G4,96202.480,620,193644.960,199805.280,196506.090
9,mtMAM,119846.565,599,240891.129,245814.417,243655.350
10,mtMAM+I,118427.489,600,238054.978,243028.771,240823.814
11,mtMAM+G4,104875.030,600,210950.060,215923.853,213718.895
12,mtMAM+I+G4,104655.534,601,210513.068,215538.096,213286.518
13,mtMAM+F,113163.607,618,227563.214,233587.497,230415.114
14,mtMAM+F+I,111484.523,619,224207.046,230298.792,227063.561
15,mtMAM+F+G4,100791.564,619,202821.128,208912.874,205677.643
16,mtMAM+F+I+G4,100657.915,620,202555.830,208716.150,205416.960
17,JTT,103930.414,599,209058.828,213982.116,211823.049
18,JTT+I,101878.357,600,204956.714,209930.507,207725.550
19,JTT+G4,95900.446,600,193000.893,197974.686,195769.728
20,JTT+I+G4,95700.937,601,192603.874,197628.902,195377.324
21,JTT+F,104265.955,618,209767.911,215792.194,212619.811
22,JTT+F+I,102240.684,619,205719.367,211811.113,208575.883
23,JTT+F+G4,96002.568,619,193243.136,199334.882,196099.651
24,JTT+F+I+G4,95824.114,620,192888.228,199048.548,195749.358
25,WAG,101499.863,599,204197.726,209121.014,206961.947
26,WAG+I,99616.038,600,200432.075,205405.868,203200.911
27,WAG+G4,94621.519,600,190443.038,195416.832,193211.874
28,WAG+I+G4,94420.379,601,190042.758,195067.786,192816.209
29,WAG+F,101740.904,618,204717.808,210742.091,207569.708
30,WAG+F+I,99894.194,619,201026.388,207118.134,203882.903
31,WAG+F+G4,94703.658,619,190645.316,196737.062,193501.831
32,WAG+F+I+G4,94512.359,620,190264.719,196425.039,193125.849
33,cpREV,102563.143,599,206324.286,211247.573,209088.506
34,cpREV+I,100846.135,600,202892.270,207866.063,205661.106
35,cpREV+G4,95821.142,600,192842.285,197816.078,195611.120
36,cpREV+I+G4,95610.722,601,192423.443,197448.471,195196.894
37,cpREV+F,102308.684,618,205853.368,211877.651,208705.268
38,cpREV+F+I,100452.322,619,202142.645,208234.391,204999.160
39,cpREV+F+G4,95477.499,619,192192.999,198284.745,195049.514
40,cpREV+F+I+G4,95221.016,620,191682.032,197842.352,194543.162
41,mtREV,111973.066,599,225144.131,230067.419,227908.352
42,mtREV+I,110453.380,600,222106.759,227080.552,224875.595
43,mtREV+G4,101706.295,600,204612.589,209586.382,207381.424
44,mtREV+I+G4,101565.198,601,204332.396,209357.424,207105.846
45,mtREV+F,106288.034,618,213812.068,219836.352,216663.969
46,mtREV+F+I,104522.880,619,210283.760,216375.506,213140.275
47,mtREV+F+G4,97460.675,619,196159.351,202251.097,199015.866
48,mtREV+F+I+G4,97323.305,620,195886.610,202046.930,198747.740
49,rtREV,103163.848,599,207525.696,212448.984,210289.917
50,rtREV+I,101417.921,600,204035.843,209009.636,206804.678
51,rtREV+G4,95319.702,600,191839.404,196813.197,194608.239
52,rtREV+I+G4,95190.994,601,191583.988,196609.016,194357.438
53,rtREV+F,102663.510,618,206563.020,212587.304,209414.921
54,rtREV+F+I,100896.416,619,203030.832,209122.578,205887.347
55,rtREV+F+G4,94539.720,619,190317.439,196409.185,193173.955
56,rtREV+F+I+G4,94392.221,620,190024.443,196184.763,192885.573
57,mtART,116071.803,599,233341.606,238264.894,236105.826
58,mtART+I,114652.440,600,230504.880,235478.673,233273.715
59,mtART+G4,102304.187,600,205808.374,210782.167,208577.210
60,mtART+I+G4,102195.764,601,205593.529,210618.556,208366.979
61,mtART+F,109758.074,618,220752.148,226776.431,223604.048
62,mtART+F+I,108080.573,619,217399.146,223490.892,220255.661
63,mtART+F+G4,98364.553,619,197967.106,204058.852,200823.621
64,mtART+F+I+G4,98218.432,620,197676.864,203837.184,200537.994
