No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,103793.221,599,208784.442,212868.533,211572.280
2,Dayhoff+I,101606.207,600,204412.414,208533.556,207204.905
3,Dayhoff+G4,96122.575,600,193445.149,197566.292,196237.641
4,Dayhoff+I+G4,95869.533,601,192941.066,197099.710,195738.211
5,Dayhoff+F,104329.362,618,209894.724,214767.870,212770.990
6,Dayhoff+F+I,102204.730,619,205647.460,210567.717,208528.381
7,Dayhoff+F+G4,96408.456,619,194054.912,198975.168,196935.832
8,Dayhoff+F+I+G4,96161.058,620,193562.116,198530.116,196447.691
9,mtMAM,119924.587,599,241047.174,245131.265,243835.011
10,mtMAM+I,118516.813,600,238233.627,242354.769,241026.118
11,mtMAM+G4,104954.101,600,211108.202,215229.345,213900.693
12,mtMAM+I+G4,104793.618,601,210789.236,214947.879,213586.381
13,mtMAM+F,113237.419,618,227710.837,232583.984,230587.103
14,mtMAM+F+I,111535.198,619,224308.397,229228.653,227189.317
15,mtMAM+F+G4,100886.637,619,203011.275,207931.531,205892.195
16,mtMAM+F+I+G4,100735.065,620,202710.129,207678.129,205595.704
17,JTT,103993.939,599,209185.879,213269.970,211973.716
18,JTT+I,101898.176,600,204996.353,209117.496,207788.844
19,JTT+G4,95985.321,600,193170.641,197291.784,195963.133
20,JTT+I+G4,95773.705,601,192749.409,196908.053,195546.555
21,JTT+F,104308.222,618,209852.443,214725.590,212728.710
22,JTT+F+I,102233.849,619,205705.699,210625.955,208586.619
23,JTT+F+G4,96042.095,619,193322.189,198242.446,196203.110
24,JTT+F+I+G4,95844.115,620,192928.230,197896.230,195813.805
25,WAG,101514.980,599,204227.960,208312.051,207015.797
26,WAG+I,99575.078,600,200350.155,204471.298,203142.647
27,WAG+G4,94660.158,600,190520.316,194641.459,193312.808
28,WAG+I+G4,94461.686,601,190125.373,194284.016,192922.518
29,WAG+F,101728.891,618,204693.781,209566.928,207570.048
30,WAG+F+I,99826.825,619,200891.650,205811.906,203772.570
31,WAG+F+G4,94716.901,619,190671.801,195592.058,193552.722
32,WAG+F+I+G4,94511.717,620,190263.434,195231.434,193149.009
33,cpREV,102568.074,599,206334.147,210418.238,209121.985
34,cpREV+I,100791.382,600,202782.764,206903.907,205575.255
35,cpREV+G4,95855.878,600,192911.756,197032.899,195704.248
36,cpREV+I+G4,95624.062,601,192450.124,196608.767,195247.269
37,cpREV+F,102297.135,618,205830.269,210703.416,208706.535
38,cpREV+F+I,100367.272,619,201972.543,206892.800,204853.464
39,cpREV+F+G4,95470.749,619,192179.498,197099.754,195060.418
40,cpREV+F+I+G4,95206.249,620,191652.498,196620.498,194538.073
41,mtREV,111992.751,599,225183.503,229267.594,227971.340
42,mtREV+I,110474.866,600,222149.732,226270.875,224942.224
43,mtREV+G4,101804.804,600,204809.608,208930.751,207602.100
44,mtREV+I+G4,101649.567,601,204501.135,208659.778,207298.280
45,mtREV+F,106297.061,618,213830.123,218703.269,216706.389
46,mtREV+F+I,104499.983,619,210237.965,215158.221,213118.885
47,mtREV+F+G4,97517.385,619,196272.770,201193.026,199153.690
48,mtREV+F+I+G4,97363.666,620,195967.332,200935.332,198852.907
49,rtREV,103193.102,599,207584.204,211668.295,210372.041
50,rtREV+I,101410.653,600,204021.306,208142.449,206813.798
51,rtREV+G4,95398.873,600,191997.746,196118.889,194790.237
52,rtREV+I+G4,95237.307,601,191676.613,195835.257,194473.759
53,rtREV+F,102660.337,618,206556.674,211429.820,209432.940
54,rtREV+F+I,100856.228,619,202950.456,207870.713,205831.377
55,rtREV+F+G4,94568.033,619,190374.067,195294.323,193254.987
56,rtREV+F+I+G4,94400.288,620,190040.576,195008.576,192926.150
57,mtART,116144.023,599,233486.045,237570.136,236273.883
58,mtART+I,114728.289,600,230656.578,234777.721,233449.070
59,mtART+G4,102401.796,600,206003.592,210124.735,208796.084
60,mtART+I+G4,102305.496,601,205812.992,209971.635,208610.137
61,mtART+F,109818.589,618,220873.178,225746.325,223749.444
62,mtART+F+I,108110.656,619,217459.313,222379.569,220340.233
63,mtART+F+G4,98439.236,619,198116.471,203036.727,200997.391
64,mtART+F+I+G4,98287.909,620,197815.818,202783.818,200701.393
65,mtZOA,111897.930,599,224993.861,229077.952,227781.698
66,mtZOA+I,110412.952,600,222025.903,226147.046,224818.395
67,mtZOA+G4,99629.316,600,200458.632,204579.775,203251.124
68,mtZOA+I+G4,99523.109,601,200248.218,204406.861,203045.363
69,mtZOA+F,107116.855,618,215469.711,220342.857,218345.977
70,mtZOA+F+I,105316.933,619,211871.866,216792.122,214752.786
71,mtZOA+F+G4,97023.904,619,195285.807,200206.063,198166.727
72,mtZOA+F+I+G4,96856.935,620,194953.871,199921.871,197839.445
73,VT,102465.349,599,206128.697,210212.788,208916.535
74,VT+I,100510.799,600,202221.598,206342.741,205014.090
75,VT+G4,95316.439,600,191832.878,195954.020,194625.369
76,VT+I+G4,95121.825,601,191445.650,195604.294,194242.796
77,VT+F,102678.002,618,206592.004,211465.150,209468.270
78,VT+F+I,100725.809,619,202689.617,207609.874,205570.538
79,VT+F+G4,95379.666,619,191997.333,196917.589,194878.253
80,VT+F+I+G4,95163.654,620,191567.308,196535.308,194452.882
81,LG,102287.426,599,205772.852,209856.943,208560.689
82,LG+I,100429.876,600,202059.751,206180.894,204852.243
83,LG+G4,94344.614,600,189889.228,194010.371,192681.719
84,LG+I+G4,94167.399,601,189536.799,193695.442,192333.944
85,LG+F,102488.481,618,206212.963,211086.109,209089.229
86,LG+F+I,100618.249,619,202474.498,207394.754,205355.418
87,LG+F+G4,94261.461,619,189760.921,194681.178,192641.842
88,LG+F+I+G4,94081.846,620,189403.692,194371.692,192289.267
89,DCMut,103788.785,599,208775.569,212859.660,211563.407
90,DCMut+I,101602.028,600,204404.055,208525.198,207196.547
91,DCMut+G4,96126.268,600,193452.536,197573.679,196245.028
92,DCMut+I+G4,95872.811,601,192947.622,197106.266,195744.768
93,DCMut+F,104321.828,618,209879.655,214752.802,212755.922
94,DCMut+F+I,102197.230,619,205632.460,210552.717,208513.381
95,DCMut+F+G4,96410.351,619,194058.702,198978.959,196939.623
96,DCMut+F+I+G4,96161.771,620,193563.542,198531.542,196449.117
