No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,103833.195,599,208864.391,213821.632,211627.808
2,Dayhoff+I,101643.256,600,204486.512,209494.845,207254.542
3,Dayhoff+G4,96126.995,600,193453.990,198462.324,196222.021
4,Dayhoff+I+G4,95871.795,601,192945.591,198005.758,195718.234
5,Dayhoff+F,104377.692,618,209991.385,216063.480,212842.456
6,Dayhoff+F+I,102250.168,619,205738.337,211878.817,208594.022
7,Dayhoff+F+G4,96430.864,619,194099.728,200240.208,196955.413
8,Dayhoff+F+I+G4,96193.981,620,193627.963,199837.963,196488.261
9,mtMAM,119922.114,599,241042.229,245999.470,243805.646
10,mtMAM+I,118509.689,600,238219.379,243227.712,240987.409
11,mtMAM+G4,104944.694,600,211089.389,216097.722,213857.419
12,mtMAM+I+G4,104729.024,601,210660.048,215720.216,213432.692
13,mtMAM+F,113291.864,618,227819.728,233891.823,230670.799
14,mtMAM+F+I,111584.783,619,224407.565,230548.045,227263.250
15,mtMAM+F+G4,100925.579,619,203089.158,209229.638,205944.843
16,mtMAM+F+I+G4,100803.149,620,202846.298,209056.298,205706.596
17,JTT,104015.690,599,209229.380,214186.621,211992.797
18,JTT+I,101918.738,600,205037.476,210045.809,207805.507
19,JTT+G4,95979.575,600,193159.149,198167.483,195927.180
20,JTT+I+G4,95778.505,601,192759.010,197819.178,195531.654
21,JTT+F,104332.761,618,209901.523,215973.618,212752.594
22,JTT+F+I,102256.042,619,205750.084,211890.564,208605.769
23,JTT+F+G4,96060.088,619,193358.175,199498.655,196213.860
24,JTT+F+I+G4,95861.342,620,192962.685,199172.685,195822.983
25,WAG,101545.144,599,204288.287,209245.528,207051.704
26,WAG+I,99603.358,600,200406.717,205415.050,203174.747
27,WAG+G4,94656.898,600,190513.796,195522.129,193281.827
28,WAG+I+G4,94447.045,601,190096.090,195156.258,192868.734
29,WAG+F,101765.770,618,204767.541,210839.636,207618.612
30,WAG+F+I,99861.118,619,200960.235,207100.715,203815.920
31,WAG+F+G4,94716.541,619,190671.082,196811.562,193526.766
32,WAG+F+I+G4,94518.220,620,190276.440,196486.440,193136.738
33,cpREV,102595.663,599,206389.325,211346.567,209152.742
34,cpREV+I,100820.089,600,202840.178,207848.511,205608.209
35,cpREV+G4,95872.842,600,192945.685,197954.018,195713.715
36,cpREV+I+G4,95633.860,601,192469.721,197529.889,195242.365
37,cpREV+F,102331.135,618,205898.270,211970.365,208749.341
38,cpREV+F+I,100400.926,619,202039.852,208180.332,204895.537
39,cpREV+F+G4,95485.831,619,192209.663,198350.143,195065.347
40,cpREV+F+I+G4,95237.335,620,191714.670,197924.670,194574.969
41,mtREV,111955.934,599,225109.868,230067.109,227873.285
42,mtREV+I,110435.508,600,222071.017,227079.350,224839.047
