No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,14447.157,79,29052.313,29075.634,29402.515
2,Dayhoff+I,14087.403,80,28334.807,28358.762,28689.442
3,Dayhoff+G4,13631.241,80,27422.481,27446.437,27777.116
4,Dayhoff+I+G4,13624.956,81,27411.913,27436.513,27770.981
5,Dayhoff+F,14445.601,98,29087.202,29124.304,29521.630
6,Dayhoff+F+I,14073.541,99,28345.081,28383.012,28783.942
7,Dayhoff+F+G4,13579.499,99,27356.998,27394.929,27795.859
8,Dayhoff+F+I+G4,13575.303,100,27350.606,27389.377,27793.900
9,mtMAM,15526.493,79,31210.986,31234.307,31561.188
10,mtMAM+I,15074.119,80,30308.238,30332.194,30662.873
11,mtMAM+G4,14112.685,80,28385.369,28409.325,28740.004
12,mtMAM+I+G4,14107.933,81,28377.867,28402.467,28736.935
13,mtMAM+F,15204.672,98,30605.344,30642.446,31039.772
14,mtMAM+F+I,14745.215,99,29688.430,29726.361,30127.291
15,mtMAM+F+G4,13824.766,99,27847.531,27885.462,28286.392
16,mtMAM+F+I+G4,13819.726,100,27839.452,27878.224,28282.746
17,JTT,14169.061,79,28496.122,28519.443,28846.324
18,JTT+I,13820.951,80,27801.901,27825.857,28156.537
19,JTT+G4,13377.959,80,26915.919,26939.874,27270.554
20,JTT+I+G4,13372.176,81,26906.351,26930.951,27265.420
21,JTT+F,14254.497,98,28704.995,28742.096,29139.423
22,JTT+F+I,13893.015,99,27984.030,28021.961,28422.891
23,JTT+F+G4,13389.167,99,26976.334,27014.265,27415.195
24,JTT+F+I+G4,13386.116,100,26972.233,27011.004,27415.527
25,WAG,14246.152,79,28650.304,28673.625,29000.506
26,WAG+I,13905.880,80,27971.759,27995.715,28326.395
27,WAG+G4,13493.229,80,27146.458,27170.413,27501.093
28,WAG+I+G4,13486.838,81,27135.675,27160.275,27494.743
29,WAG+F,14283.655,98,28763.310,28800.412,29197.739
30,WAG+F+I,13930.754,99,28059.509,28097.440,28498.370
31,WAG+F+G4,13467.506,99,27133.013,27170.944,27571.874
32,WAG+F+I+G4,13463.076,100,27126.151,27164.923,27569.445
33,cpREV,14277.407,79,28712.814,28736.135,29063.016
34,cpREV+I,13944.802,80,28049.605,28073.560,28404.240
35,cpREV+G4,13489.272,80,27138.543,27162.499,27493.178
36,cpREV+I+G4,13485.130,81,27132.261,27156.861,27491.329
37,cpREV+F,14311.210,98,28818.420,28855.521,29252.848
38,cpREV+F+I,13960.486,99,28118.971,28156.902,28557.832
39,cpREV+F+G4,13473.990,99,27145.980,27183.911,27584.841
40,cpREV+F+I+G4,13468.981,100,27137.963,27176.734,27581.257
41,mtREV,14980.270,79,30118.540,30141.861,30468.742
42,mtREV+I,14568.018,80,29296.036,29319.992,29650.672
43,mtREV+G4,13890.819,80,27941.637,27965.593,28296.272
44,mtREV+I+G4,13889.462,81,27940.924,27965.524,28299.992
45,mtREV+F,14674.381,98,29544.761,29581.863,29979.190
46,mtREV+F+I,14267.171,99,28732.341,28770.272,29171.202
47,mtREV+F+G4,13608.996,99,27415.991,27453.922,27854.852
48,mtREV+F+I+G4,13608.082,100,27416.164,27454.936,27859.458
49,rtREV,14573.876,79,29305.752,29329.073,29655.954
50,rtREV+I,14188.981,80,28537.962,28561.917,28892.597
51,rtREV+G4,13690.493,80,27540.987,27564.942,27895.622
52,rtREV+I+G4,13684.352,81,27530.704,27555.304,27889.772
53,rtREV+F,14631.707,98,29459.415,29496.516,29893.843
54,rtREV+F+I,14226.649,99,28651.297,28689.228,29090.158
55,rtREV+F+G4,13643.756,99,27485.511,27523.442,27924.372
56,rtREV+F+I+G4,13641.082,100,27482.165,27520.936,27925.459
57,mtART,15693.719,79,31545.438,31568.759,31895.641
58,mtART+I,15201.467,80,30562.933,30586.889,30917.568
59,mtART+G4,14180.522,80,28521.045,28545.000,28875.680
60,mtART+I+G4,14178.448,81,28518.896,28543.496,28877.964
61,mtART+F,15442.640,98,31081.279,31118.381,31515.708
62,mtART+F+I,14970.012,99,30138.024,30175.955,30576.885
63,mtART+F+G4,14005.837,99,28209.674,28247.605,28648.535
64,mtART+F+I+G4,14006.917,100,28213.834,28252.606,28657.128
65,mtZOA,15097.424,79,30352.848,30376.169,30703.050
66,mtZOA+I,14660.405,80,29480.810,29504.766,29835.446
67,mtZOA+G4,13824.008,80,27808.016,27831.971,28162.651
68,mtZOA+I+G4,13824.279,81,27810.558,27835.158,28169.626
69,mtZOA+F,14947.038,98,30090.076,30127.177,30524.504
