No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,1640.597,9,3299.195,3299.759,3333.359
2,Dayhoff+I,1634.613,10,3289.226,3289.918,3327.187
3,Dayhoff+G4,1634.983,10,3289.965,3290.657,3327.926
4,Dayhoff+I+G4,1634.652,11,3291.303,3292.136,3333.060
5,Dayhoff+F,1596.655,28,3249.309,3254.723,3355.599
6,Dayhoff+F+I,1589.584,29,3237.169,3242.988,3347.254
7,Dayhoff+F+G4,1590.005,29,3238.009,3243.829,3348.095
8,Dayhoff+F+I+G4,1589.660,30,3239.321,3245.562,3353.203
9,mtMAM,1775.591,9,3569.182,3569.746,3603.346
10,mtMAM+I,1746.047,10,3512.094,3512.786,3550.055
11,mtMAM+G4,1736.628,10,3493.256,3493.948,3531.217
12,mtMAM+I+G4,1736.811,11,3495.622,3496.455,3537.378
13,mtMAM+F,1646.908,28,3349.815,3355.229,3456.105
14,mtMAM+F+I,1622.794,29,3303.587,3309.407,3413.673
15,mtMAM+F+G4,1617.637,29,3293.273,3299.093,3403.359
16,mtMAM+F+I+G4,1617.830,30,3295.660,3301.901,3409.541
17,JTT,1634.507,9,3287.013,3287.577,3321.178
18,JTT+I,1628.474,10,3276.948,3277.639,3314.908
19,JTT+G4,1628.795,10,3277.590,3278.282,3315.550
20,JTT+I+G4,1628.565,11,3279.129,3279.962,3320.886
21,JTT+F,1594.610,28,3245.221,3250.634,3351.510
22,JTT+F+I,1587.408,29,3232.816,3238.636,3342.902
23,JTT+F+G4,1587.782,29,3233.564,3239.383,3343.650
24,JTT+F+I+G4,1587.540,30,3235.081,3241.322,3348.962
25,WAG,1657.104,9,3332.209,3332.773,3366.373
26,WAG+I,1649.238,10,3318.475,3319.167,3356.436
27,WAG+G4,1649.942,10,3319.885,3320.577,3357.845
28,WAG+I+G4,1649.601,11,3321.202,3322.035,3362.959
29,WAG+F,1614.038,28,3284.077,3289.490,3390.366
30,WAG+F+I,1604.743,29,3267.486,3273.306,3377.572
31,WAG+F+G4,1605.586,29,3269.172,3274.991,3379.257
32,WAG+F+I+G4,1605.242,30,3270.484,3276.725,3384.366
33,cpREV,1684.559,9,3387.117,3387.682,3421.282
34,cpREV+I,1671.884,10,3363.768,3364.460,3401.729
35,cpREV+G4,1672.950,10,3365.899,3366.591,3403.860
36,cpREV+I+G4,1672.592,11,3367.185,3368.017,3408.941
37,cpREV+F,1627.235,28,3310.470,3315.883,3416.759
38,cpREV+F+I,1612.069,29,3282.138,3287.957,3392.224
39,cpREV+F+G4,1613.052,29,3284.104,3289.923,3394.190
40,cpREV+F+I+G4,1612.759,30,3285.518,3291.760,3399.400
41,mtREV,1746.106,9,3510.212,3510.776,3544.377
42,mtREV+I,1727.582,10,3475.164,3475.856,3513.124
43,mtREV+G4,1724.408,10,3468.816,3469.508,3506.777
44,mtREV+I+G4,1724.796,11,3471.592,3472.425,3513.349
45,mtREV+F,1634.005,28,3324.009,3329.423,3430.299
46,mtREV+F+I,1615.801,29,3289.602,3295.421,3399.687
47,mtREV+F+G4,1614.207,29,3286.413,3292.233,3396.499
48,mtREV+F+I+G4,1614.376,30,3288.753,3294.994,3402.635
49,rtREV,1692.648,9,3403.297,3403.861,3437.461
50,rtREV+I,1681.500,10,3383.000,3383.692,3420.961
51,rtREV+G4,1680.953,10,3381.907,3382.598,3419.867
52,rtREV+I+G4,1681.055,11,3384.110,3384.943,3425.867
53,rtREV+F,1621.597,28,3299.193,3304.606,3405.483
54,rtREV+F+I,1609.031,29,3276.061,3281.881,3386.147
55,rtREV+F+G4,1608.688,29,3275.376,3281.195,3385.461
56,rtREV+F+I+G4,1608.759,30,3277.518,3283.760,3391.400
57,mtART,1776.383,9,3570.766,3571.331,3604.931
58,mtART+I,1737.477,10,3494.953,3495.645,3532.914
59,mtART+G4,1731.205,10,3482.409,3483.101,3520.370
60,mtART+I+G4,1731.086,11,3484.172,3485.005,3525.928
61,mtART+F,1652.298,28,3360.596,3366.010,3466.886
62,mtART+F+I,1621.975,29,3301.950,3307.769,3412.036
63,mtART+F+G4,1617.672,29,3293.343,3299.163,3403.429
64,mtART+F+I+G4,1617.798,30,3295.596,3301.838,3409.478
65,mtZOA,1743.512,9,3505.025,3505.589,3539.189
66,mtZOA+I,1721.116,10,3462.232,3462.924,3500.193
67,mtZOA+G4,1717.191,10,3454.382,3455.074,3492.343
68,mtZOA+I+G4,1717.412,11,3456.823,3457.656,3498.580
69,mtZOA+F,1629.515,28,3315.030,3320.443,3421.319
70,mtZOA+F+I,1610.273,29,3278.545,3284.365,3388.631
71,mtZOA+F+G4,1608.075,29,3274.149,3279.969,3384.235
72,mtZOA+F+I+G4,1608.229,30,3276.457,3282.699,3390.339
73,VT,1653.472,9,3324.943,3325.507,3359.108
74,VT+I,1647.475,10,3314.949,3315.641,3352.910
75,VT+G4,1647.971,10,3315.942,3316.634,3353.903
